Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,102543246,Квартира с ливингом,1,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,260 см,138 000 €,Eвроремонт,Kирпичный,https://999.md/ru/102543246?location=subcategory&index=11311&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Центр, str. Academician Natalia Gheorghiu, 30",85 м²,Oткрытое,,,Частное лицо,Вторичный,,
Продам,Sky House,,104540467,Квартира с ливингом,6,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,77 900 €,Eвроремонт,,https://999.md/ru/104540467?location=subcategory&index=11312&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, str. Băcioii Noi, 14/5",35 м²,,,,Застройщик,Новострой,,
Продам,Nicons,1,104102523,Квартира с ливингом,9,"2-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,75 000 €,Белый вариант,Kомбинированный,https://999.md/ru/104102523?location=subcategory&index=11313&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Окраина, str. Cartuşa, 95/1",65 м²,,1,,Частное лицо,Новострой,Индивидуальная,60 м²
Продам,,1,103814058,,10,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,105 000 €,,,https://999.md/ru/103814058?location=subcategory&index=11314&cardCategoryId=270&cardSubcategoryId=1404,12,Расположение,53 м²,,,,Агентство,Новострой,,
Продам,,,102759795,,4,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,165 150 €,,,https://999.md/ru/102759795?location=subcategory&index=11315&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Ботаника, str. Liuba Dumitriu, 1",110 м²,,,,Застройщик,Новострой,,
Продам,,,102759771,,17,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,97 000 €,,,https://999.md/ru/102759771?location=subcategory&index=11316&cardCategoryId=270&cardSubcategoryId=1404,18,"Кишинёв мун., Кишинёв, Ботаника, str. Liuba Dumitriu, 3",61 м²,,,,Застройщик,Новострой,,
Сдаю посуточно,Eldorado Terra,1,80465465,Квартира с ливингом,13,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,300 см,75 €,Eвроремонт,Kотельцовый,https://999.md/ru/80465465?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1OTY1OTgsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDQ2NTQ2NSIsImkiOiI4OS4xNDkuOTEuMTYyIiwicyI6ImRlc2t0b3BfcmVkZXNpZ24iLCJwIjoiYWRzX2xpc3RfaW5saW5lIiwieCI6IiIsImwiOiI1NTY4OWZlNi1mNTliLTQ4NTMtYjNhNi1iZmQwODMxNjFlNzMiLCJlIjoiODkuMTQ5LjkxLjE2MiIsInQiOiIyMDI2LTA2LTE2VDA2OjU2OjM4Ljk1ODY0ODQ3NVoifX0.MJBcaQcDicxPcOpKV7xBx9GmbGdkQ9g7878CY1Oms6I&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=11317&cardCategoryId=270&cardSubcategoryId=1404,15,"Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, 6/4",90 м²,Oткрытое,1,20 м²,Застройщик,Новострой,Индивидуальная,70 м²
Продам,,,102054255,Квартира без ливинга,1,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,77 900 €,,,https://999.md/ru/102054255?location=subcategory&index=11318&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6",39 м²,,,,Застройщик,Новострой,,
Продам,,,101829264,Квартира с ливингом,12,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,258 000 €,,,https://999.md/ru/101829264?location=subcategory&index=11319&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemitanu;str. Nicolae Testemițanu, 19",76 м²,,,,Застройщик,Новострой,,
Продам,,2,102121805,Квартира с ливингом,5,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,308 000 €,Eвроремонт,,https://999.md/ru/102121805?location=subcategory&index=11320&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 9/5",73 м²,,1,,Агентство,Новострой,,
