Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,Sky House,1,104463527,Квартира без ливинга,12,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,68 000 €,Белый вариант,Kирпичный,https://999.md/ru/104463527?location=subcategory&index=19579&cardCategoryId=270&cardSubcategoryId=1404,18,"Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, 20/1",41 м²,Подземная,1,12 м²,Частное лицо,Новострой,,17 м²
Продам,,1,104463497,Квартира с ливингом,6,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,66 500 €,Косметический pемонт,Ячеистый Бетон,https://999.md/ru/104463497?location=subcategory&index=19580&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 20",35 м²,,1,,Агентство,Вторичный,Мс (Молд. Серия),35 м²
Продам,Dansicons,,104463489,Квартира с ливингом,9,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,255 000 €,,,https://999.md/ru/104463489?location=subcategory&index=19581&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str. Nicolae Costin, 48",80 м²,,,,Частное лицо,Новострой,,
Продам,Exfactor-grup,1,104463479,Квартира с ливингом,9,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,204 900 €,Eвроремонт,Kирпичный,https://999.md/ru/104463479?location=subcategory&index=19582&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 11",74 м²,,1,,Агентство,Новострой,,74 м²
Продам,,1,104463459,Квартира с ливингом,4,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,195 000 €,Eвроремонт,Kирпичный,https://999.md/ru/104463459?location=subcategory&index=19583&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 27",71 м²,,,,Агентство,Новострой,,71 м²
Продам,Basconslux,2,101817788,Квартира с ливингом,9,"3-х комнатная квартира,  Центр,  Унгень,  Унгены",3-х комнатная квартира,2500 см,62 000 €,Нуждается в ремонте,Mонолитный,https://999.md/ru/101817788?location=subcategory&index=19584&cardCategoryId=270&cardSubcategoryId=1404,10,"Унгены, Унгень, Центр, str. Ciprian Porumbescu, 3",75 м²,Oткрытое,1,20 м²,Застройщик,Вторичный,143,70 м²
Продам,Armoson Invest,2,88949899,Квартира с ливингом,8,"3-х комнатная квартира,  Молодёжный,  Унгень,  Унгены",3-х комнатная квартира,2600 см,98 300 €,Eвроремонт,Mонолитный,https://999.md/ru/88949899?location=subcategory&index=19585&cardCategoryId=270&cardSubcategoryId=1404,9,"Унгены, Унгень, Молодёжный, ул. Генадие Крестюк, 7",75 м²,Oткрытое,1,3 м²,Застройщик,Новострой,143,72 м²
Продам,,1,104463427,Квартира с ливингом,6,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,176 900 €,Eвроремонт,Kирпичный,https://999.md/ru/104463427?location=subcategory&index=19586&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 14",75 м²,,1,,Агентство,Новострой,,75 м²
Продам,Inamstro,1,104463405,Квартира с ливингом,2,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,199 900 €,Eвроремонт,Kирпичный,https://999.md/ru/104463405?location=subcategory&index=19587&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 27/4",67 м²,,1,,Агентство,Новострой,,67 м²
Продам,,,104463402,Квартира с ливингом,5,"2-х комнатная квартира,  Центр,  Сынжерей,  Сынжерей",2-х комнатная квартира,,90 000 €,,,https://999.md/ru/104463402?location=subcategory&index=19588&cardCategoryId=270&cardSubcategoryId=1404,9,"Сынжерей, Сынжерей, Центр, str. Ion Creangă, 2",90 м²,,,,Агентство,Новострой,,
Продам,Lagmar Impex,1,104541077,Квартира с ливингом,7,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,60 900 €,Белый вариант,Kирпичный,https://999.md/ru/104541077?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MTQxNzcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1NDEwNzciLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYmMwZDQzZGMtMzc0My00ZGM4LWIxZGEtMzBjODMwMjRhZGQ5IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNlQxMTo0OTozNy41NTM4MTYwNjJaIn19.Q6jJCvcuPLGjUE9lU9iBDIul0OQKDLSHFGKH_2iTilY&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=19589&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 84",42 м²,Oткрытое,1,,Частное лицо,Новострой,,
Продам,,2,104463399,Квартира с ливингом,1,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,210 000 €,Eвроремонт,,https://999.md/ru/104463399?location=subcategory&index=19590&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 11",94 м²,Oткрытое,,,Агентство,Новострой,,94 м²
