Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,104259884,,7,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,154 900 €,Eвроремонт,,https://999.md/ru/104259884?location=subcategory&index=6241&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, str. Sarmisegetusa, --",62 м²,Подземная,Нет,,Агентство,Новострой,,
Продам,,2,101719687,Квартира с ливингом,2,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,164 900 €,,,https://999.md/ru/101719687?location=subcategory&index=6242&cardCategoryId=270&cardSubcategoryId=1404,21,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 15 B",64 м²,,,,Агентство,Новострой,,
Продам,,1,104276227,,3,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,77 500 €,Eвроремонт,,https://999.md/ru/104276227?location=subcategory&index=6243&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Рышкановка, str. Dumitru Rîșcanu, .",33 м²,Oткрытое,1,,Агентство,Вторичный,,
Продам,,1,104271779,Квартира без ливинга,5,"2-х комнатная квартира,  Окраина,  Фалешты,  Фалешты",2-х комнатная квартира,,35 000 €,,,https://999.md/ru/104271779?location=subcategory&index=6244&cardCategoryId=270&cardSubcategoryId=1404,5,"Фалешты, Фалешты, Окраина, str. Cartierul Victoriei, 11",48 м²,,2,,Частное лицо,Вторичный,,
Продам,,2,103823367,,8,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,87 900 €,Косметический pемонт,Kомбинированный,https://999.md/ru/103823367?location=subcategory&index=6245&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Ботаника, bd. Traian, 23/1",70 м²,Oткрытое,2,,Агентство,Вторичный,Индивидуальная,
Продам,Basconslux,1,103929235,,7,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,135 000 €,Eвроремонт,Ячеистый Бетон,https://999.md/ru/103929235?location=subcategory&index=6246&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 43 B,C",68 м²,,1,,Агентство,Новострой,Индивидуальная,
Продам,Lagmar Impex,2,102180186,,2,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,77 100 €,Незавершенное cтроительство,Kомбинированный,https://999.md/ru/102180186?location=subcategory&index=6247&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, Calea Mosilor, 4",50 м²,Подземная,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,2,104536300,,9,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,235 000 €,Eвроремонт,Mонолитный,https://999.md/ru/104536300?location=subcategory&index=6248&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Центр, str. Mitropolit Petru Movilă, 23/8",80 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,Exfactor-grup,2,102382434,,7,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,92 000 €,Белый вариант,Kирпичный,https://999.md/ru/102382434?location=subcategory&index=6249&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, Ion Buzdugan, 11",50 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,104240137,,3,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,58 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/104240137?location=subcategory&index=6250&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Ботаника, Cetatea Albă, 20",35 м²,Oткрытое,1,,Агентство,Вторичный,Малосемейная,
