Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,,104527178,,3,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,62 000 €,Eвроремонт,Панельный,https://999.md/ru/104527178?location=subcategory&index=17317&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Onisifor Ghibu, 1",33 м²,,,,Агентство,Вторичный,,
Продам,,2,103463864,Квартира с ливингом,7,"3-х комнатная квартира,  Молодёжный,  Унгень,  Кишинёв мун.",3-х комнатная квартира,,87 000 €,Eвроремонт,,https://999.md/ru/103463864?location=subcategory&index=17318&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Унгень, Молодёжный, str. Decebal, 36",70 м²,,,,Частное лицо,Вторичный,,
Продам,,1,104527130,,2,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,89 500 €,Eвроремонт,,https://999.md/ru/104527130?location=subcategory&index=17319&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str. Alba-Iulia, 194/3",42 м²,Oткрытое,,,Агентство,Новострой,,42 м²
Продам,,,104527132,,7,"2-х комнатная квартира,  БАМ,  Бельцы,  Бельцы мун.",2-х комнатная квартира,,50 000 €,,,https://999.md/ru/104527132?location=subcategory&index=17320&cardCategoryId=270&cardSubcategoryId=1404,9,"Бельцы мун., Бельцы, БАМ, str. Ivan Conev, 24",61 м²,,,,Агентство,Вторичный,,
Продам,,,104527117,,10,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,89 900 €,Eвроремонт,Панельный,https://999.md/ru/104527117?location=subcategory&index=17321&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 1",55 м²,,,,Агентство,Вторичный,,
Продам,,,104527107,,3,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,78 900 €,,,https://999.md/ru/104527107?location=subcategory&index=17322&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62",51 м²,,,,Застройщик,Новострой,,
Продам,,1,104020880,Квартира с ливингом,9,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,79 900 €,Eвроремонт,,https://999.md/ru/104020880?location=subcategory&index=17323&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, .",40 м²,Oткрытое,Нет,,Агентство,Вторичный,143,
Продам,,1,103933219,,2,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,158 000 €,Eвроремонт,,https://999.md/ru/103933219?location=subcategory&index=17324&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, .",57 м²,Oткрытое,,,Агентство,Новострой,Индивидуальная,
Продам,,,104527066,,9,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,54 900 €,Косметический pемонт,Панельный,https://999.md/ru/104527066?location=subcategory&index=17325&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Буюканы, Piața Unirii Principatelor, 3",36 м²,,,,Агентство,Вторичный,,
Продам,,2,80966801,,5,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,275 см,106 480 €,Белый вариант,Kомбинированный,https://999.md/ru/80966801?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MDk5MzUsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDk2NjgwMSIsImkiOiI4OS4xNDkuOTEuMTYyIiwicyI6ImRlc2t0b3BfcmVkZXNpZ24iLCJwIjoiYWRzX2xpc3RfaW5saW5lIiwieCI6IiIsImwiOiJjMjQ1ZjM0NS1lNjg3LTRkNTQtOTllZC04NTAzODQxZGQ0NTUiLCJlIjoiODkuMTQ5LjkxLjE2MiIsInQiOiIyMDI2LTA2LTE2VDEwOjM4OjU1LjIxMTgxOTE3OVoifX0.isP_sFvokfXDdaiS5z7MFgltzUVp7KVyFQmclSunqYs&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=17326&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 14",88 м²,Подземная,1,,Застройщик,Новострой,,80 м²
Продам,,2,104323622,,2,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",4-x комнатная квартира,,129 900 €,Eвроремонт,,https://999.md/ru/104323622?location=subcategory&index=17327&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, .",84 м²,Oткрытое,2,,Агентство,Вторичный,Индивидуальная,
Продам,,1,102906771,,8,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,64 900 €,Без ремонта,,https://999.md/ru/102906771?location=subcategory&index=17328&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Дурлешты, Центр, ул. Хыртоапе, .",38 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,1,104526999,,5,"3-х комнатная квартира,  Центр,  Дондюшаны,  Дондюшаны",3-х комнатная квартира,,15 500 €,Белый вариант,Блочный,https://999.md/ru/104526999?location=subcategory&index=17329&cardCategoryId=270&cardSubcategoryId=1404,5,"Дондюшаны, Дондюшаны, Центр, ул. Елена Сырбу, 3",65 м²,,1,,Частное лицо,Вторичный,Брж (Брежневка),
Продам,,,104526996,,5,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,65 000 €,,,https://999.md/ru/104526996?location=subcategory&index=17330&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Titulescu, 53/3",44 м²,,,,Частное лицо,Вторичный,,
Продам,,1,88967128,Квартира с ливингом,2,"1-комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.",1-комнатная квартира,,92 800 €,Белый вариант,,https://999.md/ru/88967128?location=subcategory&index=17331&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Думбрава, Центр, str. Durlești, .",59 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
