Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,104302345,,1,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,87 000 €,Косметический pемонт,Бетон,https://999.md/ru/104302345?location=subcategory&index=8659&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Чокана, ул. Георге Мадан, 87/3",65 м²,Oткрытое,Нет,,Агентство,Вторичный,,
Продам,Inamstro,1,104309084,Квартира с ливингом,2,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,179 900 €,Eвроремонт,,https://999.md/ru/104309084?location=subcategory&index=8660&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, ул. Иоана Раду, 27/8",68 м²,Oткрытое,Нет,,Агентство,Новострой,,
Продам,,1,104302823,Квартира с ливингом,13,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,118 000 €,,,https://999.md/ru/104302823?location=subcategory&index=8661&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Чокана, ул. Джинта Латинэ, 19/6",55 м²,,,,Агентство,Новострой,,
Продам,,1,104387436,Квартира с ливингом,8,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,225 000 €,Eвроремонт,,https://999.md/ru/104387436?location=subcategory&index=8662&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Дурлешты, Центр, str. Regina Elisabeta, 2",105 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,1,104385181,,3,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,89 900 €,Eвроремонт,,https://999.md/ru/104385181?location=subcategory&index=8663&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Телецентр, ул. Михаил Ломоносов, 40",42 м²,Oткрытое,1,,Агентство,Вторичный,,
Продам,,2,102473810,Квартира без ливинга,7,"4-x комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",4-x комнатная квартира,,130 000 €,Eвроремонт,,https://999.md/ru/102473810?location=subcategory&index=8664&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, ул. Игор Виеру, 18",90 м²,Oткрытое,3,,Агентство,Вторичный,Мс (Молд. Серия),
Продам,Lagmar Impex,1,102351566,Квартира с ливингом,5,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,110 000 €,Белый вариант,,https://999.md/ru/102351566?location=subcategory&index=8665&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, ул. Каля Мошилор, 0",73 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,2,103815893,,2,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,130 000 €,Белый вариант,,https://999.md/ru/103815893?location=subcategory&index=8666&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника,  bd. Dacia , 58",66 м²,,2,,Агентство,Новострой,,
Продам,,1,102875462,Квартира с ливингом,1,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,229 000 €,Eвроремонт,,https://999.md/ru/102875462?location=subcategory&index=8667&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, .",91 м²,Oткрытое,,,Агентство,Новострой,,
Продам,Rodaris Pro,1,102030235,Квартира с ливингом,4,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,270 см,92 610 €,Белый вариант,Ячеистый Бетон,https://999.md/ru/102030235?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NjM5MjUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIwMzAyMzUiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNGM0NTRhYWQtMjE0OC00ZTMwLWEzYjQtZDU4YjFkYTRhNTliIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNVQyMTo1MjowNS4xMjA3NDA3NTNaIn19.lnVsrKdwParSZpZBsmI2v7zaBdiMo4SUjjuWT7BZSFQ&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=8668&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str. Tudor Vladimirescu, 19",60 м²,Подземная,1,,Застройщик,Новострой,Индивидуальная,60 м²
Продам,,1,103818841,Квартира с ливингом,10,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,120 000 €,Eвроремонт,,https://999.md/ru/103818841?location=subcategory&index=8669&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, .",47 м²,,1,,Агентство,Новострой,,
Продам,Exfactor-grup,2,104603524,Квартира с ливингом,6,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,149 900 €,Eвроремонт,,https://999.md/ru/104603524?location=subcategory&index=8670&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 13",88 м²,,1,,Агентство,Новострой,,
Продам,,1,103811518,,8,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,115 000 €,Eвроремонт,,https://999.md/ru/103811518?location=subcategory&index=8671&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, .",56 м²,,1,,Агентство,Новострой,,
Продам,,1,103889691,,4,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,69 900 €,Eвроремонт,,https://999.md/ru/103889691?location=subcategory&index=8672&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, .",44 м²,,1,,Агентство,Вторичный,,
Продам,,2,102242450,,7,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,160 225 €,Белый вариант,Бетон,https://999.md/ru/102242450?location=subcategory&index=8673&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, Calea Orheiului, -32",108 м²,,,,Агентство,Новострой,,
Продам,,1,102949935,,2,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,35 900 €,,,https://999.md/ru/102949935?location=subcategory&index=8674&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Чокана, Maria Dragan, 8/3",20 м²,,,,Агентство,Вторичный,,
Продам,,2,104386836,Квартира с ливингом,5,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,194 900 €,Eвроремонт,,https://999.md/ru/104386836?location=subcategory&index=8675&cardCategoryId=270&cardSubcategoryId=1404,5,Расположение,106 м²,Oткрытое,Нет,,Агентство,Новострой,,
Продам,,2,104448455,Квартира с ливингом,8,"4-x комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",4-x комнатная квартира,,265 000 €,Eвроремонт,Ячеистый Бетон,https://999.md/ru/104448455?location=subcategory&index=8676&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Кишинёв, Рышкановка, ул. Академик Сергей Рэдэуцану, 5",144 м²,Oткрытое,2,,Агентство,Новострой,,
Продам,,2,102186953,Квартира с ливингом,6,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,82 170 €,Белый вариант,Kирпичный,https://999.md/ru/102186953?location=subcategory&index=8677&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Testemițanu, -",83 м²,,2,,Застройщик,Новострой,,
