Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,,104457669,Квартира с ливингом,5,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,89 300 €,Белый вариант,,https://999.md/ru/104457669?location=subcategory&index=1405&cardCategoryId=270&cardSubcategoryId=1404,10,Расположение,49 м²,,,,Агентство,Новострой,,
Продам,,,104457636,Квартира с ливингом,5,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,89 480 €,Белый вариант,,https://999.md/ru/104457636?location=subcategory&index=1406&cardCategoryId=270&cardSubcategoryId=1404,10,Расположение,49 м²,,,,Агентство,Новострой,,
Продам,,,104457579,Квартира с ливингом,4,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,138 000 €,Белый вариант,,https://999.md/ru/104457579?location=subcategory&index=1407&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28a",70 м²,,,,Агентство,Новострой,,
Продам,,,104456877,,2,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,165 700 €,Белый вариант,,https://999.md/ru/104456877?location=subcategory&index=1408&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Центр, str. Constantin Stere, 16",65 м²,,,,Агентство,Новострой,,
Продам,,,104456803,Квартира с ливингом,2,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,153 000 €,Белый вариант,,https://999.md/ru/104456803?location=subcategory&index=1409&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Центр, str. Constantin Stere, 16",60 м²,,,,Агентство,Новострой,,
Продам,,,104456745,Квартира с ливингом,3,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,88 000 €,Белый вариант,,https://999.md/ru/104456745?location=subcategory&index=1410&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6",44 м²,,,,Агентство,Новострой,,
Продам,,2,101764519,Квартира с ливингом,5,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",2-х комнатная квартира,295 см,103 200 €,Белый вариант,Mонолитный,https://999.md/ru/101764519?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NTE1MTUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3NjQ1MTkiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMjJlMDZhOTItYzIzOS00NzFiLWEyOGItYTJiMzMwZjY0NTI2IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE1VDE4OjI1OjE1LjYwOTAwMTU4NloifX0.VFkPrQm8uIk79Hv52jZ_iF7ES1thp_W0MHR6ypQP0HI&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1411&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Криково, Центр, str. Chişinău, 81",86 м²,Подземная,1,,Застройщик,Новострой,,
Продам,,,104456704,Квартира с ливингом,3,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,87 000 €,Белый вариант,,https://999.md/ru/104456704?location=subcategory&index=1412&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6",44 м²,,,,Агентство,Новострой,,
Продам,,,104067542,Квартира с ливингом,2,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,85 000 €,Eвроремонт,Kомбинированный,https://999.md/ru/104067542?location=subcategory&index=1413&cardCategoryId=270&cardSubcategoryId=1404,2,"Кишинёв мун., Кишинёв, Центр, str. Pașcani, *",68 м²,Гараж,,,Агентство,Вторичный,,
Продам,,1,104624652,,5,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,250 см,76 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/104624652?location=subcategory&index=1414&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, bd. Traian, 12/3",36 м²,,1,,Частное лицо,Вторичный,,
