Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,100599147,,9,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,165 000 €,Белый вариант,Ячеистый Бетон,https://999.md/ru/100599147?location=subcategory&index=21295&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str-la Lipcani, 9",95 м²,Oткрытое,2,,Агентство,Новострой,,
Продам,,1,104389322,Квартира с ливингом,7,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,190 000 €,,,https://999.md/ru/104389322?location=subcategory&index=21296&cardCategoryId=270&cardSubcategoryId=1404,13,Расположение,110 м²,,,,Агентство,Новострой,,
Продам,,,102362423,,2,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,3 см,40 000 €,,,https://999.md/ru/102362423?location=subcategory&index=21297&cardCategoryId=270&cardSubcategoryId=1404,3,"Кишинёв мун., Кишинёв, Центр, str. Frumușica, 1",22 м²,Oткрытое,,,Частное лицо,Вторичный,,
Продам,,,103178827,,5,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,69 000 €,Белый вариант,,https://999.md/ru/103178827?location=subcategory&index=21298&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Рышкановка, str. Calea Moșilor, 4",46 м²,,,,,Новострой,,
Продам,,,100189338,,4,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,59 000 €,,,https://999.md/ru/100189338?location=subcategory&index=21299&cardCategoryId=270&cardSubcategoryId=1404,18,"Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, 14",40 м²,,,,Агентство,Новострой,,
Продам,,,100189576,,4,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,78 950 €,,,https://999.md/ru/100189576?location=subcategory&index=21300&cardCategoryId=270&cardSubcategoryId=1404,18,"Кишинёв мун., Кишинёв, Ботаника, sos. Muncesti, 94",55 м²,,,,Агентство,Новострой,,
Продам,,1,103667475,,3,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,80 900 €,Eвроремонт,Kотельцовый,https://999.md/ru/103667475?location=subcategory&index=21301&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Ботаника, ул. Николай Зелински, 5/4",39 м²,Oткрытое,,,Агентство,Вторичный,Индивидуальная,
Продам,,1,104389089,Квартира с ливингом,1,"2-х комнатная квартира,  Центр,  Будешты,  Кишинёв мун.",2-х комнатная квартира,,139 500 €,Eвроремонт,,https://999.md/ru/104389089?location=subcategory&index=21302&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Будешты, Центр, str. Nicolae Dimo, 98/A",68 м²,,1,,Агентство,Новострой,,
Продам,,,100650576,,3,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,61 100 €,,,https://999.md/ru/100650576?location=subcategory&index=21303&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 1/1",47 м²,,,,Застройщик,Новострой,,
Продам,Astercon,2,102489518,Квартира без ливинга,5,"2-х комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",2-х комнатная квартира,275 см,109 833 €,Белый вариант,Ячеистый Бетон,https://999.md/ru/102489518?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MTY3NjQsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI0ODk1MTgiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTZUMTI6MzI6NDQuMzIxNDI3OTExWiJ9fQ.5bf6KxUuoiTS9UwXl8UKEvuDkUkouZRQJdaYmkxWcPg&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=21304&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Ставчены, Центр, Grăiești , 10",70 м²,Гараж,2,14 м²,Застройщик,Новострой,Индивидуальная,
Продам,Exfactor-grup,2,89863994,Квартира с ливингом,6,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,310 см,104 000 €,Белый вариант,Kирпичный,https://999.md/ru/89863994?location=subcategory&index=21305&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Кишинёв, Телецентр, str. Colina Verde, 28",80 м²,Подземная,2,,Застройщик,Новострой,Индивидуальная,
Продам,Exfactor-grup,2,88330912,Квартира с ливингом,7,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,340 см,168 000 €,Белый вариант,Kирпичный,https://999.md/ru/88330912?location=subcategory&index=21306&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Кишинёв, Телецентр, str. Colina Verde, 6",140 м²,Подземная,2,48 м²,Застройщик,Новострой,Индивидуальная,
Продам,,,103178773,,2,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,58 750 €,,,https://999.md/ru/103178773?location=subcategory&index=21307&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142",47 м²,,,,Застройщик,Новострой,,
Продам,,2,104388884,Квартира с ливингом,4,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,93 000 €,Без ремонта,Панельный,https://999.md/ru/104388884?location=subcategory&index=21308&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Nicolae Costin, 63/2",70 м²,Oткрытое,2,14 м²,Агентство,Вторичный,Мс (Молд. Серия),50 м²
Продам,Exfactor-grup,2,104208903,Квартира с ливингом,6,"2-х комнатная квартира,  Центр,  Кодру,  Кишинёв мун.",2-х комнатная квартира,,104 000 €,Белый вариант,Kирпичный,https://999.md/ru/104208903?location=subcategory&index=21309&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кодру, Центр, str. Schinoasa-Vale, 12/59",80 м²,,2,,Застройщик,Новострой,,
Продам,,1,103767788,Квартира с ливингом,2,"1-комнатная квартира,  БАМ,  Бельцы,  Бельцы мун.",1-комнатная квартира,270 см,65 500 €,Белый вариант,Mонолитный,https://999.md/ru/103767788?location=subcategory&index=21310&cardCategoryId=270&cardSubcategoryId=1404,9,Расположение,65 м²,Подземная,1,,Застройщик,Новострой,,
Продам,,1,104388749,Квартира без ливинга,1,"3-х комнатная квартира,  Центр,  Дубоссары,  Дубоссары",3-х комнатная квартира,250 см,30 000 $,Нуждается в ремонте,,https://999.md/ru/104388749?location=subcategory&index=21311&cardCategoryId=270&cardSubcategoryId=1404,5,"Дубоссары, Дубоссары, Центр, набатная, 2",66 м²,Oткрытое,1,9 м²,Частное лицо,Вторичный,,
Продам,,1,104388720,Квартира без ливинга,4,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,285 000 €,,,https://999.md/ru/104388720?location=subcategory&index=21312&cardCategoryId=270&cardSubcategoryId=1404,8,Расположение,89 м²,,,,Агентство,Вторичный,,
Продам,,1,104388628,Квартира с ливингом,2,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,195 000 €,Белый вариант,,https://999.md/ru/104388628?location=subcategory&index=21313&cardCategoryId=270&cardSubcategoryId=1404,12,Расположение,54 м²,,,,Застройщик,Новострой,,
Продам,Novastar,1,104059943,Квартира с ливингом,3,"1-комнатная квартира,  Центр,  Унгень,  Унгены",1-комнатная квартира,270 см,8 300 €,Белый вариант,Kирпичный,https://999.md/ru/104059943?location=subcategory&index=21314&cardCategoryId=270&cardSubcategoryId=1404,4,Расположение,31 м²,Oткрытое,1,4 м²,Частное лицо,Вторичный,Малосемейная,22 м²
Продам,,,104016395,,3,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,81 000 €,,,https://999.md/ru/104016395?location=subcategory&index=21315&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Телецентр, str. Drumul Viilor, 28",50 м²,,,,Агентство,Вторичный,,
Продам,Exfactor-grup,1,103953034,Квартира с ливингом,11,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,199 900 €,Eвроремонт,,https://999.md/ru/103953034?location=subcategory&index=21316&cardCategoryId=270&cardSubcategoryId=1404,15,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28a",70 м²,Подземная,Нет,,Агентство,Новострой,,
