Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,79322831,,4,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,300 см,125 900 €,Белый вариант,Kирпичный,https://999.md/ru/79322831?location=subcategory&index=16147&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Ботаника, str.Европа, 9",65 м²,Oткрытое,2,15 м²,Застройщик,Новострой,Индивидуальная,41 м²
Продам,,1,104468559,,6,"2-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,53 000 €,,Kотельцовый,https://999.md/ru/104468559?location=subcategory&index=16148&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Скулянка, ул. Каля Ешилор, 49",44 м²,,1,,Агентство,Вторичный,Индивидуальная,
Продам,,2,104125785,,8,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,138 900 €,Eвроремонт,,https://999.md/ru/104125785?location=subcategory&index=16149&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, пр-т Куза Водэ, 33",72 м²,,Нет,,Агентство,Вторичный,Мс (Молд. Серия),
Продам,Exfactor-grup,2,104260993,Квартира с ливингом,11,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,209 900 €,Eвроремонт,,https://999.md/ru/104260993?location=subcategory&index=16150&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Буюканы, ул. Василе Лупу, 28",76 м²,Подземная,1,,Застройщик,Новострой,,
Продам,Astercon,1,100832631,Квартира с ливингом,4,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,265 см,57 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/100832631?location=subcategory&index=16151&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, str. Independentei, 14/1",30 м²,Oткрытое,1,,Застройщик,Вторичный,,
Продам,,1,104292035,Квартира с ливингом,3,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,147 500 €,Eвроремонт,Kомбинированный,https://999.md/ru/104292035?location=subcategory&index=16152&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Дурлешты, Центр, str. Regele Carol, 5",67 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,2,104179767,Квартира с ливингом,2,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,160 500 €,Белый вариант,Kирпичный,https://999.md/ru/104179767?location=subcategory&index=16153&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 58",95 м²,Oткрытое,2,,Агентство,Новострой,,
Продам,Rodaris Pro,1,102029944,Квартира с ливингом,8,"Комната,  Буюканы,  Кишинёв,  Кишинёв мун.",Комната,270 см,74 250 €,Белый вариант,Ячеистый Бетон,https://999.md/ru/102029944?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MDM2ODQsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIwMjk5NDQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNGM0NTRhYWQtMjE0OC00ZTMwLWEzYjQtZDU4YjFkYTRhNTliIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNlQwODo1NDo0NC45ODM4Nzc3MjhaIn19.XhoOliHHbfKhH4qUch3NVlrx_zVJJKRf6mefOa_8gXI&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=16154&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str. Tudor Vladimirescu, 19",45 м²,Подземная,1,,Застройщик,Новострой,Индивидуальная,44 м²
Продам,Exfactor-grup,1,104258066,Квартира с ливингом,9,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,280 см,142 000 €,Сдан в эксплуатацию,Kирпичный,https://999.md/ru/104258066?location=subcategory&index=16155&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 11",50 м²,Подземная,1,,Застройщик,Новострой,Индивидуальная,50 м²
Продам,,2,104145776,Квартира с ливингом,3,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,143 500 €,Белый вариант,Kирпичный,https://999.md/ru/104145776?location=subcategory&index=16156&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 58",86 м²,Oткрытое,1,,Агентство,Новострой,,
