id,Количество этажей,Жилая площадь,Количество комнат,Адрес,Застройщик,Ливинг,link,Состояние квартиры,Балкон / лоджия,Автор объявления,Тип,Санузел,price,Планировка,title,Тип здания,Парковочное место,Высота потолков,Жилой фонд,Общая площадь,Этаж,Площадь кухни
104093126,9,,1-комнатная квартира,Расположение,,Квартира с ливингом,https://999.md/ru/104093126?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA5OTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTMxMjYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiMjk1OTYwYmMtZmM0My00YTI3LThhYTAtYjllYTE5Y2JmMDQ2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMDozNjozNS4zMTAxMzUzNTNaIn19.F4Gj4R2_RxjeFNxSXnH6rUwU6fzvnXHNNtEsUcsS0zQ&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=9,,,Частное лицо,Продам,,59 900 €,,"1-комнатная квартира,  Центр,  Кодру,  Кишинёв мун.",,,,Новострой,37 м²,1,
103975422,9,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Старая Почта, ул. Каля Орхеюлуй, 105/2",,Квартира с ливингом,https://999.md/ru/103975422?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA5OTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NzU0MjIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlMjAxMjEyLTFiNjYtNGE1NS1hZjUwLWI1YTQ2YzFhZjRmMCIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMjA6MzY6MzUuMzEwMTc4OTE2WiJ9fQ.OsLn1TZiFnn6t6QhH-Ac8njKKlM5fIMzWluM-_CZipA&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=10,Eвроремонт,1,Агентство,Продам,2,114 900 €,,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",,Oткрытое,,Вторичный,56 м²,7,
104102689,8,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, 63",,Квартира с ливингом,https://999.md/ru/104102689?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA5OTUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDI2ODkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiZmRkYmMyMGQtZTUyMC00YzM2LWI2YzAtN2FmYWIwYjFjNTQ4IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQyMDozNjozNS4zMTAyMzU2MDlaIn19.ddRtSceuVTRNfH4QnrMY6NwNsUrxmIVbCZpnidVW9Ac&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=11,,,Частное лицо,Сдаю посуточно,,50 €,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,,Новострой,50 м²,5,
103655941,5,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Буюканы, str. Suceava, 110",,Квартира с ливингом,https://999.md/ru/103655941?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA5OTUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NTU5NDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImMyMTljOGY3LTU4ZTgtNDQxOS05YTZjLWM5ZmU3ZTlhZTNmNyIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQyMDozNjozNS4zMTAyNTgwN1oifX0.h5rQ9IOxK7xJh0pQ3a3IKFQl9O8bm4cU8FN_eyf8_3g&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=12,Eвроремонт,2,Агентство,Продам,1,127 000 €,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Kотельцовый,,,Вторичный,72 м²,4,
104091505,6,,2-х комнатная квартира,"Кишинёв мун., Криково, Центр, str. Burebista, 2",,Квартира с ливингом,https://999.md/ru/104091505?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA5OTUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTE1MDUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6IjQ0YTM2MzIxLTJlZDItNDU3Ny1iZjc0LWFlNDk2YzIyNTU0MyIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQyMDozNjozNS4zMDk2NDMwODVaIn19.rHKKqvs-yOqYkax_jKr2jTKItgF8BMMS3sDUx3aXWV4&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=1,Белый вариант,,Застройщик,Продам,,74 382 €,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",,,,Новострой,76 м²,7,
104041242,5,,3-х комнатная квартира,Расположение,,,https://999.md/ru/104041242?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA5OTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNDEyNDIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNTlmMWIxNDctNDU2NC00NjNlLWE2YWUtZDQ3ZDhlY2FlYzZjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIwOjM2OjM1LjMwOTY5OTU2MloifX0.w0mUejNVgxo26FH9cbtygqzowsop2vKorT1gkZ-RBfU&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=2,Без ремонта,,Частное лицо,Продам,,15 000 €,,"3-х комнатная квартира,  Центр,  Бессарабка,  Бессарабка",Блочный,,,Вторичный,65 м²,5,
101491664,2,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. București, 7/1",,,https://999.md/ru/101491664?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA5OTUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE0OTE2NjQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImFhNzRmNTFlLTNjZmItNDJmZC1hNGJlLWE3MmI4ODczYTA4ZSIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQyMDozNjozNS4zMDk3MjUxODRaIn19.6JRVAxgM6-3TfInlcu71y7qpG-_1mwC_eFf94dd2vg8&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=3,,,Агентство,Сдаю посуточно,,490 MDL,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,,Новострой,20 м²,2,
104096918,9,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Ботаника, str. Burebista, 25",,Квартира с ливингом,https://999.md/ru/104096918?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA5OTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTY5MTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMDozNjozNS4zMDk3NDczOTVaIn19.Z_tjk8WgulT0WZIdpzhAtpqPMAtQQcGVOfAGJPtfZEI&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=4,Eвроремонт,,Агентство,,,174 900 €,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,,Вторичный,71 м²,4,
102625611,13,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Рышкановка, ул. Язулуй, 38",Ecovzor,Квартира с ливингом,https://999.md/ru/102625611?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA5OTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI2MjU2MTEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiODVmZTRiMzQtYjgxMS00ZGQ5LTllMTgtZmIyZjMyOGFmYWUzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMDozNjozNS4zMDk4NDgyMjFaIn19.7yxE4tVJBSisv-6jeO_xnAmvLWxiojciVNzFBD56mZk&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=5,Белый вариант,2,Застройщик,Продам,2,207 900 €,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,Подземная,,Новострой,126 м²,13,
103256263,9,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 9",Exfactor-grup,Квартира с ливингом,https://999.md/ru/103256263?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA5OTUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMyNTYyNjMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiM2UyMTE4MGUtNTA2Ni00ZGJmLWFhN2MtOWExNDM1ZGU4ODg0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIwOjM2OjM1LjMwOTg3Mzc2MVoifX0.185yfSQeZMLMs5PWtg8I9eTLtT1yqUVKzm7ajJxWyQc&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=6,Eвроремонт,,Частное лицо,Продам,,179 000 €,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Kирпичный,,,Новострой,70 м²,8,
