Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,103699453,,10,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,204 900 €,Eвроремонт,Kомбинированный,https://999.md/ru/103699453?location=subcategory&index=3979&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, Ialoveni, 100/3",140 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,1,104339181,,2,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,46 900 €,Eвроремонт,Kотельцовый,https://999.md/ru/104339181?location=subcategory&index=3980&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Чокана, Maria Drăgan, 18/1",30 м²,Oткрытое,Нет,,Агентство,Вторичный,,
Продам,,1,102057760,,6,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,103 900 €,Косметический pемонт,Kомбинированный,https://999.md/ru/102057760?location=subcategory&index=3981&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Старая Почта, Iazului, 1",78 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,Inamstro,1,100305205,,9,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,199 000 €,Eвроремонт,Kирпичный,https://999.md/ru/100305205?location=subcategory&index=3982&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Буюканы, Ioana Radu, 27/7",89 м²,Подземная,Нет,,Агентство,Новострой,,
Продам,,2,102767967,,2,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,125 000 €,Eвроремонт,Панельный,https://999.md/ru/102767967?location=subcategory&index=3983&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, Nicolae Costin, 63/2",70 м²,Oткрытое,1,,Агентство,Вторичный,Мс (Молд. Серия),
Продам,,1,104161133,,5,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,105 000 €,Eвроремонт,,https://999.md/ru/104161133?location=subcategory&index=3984&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Рышкановка, Florarii, 4",44 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,Lagmar Impex,2,104258571,,8,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,94 000 €,Незавершенное cтроительство,,https://999.md/ru/104258571?location=subcategory&index=3985&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Старая Почта, Ceucari, 1/1",65 м²,Подземная,1,,Агентство,Новострой,Индивидуальная,
Продам,Inamstro,1,104489409,Квартира с ливингом,3,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,90 540 €,Белый вариант,Kомбинированный,https://999.md/ru/104489409?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NTYyMDAsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ0ODk0MDkiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMDU3NDBlYTctY2Q1YS00ODFkLTgzNDQtNjlmNDdlMGI2NWFhIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNVQxOTo0MzoyMC40Njc4MzAyMTlaIn19.abvri1wxuTJ8oiRYE1mKRrG3TJbBXAOxzdBLUDSf8A0&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=3986&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6",50 м²,,,18 м²,Застройщик,Новострой,,
Продам,,1,104311132,,5,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,57 999 €,Косметический pемонт,Kотельцовый,https://999.md/ru/104311132?location=subcategory&index=3987&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, Burebista, 66/2",45 м²,Oткрытое,1,,Агентство,Вторичный,,
Продам,,1,103561143,,2,"Комната,  Чокана,  Кишинёв,  Кишинёв мун.",Комната,,37 900 €,Eвроремонт,Kотельцовый,https://999.md/ru/103561143?location=subcategory&index=3988&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Чокана, Vasile Vărzaru, 9",22 м²,Oткрытое,Нет,,Агентство,Вторичный,,
