Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,104329036,,1,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,87 500 €,,,https://999.md/ru/104329036?location=subcategory&index=13573&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Старая Почта, str. Gheorghe Madan, 87/3",65 м²,,,,Агентство,Вторичный,,
Продам,,,104309983,Квартира с ливингом,7,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,169 500 €,,,https://999.md/ru/104309983?location=subcategory&index=13574&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 257",85 м²,,,,Агентство,Новострой,,
Продам,Inamstro,,104262900,,1,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,105 900 €,,,https://999.md/ru/104262900?location=subcategory&index=13575&cardCategoryId=270&cardSubcategoryId=1404,15,"Кишинёв мун., Кишинёв, Ботаника, str. Grădina Botanică, 18G",72 м²,,,,Агентство,Новострой,,
Продам,Solomon Construct Imobil,,104261555,Квартира с ливингом,2,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,95 500 €,Белый вариант,,https://999.md/ru/104261555?location=subcategory&index=13576&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 98/1",57 м²,,,,Агентство,Новострой,,
Продам,,1,104261337,,9,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,95 490 €,,,https://999.md/ru/104261337?location=subcategory&index=13577&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Ботаника, str. Jubiliară, 39/1",60 м²,,1,,Агентство,Новострой,,
Продам,,,104023682,Квартира с ливингом,2,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,149 600 €,,,https://999.md/ru/104023682?location=subcategory&index=13578&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 84/3",75 м²,,,,Агентство,Вторичный,,
Продам,Kirsan,1,104008502,Квартира с ливингом,2,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,130 000 €,,,https://999.md/ru/104008502?location=subcategory&index=13579&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, str. Burebista, 40/2",69 м²,,Нет,,Агентство,Новострой,,
Продам,,,104007285,Квартира без ливинга,7,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,139 000 €,,,https://999.md/ru/104007285?location=subcategory&index=13580&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 43/C",68 м²,,,,Агентство,Новострой,,
Продам,,1,103964021,Квартира с ливингом,5,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,80 500 €,Белый вариант,,https://999.md/ru/103964021?location=subcategory&index=13581&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 100/3",57 м²,,,,Агентство,Новострой,,
Продам,,2,104139819,,5,"2-х комнатная квартира,  Центр,  Оргеев,  Оргеев",2-х комнатная квартира,,54 000 €,Косметический pемонт,,https://999.md/ru/104139819?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1OTk4MTAsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMzk4MTkiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMTY5YjVkZTItY2FjNS00NDdlLTk4MDUtOGQ0YThiYWE0MzUzIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNlQwNzo1MDoxMC4xMzI5OTQ0ODlaIn19.XIL2WqsBNVFaIbvvbuktq6Nx7ZgbRl0LEy99RVZCArc&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=13582&cardCategoryId=270&cardSubcategoryId=1404,5,"Оргеев, Оргеев, Центр, str. 1 Mai, 55",58 м²,Oткрытое,2,,Частное лицо,Вторичный,,
Продам,,4 и более,103887039,Квартира с ливингом,Пентхаус,"5-ти комн. кварт. и более,  Ботаника,  Кишинёв,  Кишинёв мун.",5-ти комн. кварт. и более,310 см,445 000 €,Индивидуальный дизайн,,https://999.md/ru/103887039?location=subcategory&index=13583&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Ботаника, str. Burebista, 114/2",435 м²,Подземная,2,44 м²,Агентство,Новострой,,205 м²
Продам,Solomon Construct Imobil,1,103885193,Квартира с ливингом,7,"1-комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,51 990 €,,,https://999.md/ru/103885193?location=subcategory&index=13584&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Окраина, Nicolae Dimo, 108/1",43 м²,,1,,Агентство,Новострой,,
Продам,Solomon Construct Imobil,1,103884706,Квартира с ливингом,7,"1-комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,53 490 €,,,https://999.md/ru/103884706?location=subcategory&index=13585&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Окраина, str. Nicolae Dimo, 108/1",45 м²,,1,,Агентство,Новострой,,
Продам,,1,103882903,Квартира с ливингом,5,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,72 100 €,,,https://999.md/ru/103882903?location=subcategory&index=13586&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 140/1",52 м²,,1,,Агентство,Новострой,,
Продам,,2,103875151,Квартира с ливингом,5,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,135 000 €,,,https://999.md/ru/103875151?location=subcategory&index=13587&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Рышкановка, str. Calea Mosilor, 4",83 м²,,1,,Агентство,Новострой,,
Продам,,2,101936594,,5,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,155 000 €,,,https://999.md/ru/101936594?location=subcategory&index=13588&cardCategoryId=270&cardSubcategoryId=1404,10,Расположение,93 м²,,,,Агентство,Новострой,,
Продам,,1,101540382,,6,"3-х комнатная квартира,  Центр,  Комрат,  Комрат",3-х комнатная квартира,,84 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/101540382?location=subcategory&index=13589&cardCategoryId=270&cardSubcategoryId=1404,6,"Комрат, Комрат, Центр, str. Suvorov, 55",84 м²,,1,16 м²,Частное лицо,Новострой,,60 м²
