Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,104472369,,5,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,60 500 €,Косметический pемонт,Ячеистый Бетон,https://999.md/ru/104472369?location=subcategory&index=19189&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Titulescu, 33",37 м²,,,,Агентство,Вторичный,,37 м²
Продам,,,104310179,,3,"2-х комнатная квартира,  Окраина,  Тогатин,  Кишинёв мун.",2-х комнатная квартира,,25 000 €,,,https://999.md/ru/104310179?location=subcategory&index=19190&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Тогатин, Окраина, str. Nicolae Sulac, 25",58 м²,,,,Застройщик,Новострой,,
Продам,,1,84709379,,2,"3-х комнатная квартира,  Центр,  Оргеев,  Оргеев",3-х комнатная квартира,270 см,40 000 €,Нуждается в ремонте,,https://999.md/ru/84709379?location=subcategory&index=19191&cardCategoryId=270&cardSubcategoryId=1404,2,Расположение,48 м²,Oткрытое,Нет,8 м²,Частное лицо,Вторичный,Рубашка,36 м²
Продам,,,104310089,,3,"1-комнатная квартира,  Окраина,  Тогатин,  Кишинёв мун.",1-комнатная квартира,,13 000 €,,,https://999.md/ru/104310089?location=subcategory&index=19192&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Тогатин, Окраина, str. Mihai Eminescu, 42",25 м²,,,,Застройщик,Новострой,,
Продам,,,104305782,,3,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,13 000 €,,,https://999.md/ru/104305782?location=subcategory&index=19193&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Чокана, str. Ciocana, 10",25 м²,,,,Застройщик,Новострой,,
Продам,,,102680180,Квартира с ливингом,1,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,115 000 €,,Kотельцовый,https://999.md/ru/102680180?location=subcategory&index=19194&cardCategoryId=270&cardSubcategoryId=1404,3,"Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 24",74 м²,Oткрытое,,,Агентство,Вторичный,,
Продам,Boiar House,,101016651,,9,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",3-х комнатная квартира,,86 800 €,Незавершенное cтроительство,,https://999.md/ru/101016651?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MTI4MDYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDEwMTY2NTEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImNkMjVlNDlkLTBiNDgtNDEzZi05YWIwLWFjZTRhY2Q1ZmQ3OSIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDYtMTZUMTE6MjY6NDYuMjkyMDM5MzJaIn19.qFrVslny5dHZz-XXx7ml2PDz3uyeHgPcsSWw_1FwObc&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=19195&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24/B",87 м²,,,,Застройщик,Новострой,,
Продам,Dansicons,,104176565,Квартира с ливингом,2,"1-комнатная квартира,  Центр,  Оргеев,  Оргеев",1-комнатная квартира,,83 000 €,Сдан в эксплуатацию,,https://999.md/ru/104176565?location=subcategory&index=19196&cardCategoryId=270&cardSubcategoryId=1404,6,"Оргеев, Оргеев, Центр, str. Constantin Negruzzi, 91",48 м²,,,,Частное лицо,Новострой,,48 м²
Продам,Dansicons,,104176485,Квартира с ливингом,2,"1-комнатная квартира,  Центр,  Оргеев,  Оргеев",1-комнатная квартира,,77 700 €,,,https://999.md/ru/104176485?location=subcategory&index=19197&cardCategoryId=270&cardSubcategoryId=1404,6,"Оргеев, Оргеев, Центр, str. Constantin Negruzzi, 91",42 м²,,,,Частное лицо,Новострой,,
Продам,,,104472022,,1,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,140 000 €,,,https://999.md/ru/104472022?location=subcategory&index=19198&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 3/2",73 м²,,,,Частное лицо,Вторичный,,
