Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,Lagmar Impex,,84847682,Квартира с ливингом,5,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,106 500 €,Белый вариант,,https://999.md/ru/84847682?location=subcategory&index=1327&cardCategoryId=270&cardSubcategoryId=1404,9,Расположение,71 м²,,1,,Застройщик,Новострой,Индивидуальная,
Продам,,2,104084259,Квартира с ливингом,5,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,230 000 €,,,https://999.md/ru/104084259?location=subcategory&index=1328&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Телецентр, str. Constantin Vârnav, 20",98 м²,Подземная,,,Частное лицо,Новострой,,
Продам,Basconslux,,104578243,Квартира с ливингом,1,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,149 000 €,,,https://999.md/ru/104578243?location=subcategory&index=1329&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, 3/G",74 м²,,,,Частное лицо,Новострой,,
Продам,Dansicons,2,102000864,,3,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,300 см,185 000 €,Индивидуальный дизайн,,https://999.md/ru/102000864?location=subcategory&index=1330&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Центр, str. Petru Rares, 36",87 м²,,,,Частное лицо,Новострой,Малосемейная,87 м²
Продам,Ecovzor,,104159949,Квартира с ливингом,2,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,137 999 €,Eвроремонт,,https://999.md/ru/104159949?location=subcategory&index=1331&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, 38",58 м²,Подземная,,,Частное лицо,Новострой,,
Продам,Inamstro,1,104574941,,2,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,285 см,140 000 €,Белый вариант,Mонолитный,https://999.md/ru/104574941?location=subcategory&index=1332&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Буюканы, str. Calea Ieșilor, 6",56 м²,,1,,Застройщик,Новострой,Индивидуальная,56 м²
Продам,Exfactor-grup,2,104566502,Квартира с ливингом,7,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,113 000 €,Eвроремонт,Kирпичный,https://999.md/ru/104566502?location=subcategory&index=1333&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 1",48 м²,,,,Частное лицо,Новострой,,
Продам,,,104578979,,3,"3-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,136 000 €,,,https://999.md/ru/104578979?location=subcategory&index=1334&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Скулянка, str. Calea Ieșilor, 51",70 м²,,,,Частное лицо,Вторичный,,
Продам,Inamstro,1,104609434,Квартира с ливингом,8,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,157 900 €,Eвроремонт,Kирпичный,https://999.md/ru/104609434?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NTEzOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ2MDk0MzQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiMmQ2NTZlZjYtMDNlZS00ZmJlLTg1ODgtNWEwYjRlMzVhMmRiIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE1VDE4OjIzOjEzLjIzMjc0NTgzM1oifX0.ljZ3_0x5HBL0tpd-i9NhpmUpTcB6uo90UdOWyWv-i3k&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1335&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6",60 м²,Oткрытое,,,Застройщик,Новострой,Индивидуальная,60 м²
Продам,Premium-Cons Grup,1,104297885,Квартира с ливингом,1,"1-комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.",1-комнатная квартира,2800 см,73 777 €,Незавершенное cтроительство,Kомбинированный,https://999.md/ru/104297885?location=subcategory&index=1336&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Думбрава, Центр, str. Durleşti, 56",55 м²,Гараж,1,25 м²,Застройщик,Новострой,Индивидуальная,30 м²
Продам,Carpeni,,104574581,,3,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,93 000 €,Сдан в эксплуатацию,Kотельцовый,https://999.md/ru/104574581?location=subcategory&index=1337&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Ботаника, str. Burebista, 25",50 м²,,,,Частное лицо,Новострой,,
Продам,Premium-Cons Grup,1,104297911,Квартира с ливингом,1,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,2800 см,102 554 €,,Kомбинированный,https://999.md/ru/104297911?location=subcategory&index=1338&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Буюканы, str. Durlești, 56",68 м²,Гараж,1,27 м²,Застройщик,Новострой,,40 м²
Продам,,,104577441,Квартира без ливинга,5,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,57 500 €,Косметический pемонт,Kотельцовый,https://999.md/ru/104577441?location=subcategory&index=1339&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, str. Alexandru Marinescu, 11/1",37 м²,Oткрытое,,,Агентство,Вторичный,,
Продам,,,104571961,,3,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,196 800 €,,,https://999.md/ru/104571961?location=subcategory&index=1340&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, 8",123 м²,,,25 м²,Частное лицо,Новострой,,80 м²
Продам,,,104575563,Квартира с ливингом,7,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,589 000 €,,,https://999.md/ru/104575563?location=subcategory&index=1341&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Ghioceilor, 1",128 м²,,1,,Застройщик,Новострой,,
