Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,102160303,,4,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,160 000 €,Eвроремонт,,https://999.md/ru/102160303?location=subcategory&index=16459&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Телецентр, str. Nicolae Testemițanu, .",94 м²,Oткрытое,3,,Агентство,Новострой,Индивидуальная,
Продам,,1,102997771,,5,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,53 000 €,Eвроремонт,,https://999.md/ru/102997771?location=subcategory&index=16460&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Старая Почта, ул. Студенческая, .",30 м²,Oткрытое,,,Агентство,Вторичный,Индивидуальная,
Продам,,2,104525393,Квартира с ливингом,7,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,178 900 €,Eвроремонт,,https://999.md/ru/104525393?location=subcategory&index=16461&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, .",89 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,1,104249030,,4,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,49 900 €,Без ремонта,,https://999.md/ru/104249030?location=subcategory&index=16462&cardCategoryId=270&cardSubcategoryId=1404,4,Расположение,30 м²,Oткрытое,1,,Агентство,Вторичный,Индивидуальная,
Продам,,1,102622512,,7,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,78 660 €,Белый вариант,,https://999.md/ru/102622512?location=subcategory&index=16463&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Телецентр, sos. Hincesti, .",57 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,1,104543249,Квартира с ливингом,15,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,121 000 €,Eвроремонт,,https://999.md/ru/104543249?location=subcategory&index=16464&cardCategoryId=270&cardSubcategoryId=1404,19,"Кишинёв мун., Кишинёв, Центр, str. Vasile Alecsandri, 120",68 м²,Под навесом,,,Застройщик,Вторичный,Индивидуальная,
Продам,,1,104075671,,8,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,119 900 €,Eвроремонт,,https://999.md/ru/104075671?location=subcategory&index=16465&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, str-la Ghica Vodă, .",37 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,1,104514533,Квартира с ливингом,10,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,72 000 €,Eвроремонт,,https://999.md/ru/104514533?location=subcategory&index=16466&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, ул. Сармизеджетуса, .",36 м²,Oткрытое,2,,Агентство,Новострой,На земле,
Продам,Astercon,1,102831391,Квартира без ливинга,1,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,286 см,58 986 €,Белый вариант,Ячеистый Бетон,https://999.md/ru/102831391?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MDQxNDIsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MzEzOTEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTZUMDk6MDI6MjIuNzIzMDc1MjU0WiJ9fQ.ZfhDFAqHB776ioa2q4fGacDJbIqN5AdUmv3s8QxDuAg&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=16467&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",41 м²,Гараж,Нет,13 м²,Застройщик,Новострой,,
Продам,,1,104514350,Квартира с ливингом,12,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,114 500 €,Eвроремонт,,https://999.md/ru/104514350?location=subcategory&index=16468&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Ботаника, ул. Гренобле, .",48 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
