Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,104443290,,2,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",4-x комнатная квартира,,147 000 €,Eвроремонт,Ячеистый Бетон,https://999.md/ru/104443290?location=subcategory&index=20281&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Titulescu, 1",104 м²,,2,,Агентство,Вторичный,,104 м²
Продам,Astercon,,103936134,,2,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,73 000 €,,,https://999.md/ru/103936134?location=subcategory&index=20282&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 61/4",32 м²,,,,Агентство,Новострой,,
Продам,A-casa,1,102153407,Квартира с ливингом,15,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,270 см,69 900 €,Eвроремонт,Блочный,https://999.md/ru/102153407?location=subcategory&index=20283&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, 13/1",40 м²,Oткрытое,Нет,10 м²,Частное лицо,Вторичный,Индивидуальная,30 м²
Продам,Boiar House,,104443232,,9,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",3-х комнатная квартира,,109 900 €,Белый вариант,Kирпичный,https://999.md/ru/104443232?location=subcategory&index=20284&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24",107 м²,,1,,Агентство,Новострой,,
Продам,Volare Tur,,102371184,,9,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,99 950 €,Косметический pемонт,Бетон,https://999.md/ru/102371184?location=subcategory&index=20285&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, decebal, 19",56 м²,Oткрытое,1,10 м²,Частное лицо,Вторичный,,10 м²
Продам,,,104168367,,2,"3-х комнатная квартира,  Северный Вокзал,  Бельцы,  Бельцы мун.",3-х комнатная квартира,,52 000 €,,,https://999.md/ru/104168367?location=subcategory&index=20286&cardCategoryId=270&cardSubcategoryId=1404,2,Расположение,62 м²,,,,Агентство,Вторичный,,
Продам,Exfactor-grup,1,104442985,Квартира с ливингом,4,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,165 900 €,Индивидуальный дизайн,,https://999.md/ru/104442985?location=subcategory&index=20287&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 13",72 м²,,1,,Частное лицо,Новострой,,
Сдаю помесячно,,1,104525900,Квартира без ливинга,2,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,450 €,Косметический pемонт,Kотельцовый,https://999.md/ru/104525900?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MTUyMTEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1MjU5MDAiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiNjM3NWQyYWQtOWE0YS00ZWQ3LTkxMzItN2MwY2NhMWY5MGZjIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE2VDEyOjA2OjUxLjE1NjI1NjU3NloifX0.5UUftXZMfVMKnpfNUivvcLZAIuKGxlt4crHqPn2u_o8&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=20288&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, str. Hristo Botev, 3/1",58 м²,,1,,Частное лицо,Вторичный,Рубашка,
Продам,,2,103836470,Квартира с ливингом,3,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,270 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/103836470?location=subcategory&index=20289&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Кишинёв, Центр, str. Izmail, 88",127 м²,Oткрытое,,,Агентство,Новострой,Индивидуальная,127 м²
Продам,,,104427334,,6,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,62 500 €,Косметический pемонт,,https://999.md/ru/104427334?location=subcategory&index=20290&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Onisifor Ghibu, 2",33 м²,,,,Агентство,Вторичный,,
