Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,103833712,,5,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,139 900 €,Незавершенное cтроительство,Kирпичный,https://999.md/ru/103833712?location=subcategory&index=6943&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Ботаника, Europa, 29 D",85 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,Lagmar Impex,1,102180042,,1,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,81 200 €,Незавершенное cтроительство,Kомбинированный,https://999.md/ru/102180042?location=subcategory&index=6944&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, Calea Mosilor, 1",52 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,1,104376728,,8,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,99 000 €,Eвроремонт,Kомбинированный,https://999.md/ru/104376728?location=subcategory&index=6945&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Рышкановка, Tudor Vladimirescu, 12/2",45 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,Basconslux,2,104459378,,8,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,164 500 €,Косметический pемонт,Kомбинированный,https://999.md/ru/104459378?location=subcategory&index=6946&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Creangă, 49/3",72 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,Ecosem Grup,2,102831438,,1,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,40 000 €,Белый вариант,Ячеистый Бетон,https://999.md/ru/102831438?location=subcategory&index=6947&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Ботаника, Băcioii Noi, 14/B",39 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,1,103233993,,9,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,64 900 €,Косметический pемонт,Mонолитный,https://999.md/ru/103233993?location=subcategory&index=6948&cardCategoryId=270&cardSubcategoryId=1404,25,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 50",45 м²,Oткрытое,2,,Агентство,Вторичный,Индивидуальная,
Продам,Solomon Construct Imobil,2,103541220,Квартира с ливингом,4,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,27 см,190 000 €,Сдан в эксплуатацию,Блочный,https://999.md/ru/103541220?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NjE0OTYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM1NDEyMjAiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiMTU2ZTFkMjMtYWM2Yy00NzhmLThhYmItY2M1OTYzMjAxYTc1IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNVQyMToxMTozNi4xNDg5MDA0MloifX0.Nf_rgDNT59gZeO5MfN9Wjhqrsm0Q0OnTC3SxmE8SJR8&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=6949&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spatarul, 63",72 м²,,Нет,,Частное лицо,Новострой,,72 м²
Продам,,1,100228114,,6,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,99 900 €,Eвроремонт,Kотельцовый,https://999.md/ru/100228114?location=subcategory&index=6950&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Кишинёв, Рышкановка, Nicolae Dimo, 11/3",65 м²,Oткрытое,Нет,,Агентство,Вторичный,Хрущевка,
Продам,,2,104533934,,9,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,140 000 €,Белый вариант,Kирпичный,https://999.md/ru/104533934?location=subcategory&index=6951&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, str. Tudor Vladimirescu, 1/9",90 м²,Подземная,2,,Агентство,Новострой,Индивидуальная,
Продам,Exfactor-grup,2,104327973,Квартира с ливингом,1,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,280 см,145 000 €,Eвроремонт,Kирпичный,https://999.md/ru/104327973?location=subcategory&index=6952&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Ботаника, str. Botanica Veche, 45",83 м²,Oткрытое,1,13 м²,Застройщик,Новострой,Индивидуальная,40 м²
