Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,103419836,,3,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,101 000 €,Eвроремонт,,https://999.md/ru/103419836?location=subcategory&index=16381&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Чокана, str. Movileni, .",56 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,A-casa,,103680476,Квартира без ливинга,3,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,280 см,83 900 €,Косметический pемонт,Kотельцовый,https://999.md/ru/103680476?location=subcategory&index=16382&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 58",46 м²,Oткрытое,1,,Застройщик,Вторичный,Хрущевка,46 м²
Продам,,2,104543684,,10,"2-х комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",2-х комнатная квартира,,141 000 €,Белый вариант,,https://999.md/ru/104543684?location=subcategory&index=16383&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Ставчены, Центр, Cartierul Cluj, .",102 м²,Подземная,2,,Агентство,Новострой,Индивидуальная,
Продам,,1,104543656,,6,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,64 500 €,Eвроремонт,,https://999.md/ru/104543656?location=subcategory&index=16384&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Чокана, str. Movileni, 44",46 м²,,1,,Агентство,Новострой,,
Продам,,,104300556,Квартира с ливингом,10,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,95 000 €,,,https://999.md/ru/104300556?location=subcategory&index=16385&cardCategoryId=270&cardSubcategoryId=1404,15,Расположение,54 м²,,,,Агентство,Новострой,,
Продам,Solomon Construct Imobil,2,102811211,Квартира с ливингом,4,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,199 000 €,Индивидуальный дизайн,Kирпичный,https://999.md/ru/102811211?location=subcategory&index=16386&cardCategoryId=270&cardSubcategoryId=1404,7,Расположение,71 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,2,104537052,Квартира с ливингом,3,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,148 000 €,Eвроремонт,,https://999.md/ru/104537052?location=subcategory&index=16387&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, .",75 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,103095652,Квартира с ливингом,7,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,225 000 €,Eвроремонт,,https://999.md/ru/103095652?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MDQwMjIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMwOTU2NTIiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiZjgyNDI5N2QtY2NhNS00NmMzLTlmOGEtNjMzMzkxYjM0MjYzIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNlQwOTowMDoyMi40MDU0NDM2OTVaIn19.U3_rCVqtpfMdUDeLAcel5sfBV-bGceKoH_WcI2-z3Pw&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=16388&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, пр-т Алба-Юлия, 128",100 м²,,2,,Агентство,Новострой,,100 м²
Продам,,1,103254266,Квартира с ливингом,3,"2-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,117 900 €,Eвроремонт,Kотельцовый,https://999.md/ru/103254266?location=subcategory&index=16389&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Дурлешты, Окраина, str. Tudor Vladimirescu, 52",65 м²,Oткрытое,2,,Застройщик,Новострой,Индивидуальная,65 м²
Продам,,1,104030145,,1,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,140 000 €,Eвроремонт,,https://999.md/ru/104030145?location=subcategory&index=16390&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, str. Academician Sergiu Rădăuțanu, .",60 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
