Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,Lagmar Impex,2,102391554,Квартира с ливингом,1,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,250 см,100 000 €,Незавершенное cтроительство,,https://999.md/ru/102391554?location=subcategory&index=13417&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 14",70 м²,,1,11 м²,Частное лицо,Новострой,,58 м²
Продам,,1,104312445,,5,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,27 900 €,Косметический pемонт,,https://999.md/ru/104312445?location=subcategory&index=13418&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, str. Sălcuța, .",28 м²,Oткрытое,Нет,,Агентство,Вторичный,Индивидуальная,
Продам,,1,104575323,,1,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,50 900 €,Eвроремонт,,https://999.md/ru/104575323?location=subcategory&index=13419&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Gribov, .",35 м²,Oткрытое,1,,Агентство,Вторичный,Индивидуальная,
Продам,,1,104447324,,3,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,127 500 €,Eвроремонт,,https://999.md/ru/104447324?location=subcategory&index=13420&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Центр, str. Cornesti, .",43 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,2,104483753,,2,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,114 500 €,Eвроремонт,,https://999.md/ru/104483753?location=subcategory&index=13421&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, str. Doina și Ion Aldea-Teodorovici, .",62 м²,Oткрытое,Нет,,Агентство,Вторичный,Индивидуальная,
Продам,,1,104201209,Квартира с ливингом,6,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,77 900 €,Eвроремонт,,https://999.md/ru/104201209?location=subcategory&index=13422&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, str. Băcioii Noi, 14/d",34 м²,Oткрытое,,,Агентство,Новострой,,34 м²
Продам,Sky House,2,103079854,Квартира с ливингом,15,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,136 000 €,Белый вариант,Kирпичный,https://999.md/ru/103079854?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1OTk1OTcsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMwNzk4NTQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNjVlMjFhYjYtMjQxMC00YmJjLTkwNWEtNWVjOTExZDI3NGU0IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNlQwNzo0NjozNy4zMzExOTE4NjNaIn19.YJdTjTkESuk7o6umK83fvseusySFWdWI5SG48DyVpGY&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=13423&cardCategoryId=270&cardSubcategoryId=1404,18,"Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, 3",108 м²,Подземная,2,,Застройщик,Новострой,,
Продам,Lagmar Impex,1,101857959,Квартира без ливинга,10,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,280 см,119 900 €,Eвроремонт,Kомбинированный,https://999.md/ru/101857959?location=subcategory&index=13424&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Рышкановка, ул. Андрей Дога, 13",40 м²,Подземная,1,14 м²,Застройщик,Новострой,Индивидуальная,25 м²
Продам,,1,104276868,Квартира с ливингом,2,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,124 000 €,,,https://999.md/ru/104276868?location=subcategory&index=13425&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, 15",62 м²,,,,Агентство,Вторичный,,
Продам,,,102851701,,7,"Комната,  Чокана,  Кишинёв,  Кишинёв мун.",Комната,,30 500 €,,,https://999.md/ru/102851701?location=subcategory&index=13426&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Petru Zadnipru, 4/3",16 м²,,,,Застройщик,Вторичный,,
