Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,,104546312,,1,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,148 000 €,Косметический pемонт,,https://999.md/ru/104546312?location=subcategory&index=4447&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, bd. Traian, 12/3",87 м²,,,,Агентство,Вторичный,,
Продам,,,104474120,,6,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,88 400 €,,,https://999.md/ru/104474120?location=subcategory&index=4448&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, 63",68 м²,,,,Агентство,Новострой,,
Продам,,,104474099,Квартира с ливингом,8,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,106 856 €,Белый вариант,,https://999.md/ru/104474099?location=subcategory&index=4449&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, 63",72 м²,,,,Агентство,Новострой,,
Продам,,,104473419,,6,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,94 720 €,Белый вариант,,https://999.md/ru/104473419?location=subcategory&index=4450&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, 63",64 м²,,,,Агентство,Новострой,,
Продам,,1,104271146,,5,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,62 900 €,Нуждается в ремонте,,https://999.md/ru/104271146?location=subcategory&index=4451&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, str. Alexandru Marinescu , 19",42 м²,,1,,Агентство,Вторичный,Хрущевка,
Продам,,1,104401935,,1,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,52 900 €,Косметический pемонт,,https://999.md/ru/104401935?location=subcategory&index=4452&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, str. Pandurilor, --",30 м²,,Нет,,Агентство,Вторичный,,
Продам,,2,103321517,,2,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,219 900 €,Eвроремонт,Kотельцовый,https://999.md/ru/103321517?location=subcategory&index=4453&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Центр, str. Ion Nistor, 2",82 м²,Подземная,,,Агентство,Новострой,Индивидуальная,
Продам,,1,104531975,,4,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,56 200 €,Белый вариант,,https://999.md/ru/104531975?location=subcategory&index=4454&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Кишинёв, Телецентр,  str. Ialoveni , 98a",31 м²,Подземная,1,,Агентство,Новострой,,
Сдаю посуточно,,1,104596443,,3,"1-комнатная квартира,  БАМ,  Бельцы,  Бельцы мун.",1-комнатная квартира,270 см,500 MDL,,,https://999.md/ru/104596443?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NTY5ODQsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1OTY0NDMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYzMzYTcxMzktYmJjZC00MGUzLWIyOGItYTg0MzY5ZmU1MzU2IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE1VDE5OjU2OjI0LjIzOTI3MDg4NFoifX0.sPURwOmREsMomuyPCZSGoqfKKXWEXe6sSY_cr5EbLZU&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4455&cardCategoryId=270&cardSubcategoryId=1404,9,"Бельцы мун., Бельцы, БАМ, ул. Булгарэ, 64",39 м²,,1,,Частное лицо,Вторичный,,
Продам,,,104403478,,5,"1-комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",1-комнатная квартира,,37 000 €,Eвроремонт,,https://999.md/ru/104403478?location=subcategory&index=4456&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Ставчены, Центр, Florilor 2, 2",17 м²,,,,Агентство,Вторичный,,
