Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,Gonvaro-Con,1,103841846,Квартира с ливингом,4,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,110 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/103841846?location=subcategory&index=5695&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Буюканы, str. Cornului, 13/2",61 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,,2,100355379,Квартира с ливингом,5,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,141 000 €,Белый вариант,,https://999.md/ru/100355379?location=subcategory&index=5696&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 134/2",94 м²,,2,,Застройщик,Новострой,,
Продам,,1,103951716,,5,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,98 500 €,Индивидуальный дизайн,,https://999.md/ru/103951716?location=subcategory&index=5697&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, str. Paris, 47",50 м²,Oткрытое,1,,Частное лицо,Вторичный,Индивидуальная,
Продам,,1,102683203,,1,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,270 см,57 900 €,Косметический pемонт,Mонолитный,https://999.md/ru/102683203?location=subcategory&index=5698&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, ул. Минск, 2",38 м²,Oткрытое,1,7 м²,Застройщик,Вторичный,102,18 м²
Продам,Lagmar Impex,2,102642678,Квартира с ливингом,7,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,280 см,76 500 €,Белый вариант,Kотельцовый,https://999.md/ru/102642678?location=subcategory&index=5699&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Центр, șos. Hâncești, 142",56 м²,Oткрытое,1,11 м²,Частное лицо,Новострой,Индивидуальная,40 м²
Продам,,,101807605,,5,"3-х комнатная квартира,  Окраина,  Рыбница,  Рыбница",3-х комнатная квартира,,11 111 $,,,https://999.md/ru/101807605?location=subcategory&index=5700&cardCategoryId=270&cardSubcategoryId=1404,5,Расположение,88 м²,,,,Частное лицо,Вторичный,,
Продам,,1,104599999,Квартира с ливингом,8,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,72 500 €,Незавершенное cтроительство,,https://999.md/ru/104599999?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NTk0MzQsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1OTk5OTkiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiM2ZkNTA5ZjItYmVlMi00YTE4LTk0NTQtYzA2MzJiZDU3MTIyIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE1VDIwOjM3OjE0LjYyMjQzNzMyOVoifX0.BAeGW2u6bTtX9-ZDFmd1nyUpK0K9JyIRGRGvlY178LA&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5701&cardCategoryId=270&cardSubcategoryId=1404,16,Расположение,55 м²,,1,,Агентство,Новострой,,
Продам,,,103126869,Квартира с ливингом,2,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,2700 см,98 500 €,Индивидуальный дизайн,Kотельцовый,https://999.md/ru/103126869?location=subcategory&index=5702&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, str. Alexandru Marinescu, 19/1",50 м²,Oткрытое,1,,Частное лицо,Вторичный,Индивидуальная,
Продам,,,88002849,Квартира с ливингом,2,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,65 590 €,Белый вариант,Kирпичный,https://999.md/ru/88002849?location=subcategory&index=5703&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Рышкановка, str. Ceucari, 9/1",46 м²,Подземная,1,,Застройщик,Новострой,Индивидуальная,
Продам,,,88831887,,3,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,60 630 €,Белый вариант,,https://999.md/ru/88831887?location=subcategory&index=5704&cardCategoryId=270&cardSubcategoryId=1404,9,Расположение,43 м²,,,,Застройщик,Новострой,Индивидуальная,
