Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,102111564,Квартира с ливингом,2,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,235 000 €,Eвроремонт,,https://999.md/ru/102111564?location=subcategory&index=11467&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, -",87 м²,,1,,Агентство,Новострой,,
Продам,,1,103014664,,2,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,88 000 €,Белый вариант,,https://999.md/ru/103014664?location=subcategory&index=11468&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Дурлешты, Центр, Regina Elizaeata, -",80 м²,,,,Агентство,Новострой,,
Продам,,1,102139737,Квартира с ливингом,6,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,144 900 €,Eвроремонт,,https://999.md/ru/102139737?location=subcategory&index=11469&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, Cartușa, -",74 м²,,,,Агентство,Новострой,,
Продам,,1,103252835,Квартира с ливингом,8,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,179 000 €,Eвроремонт,,https://999.md/ru/103252835?location=subcategory&index=11470&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, -",68 м²,,,,Агентство,Новострой,,
Продам,,1,102120486,Квартира с ливингом,4,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,52 600 €,Белый вариант,,https://999.md/ru/102120486?location=subcategory&index=11471&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, -",44 м²,,1,,Агентство,Новострой,,
Продам,,1,102120661,Квартира с ливингом,9,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,45 960 €,Белый вариант,,https://999.md/ru/102120661?location=subcategory&index=11472&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, Nicolae Dimo, -",38 м²,,,,Агентство,Новострой,,
Продам,,1,101549670,,1,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,78 000 €,Eвроремонт,,https://999.md/ru/101549670?location=subcategory&index=11473&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, -",32 м²,,,,Агентство,Новострой,,
Продам,,2,89322014,,12,"4-x комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",4-x комнатная квартира,,320 000 €,Eвроремонт,,https://999.md/ru/89322014?location=subcategory&index=11474&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi",146 м²,,2,,Агентство,Новострой,,
Продам,,1,101844763,Квартира с ливингом,1,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,134 140 €,Белый вариант,,https://999.md/ru/101844763?location=subcategory&index=11475&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, -",71 м²,,,,Агентство,Новострой,,
Сдаю помесячно,,,101292423,,7,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,300 €,,,https://999.md/ru/101292423?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1OTY4MjIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDEyOTI0MjMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYmQ0OTBhOWYtMjc0Yi00ZDYxLWE2OTgtOGM5MzVmNDc1YzNmIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNlQwNzowMDoyMi4wMzk4NjYzOTZaIn19.OOP1SP7mae-UQIDsplsgao_Nr0SDjuVU9tu0ZBjVDEM&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=11476&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Кишинёв, Ботаника, Индепенденций , 14/2",22 м²,,,,Частное лицо,Новострой,,
Продам,Exfactor-grup,1,101321563,Квартира с ливингом,16,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,380 000 €,Eвроремонт,,https://999.md/ru/101321563?location=subcategory&index=11477&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Batran, -",120 м²,,,,Агентство,Новострой,,
Продам,,1,100622497,,13,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,73 600 €,Белый вариант,,https://999.md/ru/100622497?location=subcategory&index=11478&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, str. Tudor Vladimirescu, -",46 м²,,,,Агентство,Новострой,,
Продам,,,89640420,,1,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,152 000 €,Косметический pемонт,,https://999.md/ru/89640420?location=subcategory&index=11479&cardCategoryId=270&cardSubcategoryId=1404,1,"Кишинёв мун., Кишинёв, Центр, str. Alexandru Hâjdeu, -",82 м²,,,,Агентство,Новострой,,
Продам,,2,100622643,,3,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,101 500 €,Белый вариант,,https://999.md/ru/100622643?location=subcategory&index=11480&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, str. Tudor Vladimirescu, -",70 м²,,,,Агентство,Новострой,,
Продам,,1,101301600,,9,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,92 900 €,Eвроремонт,,https://999.md/ru/101301600?location=subcategory&index=11481&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, str. Independentei, -",85 м²,,,,Агентство,Вторичный,,
Продам,,1,101821160,Квартира с ливингом,9,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,189 900 €,Eвроремонт,,https://999.md/ru/101821160?location=subcategory&index=11482&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, -",68 м²,,1,,Агентство,Новострой,,
Продам,,2,103670619,,8,"4-x комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",4-x комнатная квартира,,161 000 €,Белый вариант,,https://999.md/ru/103670619?location=subcategory&index=11483&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, ул. Картуша, -",178 м²,,,,Агентство,Новострой,,
Продам,,2,103678333,Квартира с ливингом,3,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,229 900 €,Eвроремонт,,https://999.md/ru/103678333?location=subcategory&index=11484&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Дурлешты, Центр, ул. Николае Димо, -",100 м²,,1,,Агентство,Новострой,,
Продам,Estate Invest Company,1,103571588,Квартира с ливингом,6,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,107 500 €,Eвроремонт,Kирпичный,https://999.md/ru/103571588?location=subcategory&index=11485&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Телецентр, Ialoveni, -",52 м²,,1,,Агентство,Новострой,,
Продам,,1,103542848,,6,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,34 000 €,Белый вариант,,https://999.md/ru/103542848?location=subcategory&index=11486&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, -",62 м²,,,,Агентство,Вторичный,,
