Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,102607502,,2,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,69 900 €,Eвроремонт,,https://999.md/ru/102607502?location=subcategory&index=14899&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Телецентр, str. Sfânta Vineri, .",53 м²,Oткрытое,Нет,,Агентство,Вторичный,Индивидуальная,
Продам,,1,103727995,,5,"1-комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",1-комнатная квартира,,37 000 €,Eвроремонт,,https://999.md/ru/103727995?location=subcategory&index=14900&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Ставчены, Центр, str. Florilor, .",18 м²,Oткрытое,Нет,,Агентство,Вторичный,Индивидуальная,
Продам,,,103724332,,9,"4-x комнатная квартира,  Центр,  Добружа,  Кишинёв мун.",4-x комнатная квартира,,80 000 €,,,https://999.md/ru/103724332?location=subcategory&index=14901&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Добружа, Центр, str. Decebal, 2",90 м²,,,,Агентство,Вторичный,143,
Продам,,1,103634842,,9,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,75 000 €,Белый вариант,,https://999.md/ru/103634842?location=subcategory&index=14902&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, str. Calea Mosilor, .",48 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,Lagmar Impex,1,104412152,Квартира без ливинга,3,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,61 725 €,Белый вариант,,https://999.md/ru/104412152?location=subcategory&index=14903&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Телецентр, ш. Хынчешть, 142",48 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,1,104386904,,3,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,77 000 €,Косметический pемонт,Панельный,https://999.md/ru/104386904?location=subcategory&index=14904&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Центр, str. Albișoara, /",39 м²,Oткрытое,1,,Агентство,Вторичный,143,
Продам,,1,103788011,Квартира с ливингом,8,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,134 000 €,Eвроремонт,Бетон,https://999.md/ru/103788011?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MDE4MjksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3ODgwMTEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiNjk1ODI0MzctYmI2My00MWQ3LWI4YTYtY2I3MzBhNTIwZjdiIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA2LTE2VDA4OjIzOjQ5LjQ2OTI1NjExM1oifX0.m-0Ur1zuC6PbbLQHx9gfr130mNvtIvM4Xv8pp4-7UBY&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=14905&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Центр, str. Albișoara, 24",70 м²,Oткрытое,Нет,,Частное лицо,Вторичный,143,
Продам,Inamstro,2,103996395,Квартира с ливингом,11,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,285 см,136 500 €,Белый вариант,Kирпичный,https://999.md/ru/103996395?location=subcategory&index=14906&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Ботаника, str. Grădina Botanică, 10",78 м²,Подземная,1,,Частное лицо,Новострой,Индивидуальная,
Продам,,1,101748504,,3,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,93 500 €,Eвроремонт,,https://999.md/ru/101748504?location=subcategory&index=14907&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, ул. Каля Ешилор, .",41 м²,Oткрытое,Нет,,Агентство,Вторичный,Индивидуальная,
Продам,,,104573472,Квартира с ливингом,2,"1-комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,98 500 €,,,https://999.md/ru/104573472?location=subcategory&index=14908&cardCategoryId=270&cardSubcategoryId=1404,6,Расположение,44 м²,,1,,Агентство,Новострой,,
Продам,,1,103996786,Квартира с ливингом,9,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,133 900 €,Eвроремонт,,https://999.md/ru/103996786?location=subcategory&index=14909&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Буюканы, str. Alba-Iulia, .",73 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,104573443,Квартира с ливингом,8,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,175 000 €,Eвроремонт,,https://999.md/ru/104573443?location=subcategory&index=14910&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, str. Burebista, 25.",75 м²,,,,Агентство,Новострой,,
Продам,,,104573410,,9,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,230 000 €,,,https://999.md/ru/104573410?location=subcategory&index=14911&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, 24/1",117 м²,,3,,Агентство,Новострой,,
Продам,,,103439876,,4,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,37 980 €,Белый вариант,,https://999.md/ru/103439876?location=subcategory&index=14912&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, пр-т Дачия, 59",37 м²,Подземная,,,Застройщик,Новострой,,
Продам,Inamstro,1,104573372,Квартира с ливингом,11,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,285 000 €,Сдан в эксплуатацию,Бетон,https://999.md/ru/104573372?location=subcategory&index=14913&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Центр, str. Ciuflea, 1",82 м²,,1,,Застройщик,Новострой,,
Продам,,,104573364,,9,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",4-x комнатная квартира,,96 500 €,Eвроремонт,,https://999.md/ru/104573364?location=subcategory&index=14914&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 9/2",80 м²,,,,Агентство,Вторичный,143,
Продам,,1,103469520,Квартира с ливингом,4,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,98 500 €,Eвроремонт,Kотельцовый,https://999.md/ru/103469520?location=subcategory&index=14915&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, 38/3",48 м²,,1,,Агентство,Вторичный,,
