Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,102284891,Квартира без ливинга,6,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,180 000 €,Eвроремонт,,https://999.md/ru/102284891?location=subcategory&index=14431&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Центр, str. Melestiu, -",77 м²,Oткрытое,Нет,,Агентство,Новострой,,
Продам,,2,88556146,Квартира без ливинга,5,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,160 000 €,Косметический pемонт,,https://999.md/ru/88556146?location=subcategory&index=14432&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Центр, str. Alexei Șciusev, -",83 м²,Oткрытое,2,,Агентство,Вторичный,,
Продам,,,104514100,,6,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,157 500 €,Белый вариант,,https://999.md/ru/104514100?location=subcategory&index=14433&cardCategoryId=270&cardSubcategoryId=1404,11,Расположение,83 м²,,,,Агентство,Новострой,,
Продам,,,104382842,,3,"4-x комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",4-x комнатная квартира,,350 000 €,Eвроремонт,,https://999.md/ru/104382842?location=subcategory&index=14434&cardCategoryId=270&cardSubcategoryId=1404,5,Расположение,140 м²,,,,Агентство,Новострой,,
Продам,,,104260056,,6,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,249 000 €,Eвроремонт,,https://999.md/ru/104260056?location=subcategory&index=14435&cardCategoryId=270&cardSubcategoryId=1404,6,Расположение,80 м²,,,,Агентство,Новострой,,
Продам,,2,103558573,Квартира с ливингом,8,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,220 000 €,Eвроремонт,,https://999.md/ru/103558573?location=subcategory&index=14436&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, -",69 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,2,101925843,Квартира с ливингом,6,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,450 000 €,Eвроремонт,,https://999.md/ru/101925843?location=subcategory&index=14437&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, ул. Трандафирилор, -",105 м²,Подземная,1,,Агентство,Новострой,,
Продам,,2,101854233,Квартира с ливингом,5,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,450 000 €,Eвроремонт,,https://999.md/ru/101854233?location=subcategory&index=14438&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Центр, bd. Stefan cel Mare si Sfint, -",95 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,,104460182,,1,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,139 000 €,Белый вариант,,https://999.md/ru/104460182?location=subcategory&index=14439&cardCategoryId=270&cardSubcategoryId=1404,6,Расположение,75 м²,,,,Агентство,Новострой,,
Продам,,1,104537493,Квартира без ливинга,4,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,270 см,80 000 €,Косметический pемонт,Kотельцовый,https://999.md/ru/104537493?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MDExMzYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1Mzc0OTMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiZWNlZGY3M2MtNjE0MS00Mjg5LTllYzMtYmVjZDIzMDQ4ZWIyIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNlQwODoxMjoxNi4yMDYwMTQ1ODlaIn19.6IPUNi6SUp21zWhIxZTokUdnFV7zYca6gH8T--hANw8&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=14440&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Ботаника, ул. Николай Зелински, 5/5",60 м²,Oткрытое,1,7 м²,Частное лицо,Вторичный,Хрущевка,53 м²
