Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,,104447276,,8,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,54 000 €,,,https://999.md/ru/104447276?location=subcategory&index=2185&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142.",45 м²,,,,Агентство,Новострой,,
Продам,,1,104426527,Квартира с ливингом,2,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,79 150 €,,,https://999.md/ru/104426527?location=subcategory&index=2186&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 59/D.",50 м²,,,,Агентство,Новострой,,
Продам,,1,104423562,,8,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,53 500 €,Косметический pемонт,,https://999.md/ru/104423562?location=subcategory&index=2187&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 71/6.",36 м²,,Нет,,Агентство,Вторичный,,
Продам,,1,104399631,Квартира с ливингом,6,"1-комнатная квартира,  Центр,  Яловены,  Яловены",1-комнатная квартира,,62 000 €,Cерый вариант,,https://999.md/ru/104399631?location=subcategory&index=2188&cardCategoryId=270&cardSubcategoryId=1404,6,"Яловены, Яловены, Центр, str. Alexandru cel Bun, 80.",63 м²,,,,Агентство,Новострой,,
Продам,,1,104385071,Квартира с ливингом,9,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,129 950 €,Eвроремонт,,https://999.md/ru/104385071?location=subcategory&index=2189&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Центр, str. Albisoara, 72/5.",52 м²,,1,,Агентство,Новострой,,
Продам,,1,104376365,,8,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,128 500 €,Cерый вариант,,https://999.md/ru/104376365?location=subcategory&index=2190&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, 72/4.",92 м²,,,,Агентство,Новострой,,
Продам,,1,104302018,Квартира с ливингом,5,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,123 000 €,Eвроремонт,,https://999.md/ru/104302018?location=subcategory&index=2191&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 100/3.",65 м²,,1,,Агентство,Вторичный,,
Продам,,1,104417593,,1,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,214 900 €,Eвроремонт,,https://999.md/ru/104417593?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NTI4NDgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ0MTc1OTMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImUwZjAyYjViLWEyNTgtNDY5YS04OGEzLWRjZWM5YTIxNzEyNSIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDYtMTVUMTg6NDc6MjguMzAzNzY1MTg2WiJ9fQ.FCbEtnx3U7hXznsX8e9DS-ZGLsoZRI57PGWjReYZlHo&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2192&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Центр, str.Tighina, **",78 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,104240194,,3,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,91 900 €,Eвроремонт,,https://999.md/ru/104240194?location=subcategory&index=2193&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, 1.",43 м²,,1,,Агентство,Вторичный,,
Продам,Basconslux,1,104239081,Квартира с ливингом,4,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,152 000 €,Eвроремонт,,https://999.md/ru/104239081?location=subcategory&index=2194&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, 3/K.",65 м²,,,,Агентство,Новострой,,
Продам,,1,104238799,Квартира с ливингом,1,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,104 900 €,Eвроремонт,,https://999.md/ru/104238799?location=subcategory&index=2195&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 136.",50 м²,,,,Агентство,Новострой,,
Продам,,1,104177369,Квартира с ливингом,4,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,160 000 €,Eвроремонт,,https://999.md/ru/104177369?location=subcategory&index=2196&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, 24/1.",70 м²,,1,,Агентство,Новострой,,
