Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,104439953,Квартира с ливингом,5,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,124 900 €,Косметический pемонт,,https://999.md/ru/104439953?location=subcategory&index=6397&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Рышкановка, str. Andrei Doga, 36",73 м²,Oткрытое,1,,Агентство,Вторичный,143,
Продам,NG Invest,1,102706619,Квартира с ливингом,12,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,96 000 €,Белый вариант,Kирпичный,https://999.md/ru/102706619?location=subcategory&index=6398&cardCategoryId=270&cardSubcategoryId=1404,24,"Кишинёв мун., Кишинёв, Рышкановка, str. Spartacus, 36",49 м²,Подземная,1,,Застройщик,Новострой,Индивидуальная,
Продам,Exfactor-grup,1,102706809,Квартира с ливингом,6,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,86 000 €,Белый вариант,Kирпичный,https://999.md/ru/102706809?location=subcategory&index=6399&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, ул. Николае Сулак, 14",47 м²,Подземная,2,,Застройщик,Новострой,Индивидуальная,
Продам,NG Invest,1,102706899,Квартира с ливингом,2,"1-комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,62 500 €,Белый вариант,Kирпичный,https://999.md/ru/102706899?location=subcategory&index=6400&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Окраина, str. Nicolae Dimo, 24a",51 м²,Подземная,1,,Застройщик,Новострой,Индивидуальная,
Продам,Exfactor-grup,1,104483094,,8,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,179 000 €,Eвроремонт,Kирпичный,https://999.md/ru/104483094?location=subcategory&index=6401&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 9",68 м²,Oткрытое,Нет,,Агентство,Новострой,,
Продам,Lagmar Impex,2,103043271,,11,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,174 900 €,Eвроремонт,Kомбинированный,https://999.md/ru/103043271?location=subcategory&index=6402&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Рышкановка, Cornesti, 7",63 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,Exfactor-grup,2,104598205,,6,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,175 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/104598205?location=subcategory&index=6403&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Ботаника, str. Botanica Veche, 45",86 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,Estate Invest Company,1,102386498,,4,"1-комнатная квартира,  Окраина,  Думбрава,  Кишинёв мун.",1-комнатная квартира,,70 035 €,Незавершенное cтроительство,Kирпичный,https://999.md/ru/102386498?location=subcategory&index=6404&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Думбрава, Окраина, Durlesti, 11B",48 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,103444581,,1,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,68 900 €,Косметический pемонт,Панельный,https://999.md/ru/103444581?location=subcategory&index=6405&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Центр, Albișoara, 84/4",40 м²,Oткрытое,Нет,,Агентство,Вторичный,143,
Продам,,1,103136476,,3,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,77 500 €,Eвроремонт,Панельный,https://999.md/ru/103136476?location=subcategory&index=6406&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Рышкановка, Florilor, 28/3",35 м²,Oткрытое,1,,Агентство,Вторичный,102,
