Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,103007082,,10,"4-x комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",4-x комнатная квартира,,244 900 €,,,https://999.md/ru/103007082?location=subcategory&index=12325&cardCategoryId=270&cardSubcategoryId=1404,15,Расположение,97 м²,,2,,Агентство,Новострой,,
Продам,,1,104187740,Квартира с ливингом,9,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,57 500 €,Белый вариант,,https://999.md/ru/104187740?location=subcategory&index=12326&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, Cartusa, .",48 м²,Oткрытое,,,Агентство,Новострой,,
Продам,Braus Imobiliare,1,103941162,Квартира с ливингом,3,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,300 см,149 900 €,Eвроремонт,Kирпичный,https://999.md/ru/103941162?location=subcategory&index=12327&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Старая Почта, str. Grătiești, 54",55 м²,Подземная,1,,Частное лицо,Новострой,,
Продам,,1,104206779,,10,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,84 240 €,Белый вариант,,https://999.md/ru/104206779?location=subcategory&index=12328&cardCategoryId=270&cardSubcategoryId=1404,18,"Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, .",55 м²,,1,,Агентство,Новострой,,
Продам,,1,104120328,Квартира с ливингом,2,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,168 000 €,Eвроремонт,,https://999.md/ru/104120328?location=subcategory&index=12329&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Центр, ул. Ворничень, .",59 м²,,1,,Агентство,Новострой,,
Продам,,1,104129967,,5,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,68 900 €,Eвроремонт,,https://999.md/ru/104129967?location=subcategory&index=12330&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, .",42 м²,Oткрытое,,,Агентство,Вторичный,,
Продам,,1,104561641,Квартира с ливингом,2,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,127 500 €,Eвроремонт,,https://999.md/ru/104561641?location=subcategory&index=12331&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, Dacia , .",52 м²,,1,,Агентство,Новострой,,
Сдаю помесячно,,,102941267,Квартира с ливингом,5,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,750 €,,,https://999.md/ru/102941267?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1OTgwMjIsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI5NDEyNjciLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMjQwYjkxOGMtNDA3Zi00OTMwLWE4Y2EtNDRlZGU5MTZmZGFmIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNlQwNzoyMDoyMi41MjI4MTY0MjhaIn19.8RkRj9nEHl8nQW13ubUhNitRQijQP4n_tDN7zf7N5Pw&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=12332&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Центр, bd. Renasterii Nationale, 10",42 м²,,,,,Новострой,,
Продам,,1,103962796,Квартира с ливингом,3,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,82 500 €,Eвроремонт,,https://999.md/ru/103962796?location=subcategory&index=12333&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Рышкановка, Florilor , .",35 м²,,1,,Агентство,Вторичный,,
Продам,,1,104206716,,1,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,90 000 €,Нуждается в ремонте,,https://999.md/ru/104206716?location=subcategory&index=12334&cardCategoryId=270&cardSubcategoryId=1404,1,"Кишинёв мун., Кишинёв, Центр, str. Mihail Kogălniceanu, .",50 м²,Oткрытое,,,Агентство,Вторичный,,
