Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,,104495864,Квартира с ливингом,1,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,112 000 €,Eвроремонт,,https://999.md/ru/104495864?location=subcategory&index=15991&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 22",55 м²,,,,Агентство,Вторичный,,
Продам,,,41666532,,3,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,280 см,325 000 €,Индивидуальный дизайн,Kирпичный,https://999.md/ru/41666532?location=subcategory&index=15992&cardCategoryId=270&cardSubcategoryId=1404,5,Расположение,75 м²,,,,Частное лицо,Новострой,Индивидуальная,
Продам,,2,102432370,Квартира с ливингом,5,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,308 000 €,Eвроремонт,,https://999.md/ru/102432370?location=subcategory&index=15993&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, .",73 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,,104552768,,1,"2-х комнатная квартира,  Окраина,  Сороки,  Сороки",2-х комнатная квартира,,35 000 €,Eвроремонт,,https://999.md/ru/104552768?location=subcategory&index=15994&cardCategoryId=270&cardSubcategoryId=1404,5,"Сороки, Сороки, Окраина, str. Luceafărul, 9/22",37 м²,,,,Частное лицо,Вторичный,,
Продам,,,104162633,,5,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,61 500 €,,Kотельцовый,https://999.md/ru/104162633?location=subcategory&index=15995&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Чокана, str. Vadul lui Vodă, 62/2",45 м²,,,,Застройщик,Вторичный,,
Продам,,1,102027091,,1,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,67 900 €,Белый вариант,,https://999.md/ru/102027091?location=subcategory&index=15996&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Дурлешты, Центр, str. Regina Elisabeta, 1",48 м²,Oткрытое,1,,Частное лицо,Новострой,,
Продам,,2,100763557,Квартира с ливингом,4,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,365 000 €,Eвроремонт,,https://999.md/ru/100763557?location=subcategory&index=15997&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Центр, str. Alexandru Vlahuţă, 19/3",125 м²,Oткрытое,2,,Агентство,Новострой,,
Продам,,2,103743622,Квартира с ливингом,10,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,249 000 €,Eвроремонт,,https://999.md/ru/103743622?location=subcategory&index=15998&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 13/2",101 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,,102629690,Квартира с ливингом,4,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,118 900 €,,,https://999.md/ru/102629690?location=subcategory&index=15999&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, 32/3",62 м²,,,,Частное лицо,Вторичный,,
Продам,Inamstro,1,104597678,,6,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,290 см,132 900 €,Сдан в эксплуатацию,Бетон,https://999.md/ru/104597678?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MDM0NDgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1OTc2NzgiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImUyNGUxYjNmLWE1NGMtNDVhNy1hYzliLTg0MDNiMDc1NzEwMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNi0xNlQwODo1MDo0OC4yOTIyMjE3NTNaIn19.PojEgAnurNIYpHfQ33aOetgY9Nc7gRIGgdgYXQnxkzM&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=16000&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Центр, str. Calea Ieșilor, 4",63 м²,Oткрытое,1,,Застройщик,Новострой,Индивидуальная,
