Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,,103382390,,2,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",2-х комнатная квартира,,81 000 €,Косметический pемонт,,https://999.md/ru/103382390?location=subcategory&index=5539&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Криково, Центр, str. 31 August 1989, 2A",57 м²,,,,Агентство,Новострой,,
Продам,Estate Invest Company,,102541299,Квартира с ливингом,5,"2-х комнатная квартира,  Окраина,  Думбрава,  Кишинёв мун.",2-х комнатная квартира,,97 920 €,Белый вариант,,https://999.md/ru/102541299?location=subcategory&index=5540&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Думбрава, Окраина, -, -",72 м²,,,,Застройщик,Новострой,,
Продам,,,103720607,,4,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,82 900 €,,,https://999.md/ru/103720607?location=subcategory&index=5541&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, ул. Николае Димо, ---",69 м²,,,,Агентство,Новострой,,
Продам,,1,103608177,Квартира с ливингом,5,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,174 999 €,Eвроремонт,Kирпичный,https://999.md/ru/103608177?location=subcategory&index=5542&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, ул. Алеку Руссо, 61/6",90 м²,Подземная,2,,Частное лицо,Новострой,Индивидуальная,80 м²
Продам,,2,104205437,Квартира с ливингом,12,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,188 900 €,Eвроремонт,,https://999.md/ru/104205437?location=subcategory&index=5543&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 17",94 м²,,1,,Агентство,Новострой,,
Продам,A-casa,1,104432627,Квартира с ливингом,Цоколь,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,55 500 €,Белый вариант,Kомбинированный,https://999.md/ru/104432627?location=subcategory&index=5544&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, Hora, 2",37 м²,,1,,Агентство,Новострой,,
Продам,Art Urban Grup,,104431306,Квартира с ливингом,5,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,175 000 €,,,https://999.md/ru/104431306?location=subcategory&index=5545&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, str. Alecu Russo, 61/6",87 м²,,,,Застройщик,Новострой,,
Продам,,2,102954162,,9,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,87 010 €,Незавершенное cтроительство,,https://999.md/ru/102954162?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NTkxMDAsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI5NTQxNjIiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImNkMjVlNDlkLTBiNDgtNDEzZi05YWIwLWFjZTRhY2Q1ZmQ3OSIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDYtMTVUMjA6MzE6NDAuMjY4MjgyNTM0WiJ9fQ.dDzqRl4UxhccjYNak6wdF8KW8JrvdJSQwZAUJgBtt1E&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5546&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24/a",79 м²,,,,Застройщик,Новострой,,
Продам,,1,104528051,Квартира без ливинга,5,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,54 900 €,Косметический pемонт,,https://999.md/ru/104528051?location=subcategory&index=5547&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, -",34 м²,,1,,Агентство,Вторичный,,
Продам,,1,104524747,,4,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,58 000 €,Нуждается в ремонте,Kотельцовый,https://999.md/ru/104524747?location=subcategory&index=5548&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Ботаника, str. Pandurilor, 68",42 м²,,1,,Агентство,Вторичный,,
