Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,,103227244,,17,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,89 000 €,,,https://999.md/ru/103227244?location=subcategory&index=16771&cardCategoryId=270&cardSubcategoryId=1404,17,"Кишинёв мун., Кишинёв, Ботаника, бул. Траян, 23/1",82 м²,,,,Частное лицо,Новострой,,
Продам,,1,104128999,,4,"1-комнатная квартира,  Центр,  Бубуечь,  Кишинёв мун.",1-комнатная квартира,2800 см,49 500 €,Индивидуальный дизайн,Бетон,https://999.md/ru/104128999?location=subcategory&index=16772&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Бубуечь, Центр, str. Toader Bubuiog, 2/3",33 м²,Oткрытое,1,,Частное лицо,Новострой,,33 м²
Продам,Sky House,,101416532,Квартира с ливингом,5,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,154 500 €,Белый вариант,Kирпичный,https://999.md/ru/101416532?location=subcategory&index=16773&cardCategoryId=270&cardSubcategoryId=1404,18,"Кишинёв мун., Кишинёв, Ботаника, şos. Munceşti, 94a",109 м²,,,,Застройщик,Новострой,Индивидуальная,
Продам,Inamstro,1,102998752,Квартира с ливингом,4,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,295 см,188 900 €,Eвроремонт,Kирпичный,https://999.md/ru/102998752?location=subcategory&index=16774&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 10/1",70 м²,Oткрытое,1,25 м²,Частное лицо,Новострой,,
Продам,,,104538045,,9,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,38 000 €,,,https://999.md/ru/104538045?location=subcategory&index=16775&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 8",20 м²,,,,Застройщик,Вторичный,,
Продам,Estate Invest Company,1,104291307,Квартира с ливингом,4,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,270 см,129 900 €,Eвроремонт,,https://999.md/ru/104291307?location=subcategory&index=16776&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Vadul lui Vodă, 30",63 м²,,2,20 м²,Застройщик,Новострой,,35 м²
Продам,,1,104518784,Квартира с ливингом,3,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,270 см,107 900 €,,,https://999.md/ru/104518784?location=subcategory&index=16777&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 136/B",54 м²,,,12 м²,Застройщик,Новострой,,28 м²
Продам,,1,104458509,Квартира с ливингом,5,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",3-х комнатная квартира,,115 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/104458509?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MDQ2MjcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ0NTg1MDkiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMTY5YjVkZTItY2FjNS00NDdlLTk4MDUtOGQ0YThiYWE0MzUzIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNlQwOToxMDoyNy44MDQ4MjI3MzVaIn19.-UoqPI6d2DnCS5Beb4guHxa-VxwuP2eqqGNdRTs5ZNI&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=16778&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 93/1",120 м²,Oткрытое,1,30 м²,Частное лицо,Новострой,,
Продам,,,103659762,Квартира с ливингом,2,"2-х комнатная квартира,  Центр,  Ватра,  Кишинёв мун.",2-х комнатная квартира,,94 900 €,Eвроремонт,,https://999.md/ru/103659762?location=subcategory&index=16779&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Ватра, Центр, str. Ştefan Vodă, 38",80 м²,,,,Агентство,Новострой,,
Продам,,,104510563,,1,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,88 000 €,Индивидуальный дизайн,,https://999.md/ru/104510563?location=subcategory&index=16780&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 27",35 м²,,,,Частное лицо,Новострой,,
