Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,102762842,,9,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",3-х комнатная квартира,,91 350 €,Белый вариант,,https://999.md/ru/102762842?location=subcategory&index=11155&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/3",87 м²,Подземная,2,,Застройщик,Новострой,,
Продам,Sky House,1,104593416,Квартира без ливинга,5,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,68 200 €,Белый вариант,,https://999.md/ru/104593416?location=subcategory&index=11156&cardCategoryId=270&cardSubcategoryId=1404,17,"Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, 20/1",41 м²,,1,,Застройщик,Новострой,,
Продам,,1,102377264,Квартира с ливингом,4,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,85 900 €,Белый вариант,,https://999.md/ru/102377264?location=subcategory&index=11157&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Рышкановка, str. Tudor Vladimirescu, .",52 м²,,,,Агентство,Новострой,,
Продам,,1,104066320,Квартира с ливингом,5,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,85 700 €,Белый вариант,,https://999.md/ru/104066320?location=subcategory&index=11158&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24",70 м²,Oткрытое,1,,Агентство,Новострой,,70 м²
Продам,,,101906772,,8,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,68 800 €,Белый вариант,,https://999.md/ru/101906772?location=subcategory&index=11159&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Телецентр,  șos. Hâncești, -142",42 м²,,,,Агентство,Новострой,,
Продам,,2,101318615,,1,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,215 000 €,Eвроремонт,,https://999.md/ru/101318615?location=subcategory&index=11160&cardCategoryId=270&cardSubcategoryId=1404,10,Расположение,89 м²,,,,Агентство,Новострой,,
Продам,Inamstro,,104596002,,5,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,209 000 €,Eвроремонт,Kирпичный,https://999.md/ru/104596002?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1OTYzNjcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1OTYwMDIiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiN2VhYjMxMGQtNWY5OC00YzIwLWE5MzctNTdkZjQ1ZGI5ZWJjIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE2VDA2OjUyOjQ3LjU5MjY2Nzk5MloifX0.aWhF9qcnhc26YoGrQsIIphkI6bMMUqhJYKmWCY_Xt6o&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=11161&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Кишинёв, Центр, str. Avram Iancu, 32",66 м²,,1,,Частное лицо,Новострой,,
Продам,Varincom,1,102885435,Квартира с ливингом,6,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,63 840 €,Белый вариант,,https://999.md/ru/102885435?location=subcategory&index=11162&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, str-la Studenților, 18",48 м²,Подземная,1,,Застройщик,Новострой,,
Продам,,2,100546870,Квартира с ливингом,10,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,249 000 €,,,https://999.md/ru/100546870?location=subcategory&index=11163&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, Bogdan Voevod, 7",117 м²,Oткрытое,1,,Агентство,Новострой,,117 м²
Продам,Sky House,1,103804128,,11,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,83 235 €,Белый вариант,,https://999.md/ru/103804128?location=subcategory&index=11164&cardCategoryId=270&cardSubcategoryId=1404,18,"Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, 14",54 м²,Подземная,,,Застройщик,Новострой,,
Продам,Lagmar Impex,2,102960193,Квартира с ливингом,6,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,98 681 €,Белый вариант,,https://999.md/ru/102960193?location=subcategory&index=11165&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 14",67 м²,Подземная,,,Застройщик,Новострой,,
Продам,,2,100446835,Квартира с ливингом,5,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,105 000 €,Белый вариант,Kирпичный,https://999.md/ru/100446835?location=subcategory&index=11166&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, str. Bisericii, .",91 м²,Oткрытое,2,,Агентство,Новострой,,
Продам,,2,101255217,,9,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,103 900 €,Белый вариант,,https://999.md/ru/101255217?location=subcategory&index=11167&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, strada Calea Mosilor, 4",65 м²,Подземная,1,,Застройщик,Новострой,,
Продам,Exfactor-grup,1,104474363,Квартира с ливингом,10,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,205 000 €,Eвроремонт,,https://999.md/ru/104474363?location=subcategory&index=11168&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28a",70 м²,Подземная,2,,Застройщик,Новострой,,
Продам,,2,104474878,Квартира с ливингом,1,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,285 000 €,Eвроремонт,,https://999.md/ru/104474878?location=subcategory&index=11169&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28a",106 м²,Подземная,,,Застройщик,Новострой,,
Продам,Lagmar Impex,2,102896018,,9,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,81 915 €,Белый вариант,,https://999.md/ru/102896018?location=subcategory&index=11170&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142",64 м²,Подземная,,,Застройщик,Новострой,,
