Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,104530989,,1,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,300 см,28 500 €,Косметический pемонт,,https://999.md/ru/104530989?location=subcategory&index=1015&cardCategoryId=270&cardSubcategoryId=1404,2,"Кишинёв мун., Кишинёв, Центр, ул. Тираспол, 11a",30 м²,Oткрытое,,,Частное лицо,Вторичный,,30 м²
Продам,,1,104446005,,5,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,71 300 €,Белый вариант,,https://999.md/ru/104446005?location=subcategory&index=1016&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, str. Calea Mosilor, 4",46 м²,,1,,Агентство,Новострой,,
Продам,,1,104260404,,2,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,112 000 €,Eвроремонт,,https://999.md/ru/104260404?location=subcategory&index=1017&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Кишинёв, Центр, str.Tudor Vladimirescu, **",53 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,,104625023,,6,"Комната,  Чокана,  Кишинёв,  Кишинёв мун.",Комната,,35 000 €,,,https://999.md/ru/104625023?location=subcategory&index=1018&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Igor Vieru, 19/1",16 м²,,,,Агентство,Вторичный,,
Продам,Lagmar Impex,2,101152010,Квартира с ливингом,7,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,97 000 €,Белый вариант,,https://999.md/ru/101152010?location=subcategory&index=1019&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Старая Почта, ул. Чеукарь, 84",66 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,1,104187107,,5,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,62 900 €,Eвроремонт,,https://999.md/ru/104187107?location=subcategory&index=1020&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 14/1",38 м²,,,,Агентство,Вторичный,,
Продам,,1,103544674,,1,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,89 900 €,Eвроремонт,,https://999.md/ru/103544674?location=subcategory&index=1021&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Старая Почта, Gheorghe Madan, 50",57 м²,,2,,Агентство,Вторичный,,
Продам,,,103368450,,9,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,78 900 €,Косметический pемонт,,https://999.md/ru/103368450?location=subcategory&index=1022&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Телецентр, str. Vladimir Korolenko, 59/1",50 м²,,,,Агентство,Вторичный,Мс (Молд. Серия),
Продам,Estate Invest Company,2,104615914,Квартира с ливингом,Пентхаус,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,310 см,590 000 €,Eвроремонт,,https://999.md/ru/104615914?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NTA4NjcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ2MTU5MTQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNmFjNjk3MzgtMzNiMS00MTFlLTg0MTgtODYwNGVmNGJlNjIxIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNVQxODoxNDoyNy45Mjc1MjU3OTZaIn19.bVxXaBT1Cik0vWs8LyQ6E8zT0GsNCf9syg-yIwTnFgc&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1023&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 9/5",130 м²,Подземная,1,,Агентство,Новострой,,
Продам,,,104536224,Квартира с ливингом,2,"2-х комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",2-х комнатная квартира,,82 160 €,Белый вариант,Kирпичный,https://999.md/ru/104536224?location=subcategory&index=1024&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Ставчены, Центр, str. Pacii, *",63 м²,Подземная,1,,Застройщик,Новострой,,
