Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,Horus,1,101844317,,5,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,141 000 €,Eвроремонт,Kомбинированный,https://999.md/ru/101844317?location=subcategory&index=7489&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, Florilor, 28/2",72 м²,Подземная,1,,Агентство,Новострой,Индивидуальная,
Продам,Braus Imobiliare,1,104161195,,4,"2-х комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",2-х комнатная квартира,,88 900 €,Eвроремонт,Kирпичный,https://999.md/ru/104161195?location=subcategory&index=7490&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Ставчены, Центр, Constantin stamati 1a, 1",41 м²,Oткрытое,Нет,,Агентство,Новострой,,
Продам,,1,104582806,,4,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,69 900 €,Косметический pемонт,Kотельцовый,https://999.md/ru/104582806?location=subcategory&index=7491&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Чокана, str. Maria Drăgan, 22/2",80 м²,Oткрытое,1,,Агентство,Вторичный,Малосемейная,
Продам,,2,103911544,,8,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,134 900 €,Белый вариант,Kотельцовый,https://999.md/ru/103911544?location=subcategory&index=7492&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrîn, 22/3",94 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,A-casa,1,104572422,,5,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,95 000 €,Белый вариант,Mонолитный,https://999.md/ru/104572422?location=subcategory&index=7493&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Дурлешты, Центр, Bisericii, 1",78 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,1,104375200,,1,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,81 500 €,Eвроремонт,Kотельцовый,https://999.md/ru/104375200?location=subcategory&index=7494&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Рышкановка, Bogdan Voievod, 8/6",54 м²,Oткрытое,Нет,,Агентство,Вторичный,Малосемейная,
Продам,Lagmar Impex,2,103774121,,7,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,109 900 €,Белый вариант,Kомбинированный,https://999.md/ru/103774121?location=subcategory&index=7495&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Рышкановка, Tudor Vladimirescu, 1",71 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,2,103472040,,7,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,140 000 €,Косметический pемонт,Панельный,https://999.md/ru/103472040?location=subcategory&index=7496&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Центр, Grădinilor, 25",75 м²,Oткрытое,2,,Агентство,Вторичный,Мс (Молд. Серия),
Продам,,2,102627226,,13,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,68 000 €,Eвроремонт,Kомбинированный,https://999.md/ru/102627226?location=subcategory&index=7497&cardCategoryId=270&cardSubcategoryId=1404,15,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 11",38 м²,Oткрытое,1,,Агентство,Вторичный,Индивидуальная,
Сдаю посуточно,,1,103867169,Квартира с ливингом,9,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,40 €,,,https://999.md/ru/103867169?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NjIyNDgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM4NjcxNjkiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiNjNmMDg1NDAtOGMxYy00ZWI4LWI5NTEtYmFmNjJmNDExMmUwIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE1VDIxOjI0OjA4LjU4NTgwOTE4MloifX0.GzzSwByVU3CZPFICr-NxkzqNeLOYkH4ytzTX8F2eM44&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=7498&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Batran, 43/E",45 м²,Oткрытое,,,Частное лицо,Новострой,,
Продам,,1,103551729,,4,"3-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,99 500 €,Косметический pемонт,Mонолитный,https://999.md/ru/103551729?location=subcategory&index=7499&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Скулянка, Calea Ieșilor, 61/2",64 м²,Oткрытое,2,,Агентство,Вторичный,Индивидуальная,
Продам,Kirsan,1,101267205,,8,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,74 900 €,Незавершенное cтроительство,Ячеистый Бетон,https://999.md/ru/101267205?location=subcategory&index=7500&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, Sarmizegetusa, 53C",63 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,103892085,,1,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,104 500 €,Косметический pемонт,Kотельцовый,https://999.md/ru/103892085?location=subcategory&index=7501&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, Liviu Deleanu, 5/6",51 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,1,101603896,,8,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,94 900 €,Eвроремонт,Kирпичный,https://999.md/ru/101603896?location=subcategory&index=7502&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, Spataru, 27",37 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,2,104493009,,4,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,134 900 €,Косметический pемонт,Панельный,https://999.md/ru/104493009?location=subcategory&index=7503&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 27/1",72 м²,Oткрытое,2,,Агентство,Вторичный,Варц (Варницкая),
Продам,Inamstro,1,102249430,,12,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,109 900 €,Белый вариант,Kирпичный,https://999.md/ru/102249430?location=subcategory&index=7504&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Буюканы, Calea, 6",49 м²,Подземная,Нет,,Агентство,Новострой,,
Продам,Exfactor-grup,2,104132127,Квартира с ливингом,9,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,143 000 €,Eвроремонт,,https://999.md/ru/104132127?location=subcategory&index=7505&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Буюканы, ул. Василе Лупу, 28",50 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,1,104196991,,1,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,94 800 €,Eвроремонт,,https://999.md/ru/104196991?location=subcategory&index=7506&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, --",43 м²,,Нет,,Агентство,Вторичный,,
Продам,,1,104094977,Квартира с ливингом,1,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",2-х комнатная квартира,,99 400 €,Белый вариант,,https://999.md/ru/104094977?location=subcategory&index=7507&cardCategoryId=270&cardSubcategoryId=1404,7,"Яловены, Яловены, Центр, ул. Молдова, 2/3",71 м²,Oткрытое,Нет,,Агентство,Новострой,,
Сдаю посуточно,,1,103867501,Квартира без ливинга,8,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,55 €,,,https://999.md/ru/103867501?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NjIyNDgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM4Njc1MDEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiNjNmMDg1NDAtOGMxYy00ZWI4LWI5NTEtYmFmNjJmNDExMmUwIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE1VDIxOjI0OjA4LjU4NTk0NjAxNVoifX0.B9Q-xzdFckmlt1xaKGeTafv2tBBEIpd-1gNKazwOvec&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=7508&cardCategoryId=270&cardSubcategoryId=1404,17,"Кишинёв мун., Кишинёв, Центр, str. Melestiu, 26/10",70 м²,Oткрытое,,,Частное лицо,Новострой,,
Продам,,1,104121334,,8,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,119 000 €,Eвроремонт,,https://999.md/ru/104121334?location=subcategory&index=7509&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, str. Ghica Voda, --",38 м²,Oткрытое,Нет,,Агентство,Новострой,,
