Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,100988813,Квартира с ливингом,2,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,81 900 €,Eвроремонт,Kотельцовый,https://999.md/ru/100988813?location=subcategory&index=15289&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Рышкановка, ул. Андрей Дога, 31",42 м²,Oткрытое,Нет,7 м²,Частное лицо,Вторичный,,35 м²
Продам,Inamstro,1,87002971,Квартира с ливингом,2,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,270 см,127 900 €,Индивидуальный дизайн,Kомбинированный,https://999.md/ru/87002971?location=subcategory&index=15290&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 10/9",47 м²,Подземная,1,16 м²,Застройщик,Новострой,Индивидуальная,
Продам,,1,102042412,,2,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,80 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/102042412?location=subcategory&index=15291&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Рышкановка, str. Andrei Doga, 2",42 м²,Oткрытое,1,,Частное лицо,Вторичный,,
Продам,Ecovzor,,104293406,Квартира с ливингом,2,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,132 900 €,Белый вариант,,https://999.md/ru/104293406?location=subcategory&index=15292&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, 38",79 м²,,,,Агентство,Новострой,,
Продам,,2,103865499,Квартира с ливингом,3,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,144 500 €,Eвроремонт,,https://999.md/ru/103865499?location=subcategory&index=15293&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Vadul lui Voda, .",64 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,103944699,,4,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",2-х комнатная квартира,,95 000 €,Eвроремонт,,https://999.md/ru/103944699?location=subcategory&index=15294&cardCategoryId=270&cardSubcategoryId=1404,4,"Яловены, Яловены, Центр, str. Alexandru cel Bun, .",59 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,,1,103445702,,5,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,99 000 €,Eвроремонт,,https://999.md/ru/103445702?location=subcategory&index=15295&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Ботаника, str. Sarmizegetusa, .",63 м²,Oткрытое,1,,Агентство,Вторичный,Индивидуальная,
Сдаю помесячно,,,101678696,,1,"Комната,  Центр,  Бельцы,  Бельцы мун.",Комната,,1 500 MDL,,,https://999.md/ru/101678696?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MDI0NDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE2Nzg2OTYiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMWZjYWVjZmItNzY1NS00M2ZiLWE5NjgtZTNhMDFhMzQ0NzNkIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE2VDA4OjM0OjAyLjEzNTgwMjk1OFoifX0.UuVrmE-4iCdw8xBQsBufyW5n15dNZ6WmSvDOtFvsIM8&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=15296&cardCategoryId=270&cardSubcategoryId=1404,1,Расположение,100 м²,,,,Частное лицо,Вторичный,,
Продам,,1,103570156,,3,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,80 900 €,Eвроремонт,,https://999.md/ru/103570156?location=subcategory&index=15297&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Ботаника, ул. Николай Зелински, .",39 м²,Oткрытое,,,Агентство,Вторичный,Индивидуальная,
Продам,,1,104450290,,1,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,32 500 €,Без ремонта,,https://999.md/ru/104450290?location=subcategory&index=15298&cardCategoryId=270&cardSubcategoryId=1404,3,"Кишинёв мун., Кишинёв, Ботаника, ш. Мунчешть, .",25 м²,Oткрытое,Нет,,Агентство,Вторичный,Индивидуальная,
