Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,104533547,Квартира с ливингом,1,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,123 000 €,Eвроремонт,,https://999.md/ru/104533547?location=subcategory&index=17005&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Кишинёв, Буюканы, str. Ioan Livescu, .",51 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,2,104533504,Квартира с ливингом,9,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,182 000 €,Eвроремонт,,https://999.md/ru/104533504?location=subcategory&index=17006&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Буюканы, str. Alba-Iulia, 77/5",91 м²,Oткрытое,,,Агентство,Новострой,,91 м²
Продам,,1,104533460,Квартира с ливингом,1,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,132 000 €,Eвроремонт,,https://999.md/ru/104533460?location=subcategory&index=17007&cardCategoryId=270&cardSubcategoryId=1404,1,"Кишинёв мун., Кишинёв, Центр, str. Sfatul Țării, 34",54 м²,,1,,Частное лицо,Вторичный,Индивидуальная,
Продам,,,103876177,Квартира с ливингом,10,"2-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,177 000 €,Eвроремонт,,https://999.md/ru/103876177?location=subcategory&index=17008&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Скулянка, ул. Каля Ешилор, 67",70 м²,,,,Частное лицо,Новострой,,
Продам,,,104243733,,2,"1-комнатная квартира,  Центр,  Порумбень,  Криуляны",1-комнатная квартира,,32 000 €,Cерый вариант,,https://999.md/ru/104243733?location=subcategory&index=17009&cardCategoryId=270&cardSubcategoryId=1404,3,Расположение,35 м²,,1,,Частное лицо,Вторичный,,
Продам,,,104533383,,7,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,62 000 €,Косметический pемонт,,https://999.md/ru/104533383?location=subcategory&index=17010&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 20",35 м²,,1,,Застройщик,Вторичный,Мс (Молд. Серия),
Продам,,1,104474664,Квартира с ливингом,11,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,149 000 €,Индивидуальный дизайн,,https://999.md/ru/104474664?location=subcategory&index=17011&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28C.",47 м²,Oткрытое,,,Агентство,Новострой,,
Продам,,1,104241658,Квартира с ливингом,8,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",3-х комнатная квартира,,94 000 €,Белый вариант,,https://999.md/ru/104241658?location=subcategory&index=17012&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, .",79 м²,Oткрытое,,,Агентство,Новострой,,
Продам,Astercon,2,102832078,,1,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",3-х комнатная квартира,286 см,135 646 €,Белый вариант,Ячеистый Бетон,https://999.md/ru/102832078?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MDYzNTQsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MzIwNzgiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTZUMDk6Mzk6MTQuODExMjcxNzEzWiJ9fQ.14qP3Mpu5LbMuusYgLy_HTp0kFUC4cwCJ3Euk7nt9g0&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=17013&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",96 м²,Гараж,Нет,15 м²,Застройщик,Новострой,,
Продам,,1,104241626,Квартира с ливингом,6,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,119 900 €,Eвроремонт,,https://999.md/ru/104241626?location=subcategory&index=17014&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 3.",50 м²,Oткрытое,,,Агентство,Новострой,,
Продам,,1,104205642,Квартира с ливингом,2,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,179 900 €,Индивидуальный дизайн,,https://999.md/ru/104205642?location=subcategory&index=17015&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu,  27/8.",68 м²,Oткрытое,,,Агентство,Новострой,,
Продам,,1,104205494,Квартира с ливингом,5,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,149 900 €,Индивидуальный дизайн,,https://999.md/ru/104205494?location=subcategory&index=17016&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/5.",72 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,1,104190742,Квартира с ливингом,1,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,98 900 €,Eвроремонт,,https://999.md/ru/104190742?location=subcategory&index=17017&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Atelierilor, 21.",50 м²,Oткрытое,,,Агентство,Новострой,,
Продам,,1,104190739,Квартира с ливингом,1,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,98 900 €,Eвроремонт,,https://999.md/ru/104190739?location=subcategory&index=17018&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Atelierilor, 21.",50 м²,Oткрытое,,,Агентство,Новострой,,
Продам,,1,104190738,Квартира с ливингом,1,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,98 900 €,Eвроремонт,,https://999.md/ru/104190738?location=subcategory&index=17019&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Atelierilor, 21.",50 м²,Oткрытое,,,Агентство,Новострой,,
Продам,,1,104179910,Квартира с ливингом,7,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,146 900 €,Индивидуальный дизайн,,https://999.md/ru/104179910?location=subcategory&index=17020&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/3.",71 м²,Oткрытое,,,Агентство,Новострой,,
Продам,,1,104132181,Квартира без ливинга,1,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,71 000 €,Eвроремонт,,https://999.md/ru/104132181?location=subcategory&index=17021&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, str. Doina și Ion Aldea-Teodorovici, 8.",30 м²,Oткрытое,,,Агентство,Вторичный,,
