Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,,103169726,Квартира с ливингом,4,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,77 000 €,Eвроремонт,,https://999.md/ru/103169726?location=subcategory&index=8191&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Дурлешты, Центр, str. Burebista, ----",34 м²,,,,Агентство,Новострой,,
Продам,,2,86834906,,8,"4-x комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",4-x комнатная квартира,,679 000 €,,,https://999.md/ru/86834906?location=subcategory&index=8192&cardCategoryId=270&cardSubcategoryId=1404,9,Расположение,173 м²,,2,,Агентство,Новострой,,
Продам,,,104578968,,2,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,87 900 €,,,https://999.md/ru/104578968?location=subcategory&index=8193&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Чокана, str. Movileni, 26",50 м²,,,,Агентство,Новострой,,
Продам,,,104066972,,5,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,87 999 €,Eвроремонт,,https://999.md/ru/104066972?location=subcategory&index=8194&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Рышкановка, str. Florilor, 18/2",46 м²,,,,Застройщик,Вторичный,,
Продам,,,103867987,,3,"3-х комнатная квартира,  Центр,  Страшены,  Страшены",3-х комнатная квартира,,65 000 €,Индивидуальный дизайн,,https://999.md/ru/103867987?location=subcategory&index=8195&cardCategoryId=270&cardSubcategoryId=1404,5,"Страшены, Страшены, Центр, str. Veronica Micle, 32",71 м²,,,,Частное лицо,Вторичный,,
Продам,,,104309862,Квартира с ливингом,1,"3-х комнатная квартира,  Центр,  Купчинь,  Единцы",3-х комнатная квартира,,42 500 €,Eвроремонт,,https://999.md/ru/104309862?location=subcategory&index=8196&cardCategoryId=270&cardSubcategoryId=1404,5,"Единцы, Купчинь, Центр, str. Livezilor, 10",60 м²,,1,,Частное лицо,Вторичный,,60 м²
Продам,,2,104331465,Квартира без ливинга,16,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,77 900 €,Eвроремонт,,https://999.md/ru/104331465?location=subcategory&index=8197&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Буюканы, str. Nicolae Costin, 61/3",40 м²,,Нет,,Агентство,Вторичный,,
Продам,,2,102954162,,9,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,87 010 €,Незавершенное cтроительство,,https://999.md/ru/102954162?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NjMyNTEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI5NTQxNjIiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImNkMjVlNDlkLTBiNDgtNDEzZi05YWIwLWFjZTRhY2Q1ZmQ3OSIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDYtMTVUMjE6NDA6NTEuNjY4ODExODc4WiJ9fQ.RVNIg49AeuYbNKyaWP9_hyarAcOGaiq3msL3n0t5cXE&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=8198&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24/a",79 м²,,,,Застройщик,Новострой,,
Продам,,1,104339412,Квартира без ливинга,7,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,99 000 €,,,https://999.md/ru/104339412?location=subcategory&index=8199&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, 1/A",46 м²,,1,,Агентство,Новострой,,
Продам,,,104524999,Квартира с ливингом,2,"3-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",3-х комнатная квартира,,85 000 €,,,https://999.md/ru/104524999?location=subcategory&index=8200&cardCategoryId=270&cardSubcategoryId=1404,3,"Кишинёв мун., Криково, Центр, str. Chişinău, 106",74 м²,Под навесом,1,,Частное лицо,Вторичный,,
Продам,Exfactor-grup,2,103616597,Квартира с ливингом,7,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,78 500 €,Белый вариант,,https://999.md/ru/103616597?location=subcategory&index=8201&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62",51 м²,Oткрытое,2,,Агентство,Новострой,,
Продам,Dansicons,2,103358149,Квартира с ливингом,8,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,178 900 €,Белый вариант,,https://999.md/ru/103358149?location=subcategory&index=8202&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, 99",87 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,Lagmar Impex,1,103304653,,4,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,110 000 €,Eвроремонт,,https://999.md/ru/103304653?location=subcategory&index=8203&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, str. Cornesti, 17",40 м²,Oткрытое,,,Агентство,Новострой,,
Продам,Basconslux,1,102431208,Квартира с ливингом,10,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,114 900 €,Eвроремонт,Kомбинированный,https://999.md/ru/102431208?location=subcategory&index=8204&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Batran, 45",45 м²,,1,,Агентство,Новострой,Индивидуальная,
Продам,Exfactor-grup,2,101864996,Квартира с ливингом,7,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,88 700 €,Белый вариант,,https://999.md/ru/101864996?location=subcategory&index=8205&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, ул. Ион Буздуган, 11",50 м²,Подземная,1,,Агентство,Новострой,,
Продам,Basconslux,2,100444488,Квартира с ливингом,10,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,249 900 €,Eвроремонт,,https://999.md/ru/100444488?location=subcategory&index=8206&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, str. Bogdan Voievod, 7",117 м²,Oткрытое,1,,Агентство,Новострой,,
