Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,3,103545438,Квартира с ливингом,9,"4-x комнатная квартира,  Центр,  Гидигич,  Кишинёв мун.",4-x комнатная квартира,,170 770 €,Белый вариант,,https://999.md/ru/103545438?location=subcategory&index=13339&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Гидигич, Центр, str. Ştefan cel Mare și Sfînt, 1/b",148 м²,Oткрытое,1,,Частное лицо,Новострой,,148 м²
Продам,,1,104582617,,15,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,60 000 €,Косметический pемонт,Панельный,https://999.md/ru/104582617?location=subcategory&index=13340&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Буюканы, str. Nicolae Costin, 63/1",38 м²,Oткрытое,,8 м²,Агентство,Вторичный,,22 м²
Продам,,2,104311086,Квартира с ливингом,2,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,259 900 €,Белый вариант,,https://999.md/ru/104311086?location=subcategory&index=13341&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Центр, str. Constantin Stere, 16",116 м²,Подземная,1,,Агентство,Новострой,,
Продам,,1,103992283,,3,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,67 000 €,Белый вариант,,https://999.md/ru/103992283?location=subcategory&index=13342&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Телецентр, Șos. Hâncești , 140/1",48 м²,Подземная,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,104582590,Квартира с ливингом,8,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,270 см,63 336 €,Белый вариант,,https://999.md/ru/104582590?location=subcategory&index=13343&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24a",53 м²,Подземная,1,,Застройщик,Новострой,,
Продам,Estate Invest Company,1,104582599,Квартира с ливингом,3,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,102 500 €,Eвроремонт,,https://999.md/ru/104582599?location=subcategory&index=13344&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 136",51 м²,,,,Агентство,Новострой,,
Сдаю посуточно,,,84461828,,3,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,800 MDL,,,https://999.md/ru/84461828?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1OTk0ODksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4NDQ2MTgyOCIsImkiOiI4OS4xNDkuOTEuMTYyIiwicyI6ImRlc2t0b3BfcmVkZXNpZ24iLCJwIjoiYWRzX2xpc3RfaW5saW5lIiwieCI6InBybyIsImwiOiJlZDAzMTQ5Ny0xMDg3LTRlYTYtOTVmNi0zZThkZGJlNDJhZDAiLCJlIjoiODkuMTQ5LjkxLjE2MiIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA2LTE2VDA3OjQ0OjQ5LjI2NzAwODYyM1oifX0.xR_MOszbsdW7RIwuBwUjxWul4VB94-C_MLf006pu86c&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=13345&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",35 м²,,,,Агентство,Новострой,,35 м²
Продам,,1,103934618,,3,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,109 900 €,Eвроремонт,,https://999.md/ru/103934618?location=subcategory&index=13346&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 16/2",50 м²,,1,,Агентство,Вторичный,,
Продам,,1,104582587,,15,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,60 000 €,Косметический pемонт,Панельный,https://999.md/ru/104582587?location=subcategory&index=13347&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Буюканы, ул. Николае Костин, 61/3",38 м²,,Нет,9 м²,Агентство,Вторичный,Гостинка,20 м²
Продам,,,104016724,,1,"3-х комнатная квартира,  Окраина,  Чадыр-Лунга,  Чадыр-Лунга",3-х комнатная квартира,,25 000 €,Белый вариант,Kотельцовый,https://999.md/ru/104016724?location=subcategory&index=13348&cardCategoryId=270&cardSubcategoryId=1404,2,Расположение,53 м²,,,,Частное лицо,Вторичный,,
Продам,,1,104340603,,1,"1-комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.",1-комнатная квартира,,99 000 €,Eвроремонт,,https://999.md/ru/104340603?location=subcategory&index=13349&cardCategoryId=270&cardSubcategoryId=1404,3,"Кишинёв мун., Думбрава, Центр, str. Durleşti, 10c",45 м²,Oткрытое,,,Агентство,Новострой,,45 м²
Продам,,,104582541,Квартира с ливингом,10,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,10 000 €,,,https://999.md/ru/104582541?location=subcategory&index=13350&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6",48 м²,,,,Застройщик,Новострой,,
Продам,Sky House,1,104401399,,15,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,64 850 €,Незавершенное cтроительство,,https://999.md/ru/104401399?location=subcategory&index=13351&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Ботаника, str. Cetatea Albă, 11/K",39 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,1,104076150,,8,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,162 000 €,Eвроремонт,,https://999.md/ru/104076150?location=subcategory&index=13352&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Рышкановка, str. Alecu Russo, 5/7",61 м²,Oткрытое,,,Агентство,Новострой,,61 м²
Продам,,2,104582527,Квартира с ливингом,10,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",3-х комнатная квартира,,102 000 €,Сдан в эксплуатацию,,https://999.md/ru/104582527?location=subcategory&index=13353&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 99/7",86 м²,,1,,Агентство,Новострой,,
Продам,Inamstro,1,104319613,,8,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,154 900 €,Eвроремонт,Kирпичный,https://999.md/ru/104319613?location=subcategory&index=13354&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, Ioana Radu, 27/8",54 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,Sky House,1,104259486,,3,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,77 900 €,Eвроремонт,Kирпичный,https://999.md/ru/104259486?location=subcategory&index=13355&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, Bacioii Noi, 14D",36 м²,,1,,Агентство,Новострой,Индивидуальная,
Продам,Lagmar Impex,2,104197388,,1,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,82 500 €,Незавершенное cтроительство,Kомбинированный,https://999.md/ru/104197388?location=subcategory&index=13356&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Телецентр, Sos. Hancesti, 142",66 м²,,1,,Агентство,Новострой,Индивидуальная,
