Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,103408512,Квартира с ливингом,11,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,3 см,185 000 €,Eвроремонт,,https://999.md/ru/103408512?location=subcategory&index=13807&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 9/4",87 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,Lagmar Impex,1,104096625,Квартира с ливингом,8,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,71 550 €,Белый вариант,,https://999.md/ru/104096625?location=subcategory&index=13808&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Телецентр, ш. Хынчешть, 142",53 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,2,103953786,,5,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,103 000 €,Белый вариант,,https://999.md/ru/103953786?location=subcategory&index=13809&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Рышкановка, Calea Moșilor 4, -",71 м²,,1,,Агентство,Новострой,,71 м²
Продам,,1,104160819,,6,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,160 000 €,Eвроремонт,,https://999.md/ru/104160819?location=subcategory&index=13810&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Буюканы, str. Alba-Iulia, -",90 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,1,103305743,,8,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,50 000 €,Белый вариант,,https://999.md/ru/103305743?location=subcategory&index=13811&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, str. Braniștii, -",33 м²,,,,Агентство,Новострой,,
Продам,,1,104578228,Квартира с ливингом,2,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,98 500 €,Eвроремонт,Ячеистый Бетон,https://999.md/ru/104578228?location=subcategory&index=13812&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Буюканы, str. Alexandru Marinescu, 19/1",50 м²,,1,,Агентство,Вторичный,,50 м²
Продам,,1,104567699,Квартира с ливингом,1,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,129 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/104567699?location=subcategory&index=13813&cardCategoryId=270&cardSubcategoryId=1404,5,Расположение,71 м²,Oткрытое,,,Агентство,Вторичный,Индивидуальная,
Продам,,1,103304842,Квартира с ливингом,4,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,196 840 €,Белый вариант,,https://999.md/ru/103304842?location=subcategory&index=13814&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Рышкановка, str. Kiev, -",70 м²,Подземная,1,,Агентство,Новострой,,
Продам,,1,104484106,Квартира с ливингом,13,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,209 900 €,Eвроремонт,,https://999.md/ru/104484106?location=subcategory&index=13815&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Центр, str. Valea Trandafirilor, 18",96 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,Kirsan,1,104073578,Квартира с ливингом,9,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,67 400 €,Белый вариант,Kомбинированный,https://999.md/ru/104073578?location=subcategory&index=13816&cardCategoryId=270&cardSubcategoryId=1404,10,Расположение,53 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
