Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,102830789,Квартира с ливингом,2,"3-х комнатная квартира,  Центр,  Оргеев,  Оргеев",3-х комнатная квартира,,73 000 €,Белый вариант,,https://999.md/ru/102830789?location=subcategory&index=2965&cardCategoryId=270&cardSubcategoryId=1404,6,"Оргеев, Оргеев, Центр, str. Nistreană, .",82 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,Eldorado Terra,1,104622273,,12,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,167 000 €,Eвроремонт,Ячеистый Бетон,https://999.md/ru/104622273?location=subcategory&index=2966&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, 6/2",65 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,102010059,,4,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,109 900 €,Eвроремонт,,https://999.md/ru/102010059?location=subcategory&index=2967&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Дурлешты, Центр, ул. Хыртоапе, .",73 м²,Oткрытое,,,Агентство,Новострой,Индивидуальная,
Продам,,1,102177347,,2,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,173 900 €,Eвроремонт,,https://999.md/ru/102177347?location=subcategory&index=2968&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Буюканы, пр-т Алба-Юлия, .",91 м²,Oткрытое,,,Агентство,Новострой,Индивидуальная,
Продам,,1,104518004,Квартира без ливинга,5,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,270 см,56 000 €,Косметический pемонт,Kотельцовый,https://999.md/ru/104518004?location=subcategory&index=2969&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Рышкановка, Московский пр-т, 13/5",32 м²,,1,8 м²,Застройщик,Вторичный,102,18 м²
Продам,,1,100050869,,8,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,125 000 €,Eвроремонт,,https://999.md/ru/100050869?location=subcategory&index=2970&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, .",48 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,48 м²
Продам,Inamstro,1,104491518,Квартира с ливингом,3,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,114 900 €,Белый вариант,Kомбинированный,https://999.md/ru/104491518?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NTQ0MTYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ0OTE1MTgiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMDU3NDBlYTctY2Q1YS00ODFkLTgzNDQtNjlmNDdlMGI2NWFhIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNVQxOToxMzozNi43OTIwNzU0NThaIn19.2EKQRE5CIQvhAvfPWid0byVz43_XPTNkxzOEEhq5ZrQ&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2971&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6",63 м²,,,,Застройщик,Новострой,,
Продам,,1,100090610,Квартира с ливингом,2,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,99 200 €,Белый вариант,,https://999.md/ru/100090610?location=subcategory&index=2972&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, str. Bisericii, .",64 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,,1,101727865,,12,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,174 000 €,Eвроремонт,,https://999.md/ru/101727865?location=subcategory&index=2973&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Буюканы, ул. Каля Ешилор, .",60 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,2,100338751,,9,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,119 900 €,Eвроремонт,,https://999.md/ru/100338751?location=subcategory&index=2974&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Calea Ieșilor, .",70 м²,Oткрытое,2,,Агентство,Вторичный,Индивидуальная,
Продам,,1,100434063,,9,"1-комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,58 240 €,Белый вариант,,https://999.md/ru/100434063?location=subcategory&index=2975&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, .",42 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,103374185,,3,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,115 000 €,Eвроремонт,,https://999.md/ru/103374185?location=subcategory&index=2976&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр,  Nicolae Dimo, 24",50 м²,,,,Агентство,Новострой,,
Продам,,1,103199140,,2,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,199 000 €,Eвроремонт,,https://999.md/ru/103199140?location=subcategory&index=2977&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, Ghica Voda, 5/2",75 м²,,,,Агентство,Новострой,,
Продам,,1,103634206,,1,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,89 900 €,Eвроремонт,,https://999.md/ru/103634206?location=subcategory&index=2978&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Старая Почта, str. Gheorghe Madan, .",56 м²,Oткрытое,2,,Агентство,Вторичный,102,
Продам,,2,103625753,,4,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,79 000 €,Без ремонта,,https://999.md/ru/103625753?location=subcategory&index=2979&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, ул. Каля Ешилор, .",44 м²,Oткрытое,,,Агентство,Вторичный,Индивидуальная,
