Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,Estate Invest Company,,103893696,,8,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,74 700 €,Белый вариант,,https://999.md/ru/103893696?location=subcategory&index=20515&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 136",54 м²,,,,Застройщик,Новострой,,
Продам,Dansicons,2,103896751,,5,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,137 700 €,Белый вариант,,https://999.md/ru/103896751?location=subcategory&index=20516&cardCategoryId=270&cardSubcategoryId=1404,10,Расположение,85 м²,,1,,Застройщик,Новострой,,
Продам,Exfactor-grup,2,103104710,Квартира с ливингом,2,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,219 000 €,Eвроремонт,,https://999.md/ru/103104710?location=subcategory&index=20517&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",87 м²,,1,,Застройщик,Новострой,,
Продам,,1,104255273,Квартира с ливингом,9,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,260 000 €,Eвроремонт,,https://999.md/ru/104255273?location=subcategory&index=20518&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, str. Bogdan Voievod, 1/B",78 м²,Подземная,1,,Застройщик,Новострой,,
Продам,DASC,2,103104404,Квартира с ливингом,2,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",3-х комнатная квартира,,200 000 €,Белый вариант,,https://999.md/ru/103104404?location=subcategory&index=20519&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Дурлешты, Центр, str. Tudor Vladimirescu, 119",99 м²,Подземная,1,,Застройщик,Новострой,,
Продам,AMIC,,104151599,,3,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,125 000 €,,,https://999.md/ru/104151599?location=subcategory&index=20520&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, str. Burebista, 38",77 м²,,,,Агентство,Новострой,,
Продам,,,103013146,Квартира с ливингом,2,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,82 400 €,,Kирпичный,https://999.md/ru/103013146?location=subcategory&index=20521&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, str. Bucovinei, 1",54 м²,,,,Частное лицо,Новострой,Индивидуальная,
Продам,,1,103627060,Квартира без ливинга,4,"Комната,  Буюканы,  Кишинёв,  Кишинёв мун.",Комната,,37 900 €,Eвроремонт,,https://999.md/ru/103627060?location=subcategory&index=20522&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, ул. Вишинилор, 20a",17 м²,Oткрытое,,,Застройщик,Вторичный,,
Продам,Sky House,1,104323055,Квартира без ливинга,5,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,79 500 €,Белый вариант,Mонолитный,https://999.md/ru/104323055?location=subcategory&index=20523&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, ул. Андрей Дога, 26/C",38 м²,,1,,Застройщик,Новострой,,
Продам,,1,104606544,Квартира без ливинга,7,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,95 000 €,Eвроремонт,,https://999.md/ru/104606544?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MTU1NDgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ2MDY1NDQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiM2ZkMzhiNmQtZTRjYy00NDAwLThmMWItMjBmY2YwOGU4NmE0IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE2VDEyOjEyOjI4LjE1Mzc2NjUwN1oifX0.a23K1g3EdhFYMCdDm417TWSXif4urPxY6QZDgyyr9kc&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=20524&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 24/6",40 м²,,,,Агентство,Новострой,,
Продам,,,104101961,,2,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,83 000 €,,,https://999.md/ru/104101961?location=subcategory&index=20525&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Рышкановка, str. Andrei Doga, 22",46 м²,,1,,Застройщик,Вторичный,,
Продам,,,104290995,Квартира с ливингом,4,"2-х комнатная квартира,  Автовокзал,  Бельцы,  Бельцы мун.",2-х комнатная квартира,,79 800 €,,,https://999.md/ru/104290995?location=subcategory&index=20526&cardCategoryId=270&cardSubcategoryId=1404,9,"Бельцы мун., Бельцы, Автовокзал, str. Nicolae Iorga, 28/a",76 м²,,,,Частное лицо,Новострой,,76 м²
Продам,,,89571009,Квартира с ливингом,4,"4-x комнатная квартира,  БАМ,  Бельцы,  Бельцы мун.",4-x комнатная квартира,,90 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/89571009?location=subcategory&index=20527&cardCategoryId=270&cardSubcategoryId=1404,5,"Бельцы мун., Бельцы, БАМ, str. Bulgară, 80",79 м²,,,,Частное лицо,Вторичный,,
Продам,,1,103332785,,1,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,47 900 €,Eвроремонт,,https://999.md/ru/103332785?location=subcategory&index=20528&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, 5/6",21 м²,Oткрытое,,,Агентство,Вторичный,,
Продам,Dansicons,1,104306422,Квартира с ливингом,5,"1-комнатная квартира,  Центр,  Оргеев,  Оргеев",1-комнатная квартира,,81 000 €,Eвроремонт,,https://999.md/ru/104306422?location=subcategory&index=20529&cardCategoryId=270&cardSubcategoryId=1404,6,"Оргеев, Оргеев, Центр, str. Constantin Negruzzi, 91",44 м²,Oткрытое,,,Агентство,Новострой,,
Продам,,2,104431205,Квартира с ливингом,4,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,84 500 €,Косметический pемонт,Kотельцовый,https://999.md/ru/104431205?location=subcategory&index=20530&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Старая Почта, str. Gheorghe Madan, 85/3",55 м²,Oткрытое,2,9 м²,Агентство,Вторичный,102,38 м²
Продам,,2,104121431,,5,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,2500 см,94 750 €,Косметический pемонт,Kотельцовый,https://999.md/ru/104121431?location=subcategory&index=20531&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, 4",70 м²,,1,8 м²,Частное лицо,Вторичный,102,62 м²
Продам,,2,103070478,,8,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",3-х комнатная квартира,,104 650 €,Белый вариант,,https://999.md/ru/103070478?location=subcategory&index=20532&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 93/2",91 м²,,1,,Частное лицо,Новострой,,91 м²
Продам,,,103846070,,4,"1-комнатная квартира,  Центр,  Калараш,  Калараш",1-комнатная квартира,,25 500 €,Нуждается в ремонте,Kотельцовый,https://999.md/ru/103846070?location=subcategory&index=20533&cardCategoryId=270&cardSubcategoryId=1404,5,"Калараш, Калараш, Центр, str. Bojole, 31",34 м²,,,,Частное лицо,Вторичный,,
Продам,,,104199410,,4,"2-х комнатная квартира,  Центр,  Калараш,  Калараш",2-х комнатная квартира,,32 000 €,Нуждается в ремонте,Kотельцовый,https://999.md/ru/104199410?location=subcategory&index=20534&cardCategoryId=270&cardSubcategoryId=1404,5,"Калараш, Калараш, Центр, str. Bojole, 31",48 м²,,,,Частное лицо,Вторичный,,
Продам,,2,104335855,,7,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,82 400 €,,Kомбинированный,https://999.md/ru/104335855?location=subcategory&index=20535&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 3/2a",58 м²,,2,,Частное лицо,Вторичный,,
Продам,Astercon,1,102831391,Квартира без ливинга,1,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,286 см,58 986 €,Белый вариант,Ячеистый Бетон,https://999.md/ru/102831391?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MTU1NDgsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MzEzOTEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTZUMTI6MTI6MjguMTU0MDA4MjI2WiJ9fQ.tX5Mxh02ocF45V6dkA-u9j6rNCtDy3B8PqkVmIXebGE&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=20536&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",41 м²,Гараж,Нет,13 м²,Застройщик,Новострой,,
Продам,Inamstro,,100759346,Квартира с ливингом,2,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,289 000 €,Индивидуальный дизайн,,https://999.md/ru/100759346?location=subcategory&index=20537&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Телецентр, str-la 2 Ciocirliei;str-la 2 Ciocârliei, 4/3",90 м²,Oткрытое,,,Частное лицо,Новострой,,
Продам,,2,103364422,Квартира с ливингом,5,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,307 900 €,Индивидуальный дизайн,,https://999.md/ru/103364422?location=subcategory&index=20538&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 9/5",73 м²,Подземная,1,,Агентство,Новострой,,
