Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,,104460585,Квартира с ливингом,17,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,89 000 €,,,https://999.md/ru/104460585?location=subcategory&index=19735&cardCategoryId=270&cardSubcategoryId=1404,17,"Кишинёв мун., Кишинёв, Ботаника, бул. Траян, 23/1",82 м²,,,,Частное лицо,Вторичный,,
Продам,,,104460581,,2,"2-х комнатная квартира,  Центр,  Штефан-Водэ,  Штефан-Водэ",2-х комнатная квартира,,75 500 €,Сдан в эксплуатацию,,https://999.md/ru/104460581?location=subcategory&index=19736&cardCategoryId=270&cardSubcategoryId=1404,5,"Штефан-Водэ, Штефан-Водэ, Центр, str. Bugeacului, 2",75 м²,,,,Частное лицо,Новострой,,
Продам,,,104460433,,7,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,108 500 €,,,https://999.md/ru/104460433?location=subcategory&index=19737&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 41",45 м²,,,,Агентство,Вторичный,,
Продам,,1,104460432,Квартира с ливингом,10,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,135 000 €,Eвроремонт,,https://999.md/ru/104460432?location=subcategory&index=19738&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Телецентр, str. Arheolog Ion Casian Suruceanu, .",62 м²,Oткрытое,,,Агентство,Новострой,,62 м²
Продам,,2,104460392,Квартира с ливингом,9,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,182 000 €,Eвроремонт,,https://999.md/ru/104460392?location=subcategory&index=19739&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Буюканы, str. Alba-Iulia, 77/5",91 м²,Oткрытое,,,Агентство,Новострой,,91 м²
Продам,Solomon Construct Imobil,,104340564,,3,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,65 000 €,,Mонолитный,https://999.md/ru/104340564?location=subcategory&index=19740&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 98/1",40 м²,,,,Агентство,Новострой,,
Продам,Estate Invest Company,,104339014,Квартира с ливингом,4,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,280 см,101 000 €,Белый вариант,Mонолитный,https://999.md/ru/104339014?location=subcategory&index=19741&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Телецентр, St Ialoveni, 136",75 м²,,,,Агентство,Новострой,,
Продам,Lagmar Impex,1,104338175,Квартира с ливингом,6,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,280 см,65 500 €,Белый вариант,Mонолитный,https://999.md/ru/104338175?location=subcategory&index=19742&cardCategoryId=270&cardSubcategoryId=1404,15,"Кишинёв мун., Кишинёв, Старая Почта, Ceucari, 7",47 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,AMIC,2,103844193,Квартира с ливингом,2,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,178 000 €,Eвроремонт,,https://999.md/ru/103844193?location=subcategory&index=19743&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Batran, 13/2",105 м²,,2,18 м²,Частное лицо,Новострой,,
Продам,,1,101944707,Квартира с ливингом,1,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,340 см,69 900 €,Eвроремонт,Kотельцовый,https://999.md/ru/101944707?location=subcategory&index=19744&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Старая Почта, str. Constructorilor, 84",55 м²,Oткрытое,2,9 м²,Частное лицо,Новострой,Индивидуальная,45 м²
Продам,,1,103605314,,1,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,68 900 €,,Mонолитный,https://999.md/ru/103605314?location=subcategory&index=19745&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Кишинёв, Старая Почта, str. Poștei, 3/1",31 м²,Oткрытое,,,Частное лицо,Новострой,,
Продам,,2,104338540,,3,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,280 000 €,Eвроремонт,,https://999.md/ru/104338540?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MTQ0MDksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQzMzg1NDAiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiYWZkYmIzYTUtZTRiNi00ZDk0LTg3M2UtYTE3N2E2NjNjOGFlIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNlQxMTo1MzoyOS4xNjY2MTQyNloifX0.RnAilv4XlyKy4gUj1hQOpd77TfxK6FDUEYJpFxPIm_g&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=19746&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, str. Ștefan Neaga, 20",142 м²,Подземная,1,,Агентство,Новострой,,
Продам,,,104373034,,1,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,117 000 €,,,https://999.md/ru/104373034?location=subcategory&index=19747&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 24",64 м²,,,,Агентство,Вторичный,,
Продам,,,102362855,,3,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,114 000 €,Косметический pемонт,,https://999.md/ru/102362855?location=subcategory&index=19748&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Центр, str. George Coșbuc, 3",57 м²,,1,,Агентство,Вторичный,,
Продам,,,104375577,,1,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,65 000 €,Косметический pемонт,Kотельцовый,https://999.md/ru/104375577?location=subcategory&index=19749&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, ул. Константин Брынкушь, 146a",71 м²,,,,Частное лицо,Вторичный,,
