Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,103855810,Квартира без ливинга,4,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",2-х комнатная квартира,,95 000 €,Индивидуальный дизайн,Бетон,https://999.md/ru/103855810?location=subcategory&index=18097&cardCategoryId=270&cardSubcategoryId=1404,4,"Яловены, Яловены, Центр, str. Alexandru cel Bun, 29",60 м²,Oткрытое,2,,Частное лицо,Вторичный,,
Продам,,1,101365409,,8,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,62 000 €,Без ремонта,,https://999.md/ru/101365409?location=subcategory&index=18098&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, .",33 м²,Oткрытое,Нет,,Агентство,Вторичный,Индивидуальная,
Продам,Estate Invest Company,,103011192,Квартира с ливингом,4,"3-х комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.",3-х комнатная квартира,3 см,99 900 €,Белый вариант,Kомбинированный,https://999.md/ru/103011192?location=subcategory&index=18099&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Думбрава, Центр, str. Durlești, 2b",77 м²,,,,Агентство,Новострой,,
Продам,,1,102536035,Квартира с ливингом,4,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,139 999 €,Eвроремонт,Kомбинированный,https://999.md/ru/102536035?location=subcategory&index=18100&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 60/12",77 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,Volare Tur,1,104507046,,5,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,97 000 €,Eвроремонт,,https://999.md/ru/104507046?location=subcategory&index=18101&cardCategoryId=270&cardSubcategoryId=1404,9,Расположение,40 м²,,1,,Агентство,Новострой,,
Продам,,,87558940,,1,"3-х комнатная квартира,  Центр,  Костешты,  Рышканы",3-х комнатная квартира,,24 999 €,,,https://999.md/ru/87558940?location=subcategory&index=18102&cardCategoryId=270&cardSubcategoryId=1404,5,"Рышканы, Костешты, Центр, str-la 2 Ştefan cel Mare, 3",65 м²,,1,,Частное лицо,Вторичный,,
Продам,Dansicons,1,104223942,,6,"1-комнатная квартира,  Центр,  Оргеев,  Оргеев",1-комнатная квартира,,58 890 €,Белый вариант,,https://999.md/ru/104223942?location=subcategory&index=18103&cardCategoryId=270&cardSubcategoryId=1404,6,"Оргеев, Оргеев, Центр, str. Constantin Negruzzi, 91",45 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,2,88894927,,6,"2-х комнатная квартира,  Окраина,  Кодру,  Кишинёв мун.",2-х комнатная квартира,,118 400 €,Белый вариант,Kомбинированный,https://999.md/ru/88894927?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MTExNTEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4ODg5NDkyNyIsImkiOiI4OS4xNDkuOTEuMTYyIiwicyI6ImRlc2t0b3BfcmVkZXNpZ24iLCJwIjoiYWRzX2xpc3RfaW5saW5lIiwieCI6InBybyIsImwiOiIwZjQwMGNkNi0zMWZlLTRjNmUtOGFjNS1kYThlZjkyZmVhMGYiLCJlIjoiODkuMTQ5LjkxLjE2MiIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA2LTE2VDEwOjU5OjExLjI2MjE4MjMwOFoifX0.FT8t0xmJstx-GsknRBvGFp2iQ1Ulf2DBSyxfAtRtt2A&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=18104&cardCategoryId=270&cardSubcategoryId=1404,7,Расположение,64 м²,,,,Застройщик,Новострой,,
Продам,Dansicons,2,104223648,,1,"2-х комнатная квартира,  Центр,  Оргеев,  Оргеев",2-х комнатная квартира,,79 750 €,Белый вариант,,https://999.md/ru/104223648?location=subcategory&index=18105&cardCategoryId=270&cardSubcategoryId=1404,6,"Оргеев, Оргеев, Центр, str. Constantin Negruzzi, 91",63 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,Dansicons,2,104223508,,4,"2-х комнатная квартира,  Центр,  Оргеев,  Оргеев",2-х комнатная квартира,,80 875 €,Белый вариант,,https://999.md/ru/104223508?location=subcategory&index=18106&cardCategoryId=270&cardSubcategoryId=1404,6,"Оргеев, Оргеев, Центр, str. Constantin Negruzzi, 91",64 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,Dansicons,2,104217229,,4,"2-х комнатная квартира,  Центр,  Оргеев,  Оргеев",2-х комнатная квартира,,77 625 €,Белый вариант,,https://999.md/ru/104217229?location=subcategory&index=18107&cardCategoryId=270&cardSubcategoryId=1404,6,"Оргеев, Оргеев, Центр, str. Constantin Negruzzi, 91",62 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,Dansicons,2,104216939,Квартира с ливингом,5,"2-х комнатная квартира,  Центр,  Оргеев,  Оргеев",2-х комнатная квартира,,94 125 €,Белый вариант,,https://999.md/ru/104216939?location=subcategory&index=18108&cardCategoryId=270&cardSubcategoryId=1404,6,"Оргеев, Оргеев, Центр, str. Constantin Negruzzi, 91",75 м²,Oткрытое,1,,Агентство,Новострой,,
