id,Количество этажей,Жилая площадь,Количество комнат,Адрес,Застройщик,Ливинг,link,Состояние квартиры,Балкон / лоджия,Автор объявления,Тип,Санузел,price,Планировка,title,Тип здания,Парковочное место,Высота потолков,Жилой фонд,Общая площадь,Этаж,Площадь кухни
104096969,5,,3-х комнатная квартира,"Кишинёв мун., Кишинёв, Центр, bd. Ştefan cel Mare şi Sfânt, 64",,,https://999.md/ru/104096969?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTcyNzgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTY5NjkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxOTozNDozOC44OTM0OTg0MloifX0.Q1TUpNUx9ttwy1FfRuVEhOo5MVUJ2rI9s43iDsygP60&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=9,Нуждается в ремонте,,Агентство,Продам,,155 000 €,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,,Вторичный,65 м²,3,
37586826,10,30 м²,1-комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",,,https://999.md/ru/37586826?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTcyNzgsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIzNzU4NjgyNiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiJjYjE3ZDNmMi00NGJhLTQ0YTUtYjk5NS03NmViYTc0Y2IzMTYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE5OjM0OjM4Ljg5MzUzOTg4MloifX0.yv6xoFv4MmRD1pLEINEwo4AufeuVSFTiAAwm3lDH2Ow&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=10,Eвроремонт,,Застройщик,Сдаю посуточно,,25 €,Индивидуальная,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Mонолитный,Oткрытое,3 см,Новострой,45 м²,9,15 м²
57264969,4,,3-х комнатная квартира,"Кишинёв мун., Кишинёв, Буюканы, str. Primăverii, 11",Stroy Invest,Квартира с ливингом,https://999.md/ru/57264969?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTcyNzgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI1NzI2NDk2OSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6InByZW1pdW0iLCJsIjoiNmE0NmJkODctMTQzMi00MzUzLWJjZGUtMmJkYWZjNjYyMjFmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjM0OjM4Ljg5MzU1MzA3NFoifX0.tcWf1pkXAhNo1bpnsvoLfXZ1ouzyOCVQz9indJEs8No&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=11,Eвроремонт,1,Застройщик,,1,100 €,Индивидуальная,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Kотельцовый,Oткрытое,,Новострой,75 м²,2,
102692669,14,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Testimiteanu, 19/6",,Квартира без ливинга,https://999.md/ru/102692669?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTcyNzgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI2OTI2NjkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiMmI3MjU4OGYtMzBhZi00OWIzLWE2ZTUtZjcyNjExZGFiYzRjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjM0OjM4Ljg5MzU2NjQwOVoifX0.o6jbtdg3V7sJb_3upNoVF3S1ZUox_1_vvULr1_IS5SY&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=12,Eвроремонт,1,Агентство,Сдаю посуточно,1,749 MDL,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Бетон,,350 см,Новострой,55 м²,8,
63151799,10,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",,,https://999.md/ru/63151799?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTcyNzgsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI2MzE1MTc5OSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiJmNmE2YzliNS02ZjRhLTQ3Y2UtYjIyYi1hYTlhYjk5OGVhNDkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE5OjM0OjM4Ljg5MzIxMDQyMloifX0.i7psKLDVV4TgUAPitsinkimk2yPL9JQ9WuZjr6A1Z1w&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=1,,,Агентство,,,250 MDL,,"pe 3 ore - 250 lei, pe noapte - 500 lei, in centru, chirie 24/24.",,,,Новострой,45 м²,6,
104078070,10,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 1",,Квартира с ливингом,https://999.md/ru/104078070?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTcyNzgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzgwNzAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiMzAwOGQwNDctYzJhNy00ZTFhLTk3MWQtMGJiMTkxMTI0N2Q0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE5OjM0OjM4Ljg5MzI0MzYzMVoifX0.8Uom3RTIlfnIYN92FY6NnoaTm-u4VJEUqrj29dXclHs&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=2,Eвроремонт,,Частное лицо,Сдаю помесячно,,550 €,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,,Новострой,50 м²,2,
102736817,14,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Ботаника, str. Vorniceni, 1",,Квартира с ливингом,https://999.md/ru/102736817?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTcyNzgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI3MzY4MTciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiMmI3MjU4OGYtMzBhZi00OWIzLWE2ZTUtZjcyNjExZGFiYzRjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjM0OjM4Ljg5MzI4Njc0NVoifX0.JLH4JCLBH_E0QTc82UvezOO85C4XYODbsPEqBKAdst8&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=3,Eвроремонт,,Агентство,Сдаю посуточно,1,850 MDL,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Бетон,,,Новострой,55 м²,2,
37696639,10,30 м²,1-комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",,,https://999.md/ru/37696639?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTcyNzgsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIzNzY5NjYzOSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiJjYjE3ZDNmMi00NGJhLTQ0YTUtYjk5NS03NmViYTc0Y2IzMTYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE5OjM0OjM4Ljg5MzMyMDc3MloifX0.ISd-UbVzII2VhO81ULhfC9JmfM8x35WaOEOqnOl9ffw&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=4,Eвроремонт,,Застройщик,Сдаю посуточно,,25 €,Индивидуальная,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Mонолитный,Oткрытое,3 см,Новострой,45 м²,9,15 м²
66189306,16,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Центр, A.Puskin 47/5, 1",,,https://999.md/ru/66189306?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTcyNzgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI2NjE4OTMwNiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiIyZTgyMTc0Zi0wOGFlLTRmODItYTk1ZC1mMTQxMjEzNTY5YjYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDE5OjM0OjM4Ljg5MzM4MTMxOVoifX0.xgAUickJwUG-s28c5rxMnk-cyeqr3Y3Kt2dVqVhQDIA&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=5,Индивидуальный дизайн,1,Агентство,Сдаю посуточно,1,80 €,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,Oткрытое,,Новострой,65 м²,14,
103351010,10,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Ботаника, str. Independentei, 1/A",Urbanconstruct-tt,Квартира с ливингом,https://999.md/ru/103351010?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTcyNzgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNTEwMTAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiZjkzMTdiMDAtNDlkZS00ZmFmLThkYmQtN2UwZjhiN2EyMjBlIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxOTozNDozOC44OTM0MTc1NjRaIn19.u4LutOgUGHNDfhZZ7Rb0UFG-x3Ml3rS8wjZugTQjW0o&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=6,Индивидуальный дизайн,2,Частное лицо,Продам,,166 000 €,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Kотельцовый,Подземная,,Новострой,58 м²,9,
