Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,101943934,,3,"2-х комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.",2-х комнатная квартира,,97 000 €,Белый вариант,,https://999.md/ru/101943934?location=subcategory&index=12871&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Думбрава, Центр, str. Durlești, .",67 м²,Oткрытое,,,Агентство,Новострой,Индивидуальная,
Продам,,3,104405364,,11,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,73 200 €,Белый вариант,,https://999.md/ru/104405364?location=subcategory&index=12872&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Ботаника, str. Băcioii Noi, /",84 м²,Подземная,2,,Агентство,Новострой,Индивидуальная,
Продам,,1,104585297,,2,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,107 500 €,Eвроремонт,,https://999.md/ru/104585297?location=subcategory&index=12873&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, .",53 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,104322664,,1,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,65 900 €,Косметический pемонт,Kотельцовый,https://999.md/ru/104322664?location=subcategory&index=12874&cardCategoryId=270&cardSubcategoryId=1404,3,"Кишинёв мун., Дурлешты, Центр, N. Testemiteanu, 24",38 м²,Oткрытое,1,,Агентство,Вторичный,Индивидуальная,
Продам,,1,104095703,,7,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,72 000 €,Белый вариант,,https://999.md/ru/104095703?location=subcategory&index=12875&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Телецентр, Șos. Hâncești, 140/1",53 м²,Подземная,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,104585228,Квартира с ливингом,7,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,275 см,88 200 €,Белый вариант,,https://999.md/ru/104585228?location=subcategory&index=12876&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Дурлешты, Центр, str. Mihail Odatiuc, 36",71 м²,Подземная,1,,Застройщик,Новострой,,
Продам,,1,104136225,,5,"1-комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",1-комнатная квартира,,57 000 €,Eвроремонт,,https://999.md/ru/104136225?location=subcategory&index=12877&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Ставчены, Центр, str. Unirii, .",45 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,2,104121999,,6,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,128 900 €,Eвроремонт,,https://999.md/ru/104121999?location=subcategory&index=12878&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, .",65 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,A-casa,1,104585224,Квартира с ливингом,5,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,2700 см,147 000 €,Белый вариант,Kомбинированный,https://999.md/ru/104585224?location=subcategory&index=12879&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, str. Bisericii, 1",85 м²,Oткрытое,1,34 м²,Частное лицо,Новострой,Индивидуальная,51 м²
Продам,,2,104585222,Квартира с ливингом,4,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,156 500 €,Eвроремонт,,https://999.md/ru/104585222?location=subcategory&index=12880&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 37",92 м²,Oткрытое,,,Агентство,Новострой,,92 м²
Продам,,1,104371472,Квартира с ливингом,7,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,139 900 €,Eвроремонт,,https://999.md/ru/104371472?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1OTg3ODgsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQzNzE0NzIiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiMDUyNGVjOGYtNDdhZi00NzdiLWEwZGItNzAwNjFlYWU4YTRkIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNlQwNzozMzowOC42NzY1NzA0NDZaIn19.nx6Et2VCX9KUGv_LgIP3uE2KlaansAKb2YaK34vDovA&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=12881&cardCategoryId=270&cardSubcategoryId=1404,10,Расположение,72 м²,Подземная,,,Частное лицо,Новострой,,
Продам,,1,100531956,,10,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,69 000 €,Белый вариант,,https://999.md/ru/100531956?location=subcategory&index=12882&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, ул. Каля Мошилор, .",45 м²,Oткрытое,,,Агентство,Новострой,Индивидуальная,
Продам,,2,104377527,Квартира с ливингом,Пентхаус,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,295 000 €,Белый вариант,,https://999.md/ru/104377527?location=subcategory&index=12883&cardCategoryId=270&cardSubcategoryId=1404,3,"Кишинёв мун., Кишинёв, Рышкановка, str. Grătiești, .",178 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
