Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,103975202,Квартира с ливингом,1,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,96 400 €,Белый вариант,,https://999.md/ru/103975202?location=subcategory&index=16303&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Буюканы, str. Suceava, .",47 м²,Oткрытое,,,Агентство,Новострой,,
Продам,,2,103905543,,3,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,165 000 €,Eвроремонт,,https://999.md/ru/103905543?location=subcategory&index=16304&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str. Alba-Iulia, .",71 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,104249317,,2,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,108 500 €,Eвроремонт,,https://999.md/ru/104249317?location=subcategory&index=16305&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Телецентр, str. Academiei, .",60 м²,Oткрытое,1,,Агентство,Вторичный,Индивидуальная,
Продам,,1,104303909,Квартира с ливингом,14,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,238 000 €,Eвроремонт,,https://999.md/ru/104303909?location=subcategory&index=16306&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, .",68 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,1,101810295,,3,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,52 000 €,Белый вариант,,https://999.md/ru/101810295?location=subcategory&index=16307&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, .",39 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,2,102756631,Квартира с ливингом,1,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,159 900 €,Белый вариант,,https://999.md/ru/102756631?location=subcategory&index=16308&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, .",79 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,102626965,Квартира с ливингом,6,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,98 000 €,Белый вариант,,https://999.md/ru/102626965?location=subcategory&index=16309&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemitanu, .",47 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,2,88736773,Квартира с ливингом,1,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,260 см,85 800 €,Косметический pемонт,Панельный,https://999.md/ru/88736773?location=subcategory&index=16310&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Petru Zadnipru, 9",50 м²,Oткрытое,1,10 м²,Застройщик,Вторичный,135,
Продам,,,104544339,,6,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,64 500 €,,,https://999.md/ru/104544339?location=subcategory&index=16311&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Чокана, str. Movileni, 44",46 м²,,,,Застройщик,Новострой,,
Продам,,1,104544328,Квартира с ливингом,8,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,150 000 €,Eвроремонт,,https://999.md/ru/104544328?location=subcategory&index=16312&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Рышкановка, str. Albișoara, 78/6",70 м²,,1,70 м²,Частное лицо,Новострой,,
