Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,2,103815644,,10,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,212 000 €,,,https://999.md/ru/103815644?location=subcategory&index=4057&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Ботаника, ул. Гренобле, *",130 м²,Oткрытое,2,,Агентство,Новострой,,
Продам,,1,100864605,,7,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,55 000 €,Белый вариант,Kомбинированный,https://999.md/ru/100864605?location=subcategory&index=4058&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, Braniștii, 5/3",35 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,Kirsan,2,103929479,,11,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,199 900 €,Eвроремонт,Ячеистый Бетон,https://999.md/ru/103929479?location=subcategory&index=4059&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Телецентр, Constantin Vârnav, 20",97 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,AMIC,2,104153041,,12,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,174 900 €,Eвроремонт,Kотельцовый,https://999.md/ru/104153041?location=subcategory&index=4060&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Ботаника, cuza voda, 13/8",86 м²,Подземная,2,,Агентство,Новострой,,
Продам,,1,103892873,,8,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,123 500 €,Незавершенное cтроительство,Kирпичный,https://999.md/ru/103892873?location=subcategory&index=4061&cardCategoryId=270&cardSubcategoryId=1404,24,"Кишинёв мун., Кишинёв, Рышкановка, renasterii nationale/spartacus, 36",65 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,Lagmar Impex,1,100447042,,2,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,77 000 €,Незавершенное cтроительство,Kирпичный,https://999.md/ru/100447042?location=subcategory&index=4062&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Старая Почта, Ceucari, 1",53 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,2,104254881,Квартира с ливингом,4,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,225 000 €,Eвроремонт,,https://999.md/ru/104254881?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NTYzMjYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQyNTQ4ODEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6IjQyNTgyOWQ3LTNjYzctNDUyYi1hZTliLTc1ZGI3ZWY0MTA2YyIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InBsdXMiLCJ0IjoiMjAyNi0wNi0xNVQxOTo0NToyNi42NjM3ODM0MzVaIn19.lZM2aRCs9am3rAz78BAv-awuFu4Lqq6vCLFOi4wc3do&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4063&cardCategoryId=270&cardSubcategoryId=1404,17,"Кишинёв мун., Кишинёв, Рышкановка, str. Bogdan Voievod, 1/A",67 м²,,1,,Частное лицо,Новострой,,
Продам,Erinvest,1,102951512,,4,"2-х комнатная квартира,  Окраина,  Яловены,  Яловены",2-х комнатная квартира,,72 600 €,Незавершенное cтроительство,Ячеистый Бетон,https://999.md/ru/102951512?location=subcategory&index=4064&cardCategoryId=270&cardSubcategoryId=1404,8,"Яловены, Яловены, Окраина, Alexandru cel bun, 2/8",66 м²,Подземная,1,,Агентство,Новострой,Индивидуальная,
Продам,,2,103865489,,5,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,79 900 €,Без ремонта,Kотельцовый,https://999.md/ru/103865489?location=subcategory&index=4065&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 20/4",57 м²,Oткрытое,2,,Агентство,Вторичный,102,
Продам,,1,103746718,,7,"1-комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,99 900 €,Индивидуальный дизайн,Kомбинированный,https://999.md/ru/103746718?location=subcategory&index=4066&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Дурлешты, Окраина, Regina elisabeta, 2D",45 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
