Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,,104477922,,1,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,78 500 €,Eвроремонт,,https://999.md/ru/104477922?location=subcategory&index=9985&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 5/2",35 м²,,,,Агентство,Вторичный,,
Продам,,2,102645057,,3,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,108 000 €,Белый вариант,,https://999.md/ru/102645057?location=subcategory&index=9986&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, пр-т Дачия, .",72 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,,2,104459836,,8,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,117 500 €,Eвроремонт,Панельный,https://999.md/ru/104459836?location=subcategory&index=9987&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 14/1",58 м²,,2,,Частное лицо,Вторичный,Мс (Молд. Серия),
Продам,,,101941756,,4,"3-х комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,114 900 €,Белый вариант,,https://999.md/ru/101941756?location=subcategory&index=9988&cardCategoryId=270&cardSubcategoryId=1404,9,Расположение,83 м²,,,,,Новострой,,
Продам,,1,103169856,,5,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,29 500 €,Eвроремонт,,https://999.md/ru/103169856?location=subcategory&index=9989&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, пр-т Куза Водэ, .",22 м²,Oткрытое,Нет,,Агентство,Вторичный,Индивидуальная,
Продам,,,103602126,,8,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,140 000 €,,,https://999.md/ru/103602126?location=subcategory&index=9990&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Voda, 15/4",70 м²,,,,Агентство,Вторичный,,
Продам,,1,104312767,,3,"2-х комнатная квартира,  Окраина,  Единец,  Единцы",2-х комнатная квартира,,47 300 €,Eвроремонт,,https://999.md/ru/104312767?location=subcategory&index=9991&cardCategoryId=270&cardSubcategoryId=1404,5,"Единцы, Единец, Окраина, str. Şoseaua Bucovina, 17",55 м²,,1,11 м²,Частное лицо,Вторичный,,34 м²
Продам,Rodaris Pro,1,102030235,Квартира с ливингом,4,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,270 см,92 610 €,Белый вариант,Ячеистый Бетон,https://999.md/ru/102030235?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1OTQ2MTMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIwMzAyMzUiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNGM0NTRhYWQtMjE0OC00ZTMwLWEzYjQtZDU4YjFkYTRhNTliIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNlQwNjoyMzozMy4zNTcxNTcyODFaIn19.YeHzdNkrAOft8cp5i3pc2UxYagpTM_wamd1PWWAMW9M&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=9992&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str. Tudor Vladimirescu, 19",60 м²,Подземная,1,,Застройщик,Новострой,Индивидуальная,60 м²
Продам,,1,103096467,,8,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,156 900 €,Eвроремонт,,https://999.md/ru/103096467?location=subcategory&index=9993&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni , *",77 м²,Подземная,1,,Агентство,Новострой,,
Продам,Varincom,1,103026141,,9,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,78 080 €,Белый вариант,,https://999.md/ru/103026141?location=subcategory&index=9994&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, str-la Studenților, 18",61 м²,Подземная,1,,Застройщик,Новострой,,
Продам,,1,103874103,,5,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,78 000 €,Косметический pемонт,,https://999.md/ru/103874103?location=subcategory&index=9995&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Телецентр, str.Grenoble, ****",49 м²,Oткрытое,1,,Агентство,Вторичный,Мс (Молд. Серия),
Продам,,1,103119377,,3,"2-х комнатная квартира,  Центр,  Кодру,  Кишинёв мун.",2-х комнатная квартира,,162 000 €,Eвроремонт,,https://999.md/ru/103119377?location=subcategory&index=9996&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кодру, Центр, str. Jubiliară, .",67 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,,104598940,,5,"2-х комнатная квартира,  Окраина,  Сороки,  Сороки",2-х комнатная квартира,,23 500 €,Нуждается в ремонте,,https://999.md/ru/104598940?location=subcategory&index=9997&cardCategoryId=270&cardSubcategoryId=1404,5,"Сороки, Сороки, Окраина, str. Dimitrie Cantemir, 3",40 м²,,,,Частное лицо,Вторичный,,37 м²
Продам,,1,104288919,Квартира с ливингом,4,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,190 000 €,Eвроремонт,Kомбинированный,https://999.md/ru/104288919?location=subcategory&index=9998&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Чокана, ул. Ион Думенюк, 20",120 м²,Под навесом,3,,Частное лицо,Новострой,Индивидуальная,
Продам,,1,102440455,Квартира с ливингом,3,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,105 000 €,Eвроремонт,,https://999.md/ru/102440455?location=subcategory&index=9999&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, .",50 м²,Oткрытое,,,Агентство,Новострой,Индивидуальная,
Продам,Exfactor-grup,2,103291952,,4,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,87 890 €,Белый вариант,,https://999.md/ru/103291952?location=subcategory&index=10000&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spatarul, 57",47 м²,Oткрытое,2,,Застройщик,Новострой,,
Продам,Lagmar Impex,2,102959675,Квартира с ливингом,2,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,99 960 €,Белый вариант,,https://999.md/ru/102959675?location=subcategory&index=10001&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 14",68 м²,Подземная,1,,Застройщик,Новострой,,
Продам,,1,104180435,,1,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,92 000 €,Eвроремонт,,https://999.md/ru/104180435?location=subcategory&index=10002&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, str. Tudor Vladimirescu, .",42 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,103961675,,1,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,159 900 €,Eвроремонт,,https://999.md/ru/103961675?location=subcategory&index=10003&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Кишинёв, Центр, Moara Roșie, 20",62 м²,Oткрытое,1,,Агентство,Новострой,,
Сдаю посуточно,,1,104030444,Квартира без ливинга,9,"1-комнатная квартира,  10 квартал,  Бельцы,  Бельцы мун.",1-комнатная квартира,,450 MDL,Eвроремонт,,https://999.md/ru/104030444?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1OTQ2MTMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMzA0NDQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiM2JjNTM2M2YtNzU5ZC00NThiLThiOWYtYWI3YTg2MDVjNWExIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNlQwNjoyMzozMy4zNTcyNzcwN1oifX0.KSZNFZJS4zmboyPo6BLH9ZhMBqiNPDyVpcYdNOKMVBA&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=10004&cardCategoryId=270&cardSubcategoryId=1404,9,"Бельцы мун., Бельцы, 10 квартал, bd. Larisa, 8",33 м²,,Нет,,Частное лицо,Вторичный,,
Продам,Exfactor-grup,1,104450784,Квартира с ливингом,10,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,199 000 €,Eвроремонт,Kирпичный,https://999.md/ru/104450784?location=subcategory&index=10005&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 41",67 м²,Подземная,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,104598921,,3,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,63 900 €,Косметический pемонт,Kотельцовый,https://999.md/ru/104598921?location=subcategory&index=10006&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Рышкановка, ул. Андрей Дога, 33",41 м²,Oткрытое,1,,Частное лицо,Вторичный,Хрущевка,
Продам,Inamstro,1,104092561,Квартира с ливингом,2,"2-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,237 000 €,Eвроремонт,Kомбинированный,https://999.md/ru/104092561?location=subcategory&index=10007&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Скулянка, str. Calea Ieșilor, 6c",75 м²,Подземная,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,102863391,,5,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,89 000 €,Eвроремонт,,https://999.md/ru/102863391?location=subcategory&index=10008&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, .",43 м²,Oткрытое,Нет,,Агентство,Вторичный,Индивидуальная,
Продам,,1,103082734,,5,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,75 900 €,Eвроремонт,,https://999.md/ru/103082734?location=subcategory&index=10009&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Буюканы, Piața Unirii Principatelor, .",40 м²,Oткрытое,Нет,,Агентство,Вторичный,Индивидуальная,
Продам,,2,101295311,Квартира с ливингом,Пентхаус,"3-х комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,180 000 €,Eвроремонт,,https://999.md/ru/101295311?location=subcategory&index=10010&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 44/A",120 м²,Подземная,1,,Застройщик,Новострой,,
Продам,,2,104084590,,6,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,198 000 €,Eвроремонт,,https://999.md/ru/104084590?location=subcategory&index=10011&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, /",108 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,,1,104278090,,6,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,118 500 €,Eвроремонт,,https://999.md/ru/104278090?location=subcategory&index=10012&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, Ginta Latina, .",46 м²,,1,,Агентство,Новострой,,
Продам,,1,104156798,,1,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,84 900 €,,,https://999.md/ru/104156798?location=subcategory&index=10013&cardCategoryId=270&cardSubcategoryId=1404,2,"Кишинёв мун., Кишинёв, Центр, Iuri Gagarin, .",56 м²,,,,Агентство,Вторичный,,
Продам,,,103252654,,1,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,136 610 €,Белый вариант,,https://999.md/ru/103252654?location=subcategory&index=10014&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",71 м²,,,,Агентство,Новострой,,
Продам,,2,104264419,,5,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,74 900 €,,,https://999.md/ru/104264419?location=subcategory&index=10015&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Центр, str. Alexandr Pușkin, .",47 м²,,1,,Агентство,Вторичный,,
Продам,,2,86968098,,6,"2-х комнатная квартира,  Центр,  Гидигич,  Кишинёв мун.",2-х комнатная квартира,,85 800 €,Белый вариант,Kирпичный,https://999.md/ru/86968098?location=subcategory&index=10016&cardCategoryId=270&cardSubcategoryId=1404,10,Расположение,66 м²,,1,,Агентство,Новострой,Индивидуальная,66 м²
Продам,,2,103068343,Квартира с ливингом,7,"1-комнатная квартира,  Центр,  Яловены,  Яловены",1-комнатная квартира,,77 000 €,Eвроремонт,,https://999.md/ru/103068343?location=subcategory&index=10017&cardCategoryId=270&cardSubcategoryId=1404,11,"Яловены, Яловены, Центр, str. Timișoara, .",60 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,Astercon,2,104593998,,1,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",3-х комнатная квартира,275 см,154 000 €,Белый вариант,Kотельцовый,https://999.md/ru/104593998?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1OTQ2MTMsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1OTM5OTgiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTZUMDY6MjM6MzMuMzU3MzQzNDg0WiJ9fQ.oPyxdMXNXc63bYbbc9lglLHlG0wbsYpaooXe1p5pVyY&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=10018&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Durleşti, 10/A",106 м²,Гараж,1,19 м²,Застройщик,Новострой,Индивидуальная,
Продам,,2,104383514,,8,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,157 000 €,Белый вариант,,https://999.md/ru/104383514?location=subcategory&index=10019&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Чокана, Mircea cel Batran , .",73 м²,Oткрытое,,,Агентство,Новострой,,
Продам,,2,104300758,,6,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,96 000 €,,,https://999.md/ru/104300758?location=subcategory&index=10020&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 38",67 м²,,2,,Агентство,Вторичный,135,
Продам,Exfactor-grup,2,103883873,Квартира с ливингом,6,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,265 000 €,Eвроремонт,,https://999.md/ru/103883873?location=subcategory&index=10021&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Буюканы, ул. Василе Лупу, 28",90 м²,Oткрытое,2,,Агентство,Новострой,,
Продам,,,104598846,,4,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,92 300 €,Eвроремонт,,https://999.md/ru/104598846?location=subcategory&index=10022&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Ботаника, ул. Трандафирилор, 31/5",50 м²,Oткрытое,1,,Агентство,Вторичный,,
Продам,,2,102006964,,8,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,117 900 €,Eвроремонт,,https://999.md/ru/102006964?location=subcategory&index=10023&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Кишинёв, Телецентр, sos. Hincesti, .",70 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,101697246,,6,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,245 000 €,Eвроремонт,,https://999.md/ru/101697246?location=subcategory&index=10024&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Центр, ул. Пан Халиппа, 6",72 м²,,,,,Новострой,,
Продам,,2,104576177,,4,"4-x комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",4-x комнатная квартира,,222 600 €,Белый вариант,,https://999.md/ru/104576177?location=subcategory&index=10025&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, *",112 м²,Подземная,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,104598855,,5,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,67 900 €,Eвроремонт,,https://999.md/ru/104598855?location=subcategory&index=10026&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Телецентр, str. Lăpușnei, .",42 м²,Oткрытое,1,,Агентство,Вторичный,102,
Продам,,1,101557404,Квартира с ливингом,8,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,106 900 €,Белый вариант,,https://999.md/ru/101557404?location=subcategory&index=10027&cardCategoryId=270&cardSubcategoryId=1404,18,"Кишинёв мун., Кишинёв, Рышкановка, str. Tudor Vladimirescu, .",69 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,2,101010750,Квартира с ливингом,2,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,153 000 €,Белый вариант,,https://999.md/ru/101010750?location=subcategory&index=10028&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Центр, bd. Renașterii Naționale, 37",99 м²,Oткрытое,,,Агентство,Новострой,Индивидуальная,
Продам,,,104400377,,1,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,117 000 €,,,https://999.md/ru/104400377?location=subcategory&index=10029&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, str. Ghica Vodă, 5",36 м²,,,,Агентство,Новострой,,
Сдаю помесячно,Inamstro,2,104627909,Квартира с ливингом,4,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,290 см,950 €,Eвроремонт,Kирпичный,https://999.md/ru/104627909?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1OTQ2MTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ2Mjc5MDkiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMjk5NGRiNmEtMzljYi00MDEyLTllMTQtYWRiMjI0YzYyOTcyIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE2VDA2OjIzOjMzLjM1NzQyMzE3WiJ9fQ.1jt4R49r-SXLrPP4o1gk1S7gVDltrc3zpB2mK5H9PFo&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=10030&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 7a",75 м²,Подземная,1,25 м²,Застройщик,Новострой,Индивидуальная,50 м²
Продам,,1,103616977,Квартира с ливингом,5,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,239 500 €,Eвроремонт,,https://999.md/ru/103616977?location=subcategory&index=10031&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, /",83 м²,Oткрытое,2,18 м²,Агентство,Новострой,Индивидуальная,45 м²
Продам,,1,104123398,,9,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,60 900 €,Нуждается в ремонте,,https://999.md/ru/104123398?location=subcategory&index=10032&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Рышкановка, Miron Costin, 1/1",35 м²,,1,,Агентство,Вторичный,,
Продам,,1,104038320,,5,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,95 000 €,Нуждается в ремонте,,https://999.md/ru/104038320?location=subcategory&index=10033&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Центр, str. Alexei Șciusev, .",55 м²,,1,,Агентство,Вторичный,,
Продам,,,104598833,,8,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,117 000 €,,,https://999.md/ru/104598833?location=subcategory&index=10034&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Чокана, ул. Игорь Виеру, 8",70 м²,,,,Частное лицо,Вторичный,,
Продам,Lagmar Impex,1,104598789,Квартира с ливингом,5,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,75 000 €,Белый вариант,Kирпичный,https://999.md/ru/104598789?location=subcategory&index=10035&cardCategoryId=270&cardSubcategoryId=1404,1,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 14",47 м²,Подземная,1,,Агентство,Новострой,,
Продам,,1,102061272,Квартира с ливингом,7,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,54 600 €,Белый вариант,Kирпичный,https://999.md/ru/102061272?location=subcategory&index=10036&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142",42 м²,Подземная,1,,Агентство,Новострой,,
Продам,Dansicons,1,104331911,Квартира с ливингом,3,"1-комнатная квартира,  Центр,  Оргеев,  Оргеев",1-комнатная квартира,,77 700 €,Eвроремонт,,https://999.md/ru/104331911?location=subcategory&index=10037&cardCategoryId=270&cardSubcategoryId=1404,6,"Оргеев, Оргеев, Центр, str. Constantin Negruzzi, 91",42 м²,Oткрытое,,,Агентство,Новострой,,
Продам,,2,104311105,Квартира с ливингом,7,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,169 500 €,Eвроремонт,,https://999.md/ru/104311105?location=subcategory&index=10038&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 257",84 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,Exfactor-grup,1,104076758,Квартира с ливингом,2,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,205 000 €,Eвроремонт,,https://999.md/ru/104076758?location=subcategory&index=10039&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Буюканы, ул. Василе Лупу, 28a",70 м²,Oткрытое,,,Агентство,Новострой,,
