Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,,104401161,,5,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,73 500 €,,,https://999.md/ru/104401161?location=subcategory&index=21139&cardCategoryId=270&cardSubcategoryId=1404,18,"Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, 22",42 м²,,,,Агентство,Новострой,,
Продам,,1,104401145,Квартира с ливингом,5,"3-х комнатная квартира,  Центр,  Комрат,  Комрат",3-х комнатная квартира,,75 000 €,,,https://999.md/ru/104401145?location=subcategory&index=21140&cardCategoryId=270&cardSubcategoryId=1404,5,"Комрат, Комрат, Центр, str. Novaia, 46",72 м²,Oткрытое,1,,Частное лицо,Вторичный,,
Продам,Estate Invest Company,1,102493081,Квартира с ливингом,11,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,92 000 €,Белый вариант,,https://999.md/ru/102493081?location=subcategory&index=21141&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Дурлешты, Центр, str. Ialoveni, 102",67 м²,,,,Агентство,Новострой,,
Продам,,,104401128,Квартира с ливингом,7,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,139 900 €,Eвроремонт,,https://999.md/ru/104401128?location=subcategory&index=21142&cardCategoryId=270&cardSubcategoryId=1404,10,Расположение,72 м²,,,,Агентство,Новострой,,
Продам,,2,104401053,,1,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,83 990 €,Нуждается в ремонте,Бетон,https://999.md/ru/104401053?location=subcategory&index=21143&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, șos. Balcani, 2/1",66 м²,,1,,Частное лицо,Вторичный,143,
Продам,Estate Invest Company,2,104401013,Квартира с ливингом,3,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,70 350 €,Белый вариант,Kирпичный,https://999.md/ru/104401013?location=subcategory&index=21144&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 134",67 м²,,,,Частное лицо,Новострой,,
Сдаю помесячно,Nicons,1,104410274,Квартира с ливингом,2,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,1 см,470 €,Сдан в эксплуатацию,Блочный,https://999.md/ru/104410274?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MTY0NzEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ0MTAyNzQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiODYyOTg5OTQtOTJjZS00OTcwLTk1ZGMtYWIxZDk1YTg0Y2ExIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNlQxMjoyNzo1MS41NTkzNDUwMjRaIn19.H4E77uhEz-JpLqjuTyGN5mIRr5ZrHX0PH08U4ocfM7U&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=21145&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Tudor Vladimirescu, 16",47 м²,Oткрытое,1,1 м²,Частное лицо,Новострой,Мс (Молд. Серия),1 м²
Продам,,,104255084,,10,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,132 900 €,,,https://999.md/ru/104255084?location=subcategory&index=21146&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 21/1",63 м²,,1,,Агентство,Новострой,,
Продам,,,104093918,Квартира с ливингом,3,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,113 900 €,Eвроремонт,,https://999.md/ru/104093918?location=subcategory&index=21147&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 44",53 м²,,,,Агентство,Вторичный,,
Продам,Estate Invest Company,1,101598605,Квартира с ливингом,4,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,44 100 €,Белый вариант,Бетон,https://999.md/ru/101598605?location=subcategory&index=21148&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 88/1",42 м²,Oткрытое,1,,Агентство,Новострой,,42 м²
