Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,1,104561735,,3,"2-х комнатная квартира,  Центр,  Единец,  Единцы",2-х комнатная квартира,,46 500 €,,Панельный,https://999.md/ru/104561735?location=subcategory&index=15679&cardCategoryId=270&cardSubcategoryId=1404,5,"Единцы, Единец, Центр, str. Mihai Eminescu, 1",46 м²,,1,,Застройщик,Вторичный,,
Продам,,2,104561662,Квартира без ливинга,6,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,245 см,68 500 €,Косметический pемонт,,https://999.md/ru/104561662?location=subcategory&index=15680&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 96v",53 м²,,1,9 м²,Частное лицо,Вторичный,,
Продам,Braus Imobiliare,2,104561630,Квартира с ливингом,14,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,255 000 €,Индивидуальный дизайн,,https://999.md/ru/104561630?location=subcategory&index=15681&cardCategoryId=270&cardSubcategoryId=1404,21,"Кишинёв мун., Кишинёв, Чокана, пр-т Мирча чел Бэтрын, 15",97 м²,,1,,Частное лицо,Новострой,,
Продам,,1,104561627,,7,"Комната,  Буюканы,  Кишинёв,  Кишинёв мун.",Комната,,25 000 €,Косметический pемонт,,https://999.md/ru/104561627?location=subcategory&index=15682&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, ул. Алба-Юлия, 75/1",22 м²,,1,,Частное лицо,Вторичный,Малосемейная,12 м²
Продам,,1,103458158,Квартира с ливингом,5,"2-х комнатная квартира,  Центр,  Бачой,  Кишинёв мун.",2-х комнатная квартира,2800 см,103 900 €,Индивидуальный дизайн,,https://999.md/ru/103458158?location=subcategory&index=15683&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Бачой, Центр, -, -",64 м²,Oткрытое,,,Частное лицо,Новострой,,
Продам,Inamstro,1,103689197,Квартира с ливингом,12,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,128 000 €,Без ремонта,Kирпичный,https://999.md/ru/103689197?location=subcategory&index=15684&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Ботаника, Grădina Botanică , 18/1",65 м²,,1,,Частное лицо,Новострой,,
Продам,Astercon,2,102240482,Квартира с ливингом,4,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,286 см,102 830 €,Белый вариант,Ячеистый Бетон,https://999.md/ru/102240482?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MDI5OTQsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIyNDA0ODIiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTZUMDg6NDM6MTQuOTk3MTgwNDY5WiJ9fQ.msvcCIFkspjEgORNMd5iQoTK4XfZ9XuASPJzBsZz8eQ&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=15685&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",76 м²,Гараж,1,12 м²,Застройщик,Новострой,Индивидуальная,
Продам,,1,83310940,,2,"3-х комнатная квартира,  Бородинка,  Тирасполь,  Тирасполь мун.",3-х комнатная квартира,270 см,62 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/83310940?location=subcategory&index=15686&cardCategoryId=270&cardSubcategoryId=1404,2,"Тирасполь мун., Тирасполь, Бородинка, пер. Раевского, 1",70 м²,Oткрытое,1,12 м²,Частное лицо,Вторичный,Индивидуальная,68 м²
Продам,,,102917669,,5,"3-х комнатная квартира,  Пэмынтены,  Бельцы,  Бельцы мун.",3-х комнатная квартира,,70 000 €,,,https://999.md/ru/102917669?location=subcategory&index=15687&cardCategoryId=270&cardSubcategoryId=1404,5,"Бельцы мун., Бельцы, Пэмынтены, str. Mitropolit Dosoftei, 51",68 м²,,,,Агентство,Вторичный,,
Продам,,,104347085,,9,"4-x комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",4-x комнатная квартира,,225 000 €,Индивидуальный дизайн,Бетон,https://999.md/ru/104347085?location=subcategory&index=15688&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Рышкановка, str. Albișoara, 84/2",90 м²,,,,Частное лицо,Вторичный,143,90 м²
