Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,Basconslux,2,104309689,,10,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,250 000 €,Индивидуальный дизайн,Kирпичный,https://999.md/ru/104309689?location=subcategory&index=6007&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Рышкановка, Bogdan Voievod, 7",117 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,Basconslux,2,100726046,,5,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,179 900 €,Eвроремонт,Ячеистый Бетон,https://999.md/ru/100726046?location=subcategory&index=6008&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, Bulevardul Mircea cel Bătrân, 39",97 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,Basconslux,1,103264016,,14,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,138 000 €,Eвроремонт,Kомбинированный,https://999.md/ru/103264016?location=subcategory&index=6009&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Буюканы, Alba-Iulia, 75/22",70 м²,Подземная,1,,Агентство,Новострой,,
Продам,Braus Imobiliare,2,104414926,,5,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,359 000 €,Eвроремонт,Kирпичный,https://999.md/ru/104414926?location=subcategory&index=6010&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Старая Почта, str. Grătiești, 49",131 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,,1,102391060,,3,"2-х комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,85 900 €,Eвроремонт,Kомбинированный,https://999.md/ru/102391060?location=subcategory&index=6011&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, Codrilor, 22/1",49 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,104458930,Квартира с ливингом,9,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,146 000 €,Eвроремонт,,https://999.md/ru/104458930?location=subcategory&index=6012&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, 38",57 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,1,104459020,Квартира без ливинга,9,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,99 000 €,Косметический pемонт,,https://999.md/ru/104459020?location=subcategory&index=6013&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, str. Sprîncenoaia, 1/A",49 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,1,103595795,Квартира с ливингом,6,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,77 900 €,Eвроремонт,,https://999.md/ru/103595795?location=subcategory&index=6014&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 9",42 м²,Oткрытое,1,,Агентство,Вторичный,,
Продам,Estate Invest Company,,102641353,Квартира с ливингом,5,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,300 см,308 000 €,Eвроремонт,,https://999.md/ru/102641353?location=subcategory&index=6015&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 9/5",75 м²,,1,,Агентство,Новострой,,
Продам,Rodaris Pro,2,102030309,Квартира с ливингом,3,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,270 см,120 540 €,Белый вариант,Ячеистый Бетон,https://999.md/ru/102030309?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NjAwNjUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIwMzAzMDkiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNGM0NTRhYWQtMjE0OC00ZTMwLWEzYjQtZDU4YjFkYTRhNTliIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNVQyMDo0Nzo0NS4wMTUxODU1OTlaIn19.XKVzQwVt-kY42_0d79BEM8zU4AV4gaVe1yimBg0QuXs&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=6016&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str. Tudor Vladimirescu, 19",82 м²,Подземная,1,,Застройщик,Новострой,Индивидуальная,81 м²
