id,Количество этажей,Жилая площадь,Количество комнат,Адрес,Застройщик,Ливинг,link,Состояние квартиры,Балкон / лоджия,Автор объявления,Тип,Санузел,price,Планировка,title,Тип здания,Парковочное место,Высота потолков,Жилой фонд,Общая площадь,Этаж,Площадь кухни
103804617,5,56 м²,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 38/2",,Квартира с ливингом,https://999.md/ru/103804617?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTg0NTEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM4MDQ2MTciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNmI2MWY1NGQtM2YxMC00MGMzLWI2MjAtMTZhMGExZGM5NTVmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjU0OjExLjUzNDQxNDU5N1oifX0.ax6EbvwHZlytEjf7fT_TAMX4zMG3RJz5blB1gB27HnQ&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=9,Индивидуальный дизайн,1,Частное лицо,Продам,1,130 000 €,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Kомбинированный,Oткрытое,2550 см,Вторичный,56 м²,4,
102736817,14,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Ботаника, str. Vorniceni, 1",,Квартира с ливингом,https://999.md/ru/102736817?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTg0NTEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI3MzY4MTciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiMmI3MjU4OGYtMzBhZi00OWIzLWE2ZTUtZjcyNjExZGFiYzRjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjU0OjExLjUzNDQzMjA5NloifX0.aBzBFkWjq7EY5UVEY-U9ijrPAXxfCohI_kxjKynlU8g&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=10,Eвроремонт,,Агентство,Сдаю посуточно,1,850 MDL,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Бетон,,,Новострой,55 м²,2,
104096918,9,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Ботаника, str. Burebista, 25",,Квартира с ливингом,https://999.md/ru/104096918?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTg0NTEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTY5MTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxOTo1NDoxMS41MzQ0NjA2NzFaIn19.1vOfZ7779b9MunP3FTWOeNdPmgmnFwAF3iHVSPUUpjw&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=11,Eвроремонт,,Агентство,Продам,,174 900 €,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,,Вторичный,71 м²,4,
103984223,9,,2-х комнатная квартира,"Кишинёв мун., Дурлешты, Центр, str. Ştefan Vodă, 11a",,Квартира с ливингом,https://999.md/ru/103984223?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTg0NTEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5ODQyMjMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNTM5ZjQ0NTgtOTFlNS00NTllLWIzZDgtZThlOGNkNDBjYWYxIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE5OjU0OjExLjUzNDQ3ODcyNFoifX0.YPpwZ4okctb50XhUS0HRlnAZA33A_X7CBSywFJsK-lM&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=12,Сдан в эксплуатацию,2,Частное лицо,Продам,1,130 000 €,Индивидуальная,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Kотельцовый,Oткрытое,260 см,Новострой,73 м²,6,
103760032,14,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, 38",Ecovzor,Квартира с ливингом,https://999.md/ru/103760032?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTg0NTEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3NjAwMzIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiM2E1ZjNlMGYtODg5Yy00NGZkLTgzZGQtMDRlZjhmYjYzNmY2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjU0OjExLjUzNDA5MzU0NFoifX0.xm3Rik5nYdc-ieK9XP-5GZKWFpWtI_LrBW2Qt0dR9EQ&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=1,Eвроремонт,,Частное лицо,Продам,,139 199 €,,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",,Oткрытое,,Новострой,58 м²,2,
37527564,10,30 м²,1-комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",,,https://999.md/ru/37527564?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTg0NTEsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIzNzUyNzU2NCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiJjYjE3ZDNmMi00NGJhLTQ0YTUtYjk5NS03NmViYTc0Y2IzMTYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE5OjU0OjExLjUzNDE0ODE0WiJ9fQ.Cacpldv0VO6aT7jEWPMwJ1p1d9jPhuAAN0kbmpG1JPU&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=2,Eвроремонт,,Застройщик,Сдаю посуточно,,25 €,Индивидуальная,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Mонолитный,Oткрытое,3 см,Новострой,45 м²,9,15 м²
104002908,6,,3-х комнатная квартира,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, 3/1",,,https://999.md/ru/104002908?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTg0NTEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMDI5MDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiOGUwYTc2YTktZWNmMS00NmM5LWE2ZjQtYzVlYjU2YmQyOTRhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjU0OjExLjUzNDIwMjYyM1oifX0.G1Yxss_eazILJ0gYYkvjghI0gb66sw8my-nhWSOPmn8&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=3,,,Частное лицо,Сдаю помесячно,,450 €,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Kотельцовый,,,Вторичный,65 м²,3,
102240307,6,,2-х комнатная квартира,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",Astercon,Квартира без ливинга,https://999.md/ru/102240307?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTg0NTEsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIyNDAzMDciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTk6NTQ6MTEuNTM0MjE5NTI2WiJ9fQ.59PiSeCMb8bI9KJZ7cnFhyjWBevQoxYZ5IQLRrvy9vY&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=4,Белый вариант,1,Застройщик,Продам,1,86 252 €,Индивидуальная,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Ячеистый Бетон,Гараж,286 см,Новострой,64 м²,2,13 м²
103653486,9,75 м²,3-х комнатная квартира,"Кишинёв мун., Кишинёв, Буюканы, str. Durleşti, 10/D",Astercon,Квартира с ливингом,https://999.md/ru/103653486?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTg0NTEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NTM0ODYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcm8iLCJsIjoiOGU1NzM4MDAtNjY4Mi00OWY2LTgxZjctNDk3ODBiMWNlMzcwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxOTo1NDoxMS41MzQyNjM4NTZaIn19.2S1G3ws1Y2LH6EU0nHvwkfa430wcs2YJa8Gh3i9772w&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=5,Eвроремонт,,Частное лицо,Продам,,153 900 €,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Kотельцовый,,,Новострой,75 м²,6,
103960041,4,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Ботаника, ул. Пандурилор, 68",,,https://999.md/ru/103960041?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTg0NTEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NjAwNDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiYzhkMjlhYzItMDM3MS00ZWM1LTkyYTQtZmIyNmZiZjI2MDFjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjU0OjExLjUzNDI5MjgxMVoifX0.PU6yBoZLL8s-8cgEgON1ZrLWWzbFgfU49NATjgwpxDg&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=6,Eвроремонт,,Застройщик,Продам,,65 000 €,Хрущевка,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Kотельцовый,Oткрытое,,Вторичный,30 м²,1,
