Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,Solomon Construct Imobil,1,100446621,,2,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,126 500 €,Eвроремонт,Kирпичный,https://999.md/ru/100446621?location=subcategory&index=6553&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Ботаника, str. jubiliara, 39",65 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,2,103929265,,2,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,109 000 €,Белый вариант,Ячеистый Бетон,https://999.md/ru/103929265?location=subcategory&index=6554&cardCategoryId=270&cardSubcategoryId=1404,3,"Кишинёв мун., Кишинёв, Центр, str. Ivan Zaikin, 51",61 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,,1,104540364,,2,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,69 900 €,Eвроремонт,Панельный,https://999.md/ru/104540364?location=subcategory&index=6555&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 38",38 м²,Oткрытое,Нет,,Агентство,Вторичный,,
Продам,Dansicons,2,103502943,,2,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,239 000 €,Eвроремонт,Ячеистый Бетон,https://999.md/ru/103502943?location=subcategory&index=6556&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Центр, Nicolae Testemițanu, 23/1",148 м²,Подземная,Нет,,Агентство,Новострой,Индивидуальная,
Продам,Nicons,1,102048827,,1,"1-комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,62 950 €,Белый вариант,Kомбинированный,https://999.md/ru/102048827?location=subcategory&index=6557&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Дурлешты, Центр, Cartușa, 95/7",50 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
Продам,Dansicons,2,103169136,,3,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,186 500 €,Белый вариант,,https://999.md/ru/103169136?location=subcategory&index=6558&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Буюканы, Nicolae Costin, 50",98 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,,2,104243103,,3,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,109 900 €,Белый вариант,,https://999.md/ru/104243103?location=subcategory&index=6559&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Чокана, Ginta latina, 8/1",104 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,Lagmar Impex,2,102180218,,2,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,76 800 €,Незавершенное cтроительство,Kомбинированный,https://999.md/ru/102180218?location=subcategory&index=6560&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Рышкановка, Calea Mosilor, 4",50 м²,Подземная,Нет,,Агентство,Новострой,Индивидуальная,
Продам,Exfactor-grup,1,103454687,Квартира с ливингом,2,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,210 000 €,Eвроремонт,Kирпичный,https://999.md/ru/103454687?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NjA5NjUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM0NTQ2ODciLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiM2ZkMzhiNmQtZTRjYy00NDAwLThmMWItMjBmY2YwOGU4NmE0IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNVQyMTowMjo0NS41ODMyMzE4ODdaIn19.tCdCgzZdJsIiWXxQZZ3e9KixFoVAKILiQU8teD27g5c&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=6561&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",70 м²,,,,Агентство,Новострой,,
Продам,,1,103135838,,1,"1-комнатная квартира,  Центр,  Чореску,  Кишинёв мун.",1-комнатная квартира,,78 900 €,Eвроремонт,Kомбинированный,https://999.md/ru/103135838?location=subcategory&index=6562&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Чореску, Центр, Serghei Lazo, 4/B",49 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
