Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,Basconslux,2,104386214,Квартира с ливингом,3,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,280 см,160 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/104386214?location=subcategory&index=7411&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Кишинёв, Буюканы, bd. Alba-Iulia, 91/1",70 м²,Oткрытое,Нет,22 м²,Частное лицо,Новострой,Индивидуальная,30 м²
Продам,,,103633290,,6,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,165 900 €,,,https://999.md/ru/103633290?location=subcategory&index=7412&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Batran, 15/C",68 м²,,,,Агентство,Новострой,,
Продам,,,103549244,,3,"2-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,60 000 €,Cерый вариант,,https://999.md/ru/103549244?location=subcategory&index=7413&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Окраина, str. Nicolae Testemitanu, 61",54 м²,,,,Агентство,Новострой,,
Продам,,1,103540329,,6,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,49 900 €,Eвроремонт,,https://999.md/ru/103540329?location=subcategory&index=7414&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Буюканы, str. Calea Ieșilor, -",35 м²,,,,Агентство,Вторичный,,
Продам,,,104249275,,3,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,38 900 €,Eвроремонт,,https://999.md/ru/104249275?location=subcategory&index=7415&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Чокана, Maria Dragan, 20/2",23 м²,,,,Агентство,Вторичный,Индивидуальная,
Продам,,,100813731,,2,"2-х комнатная квартира,  Центр,  Чореску,  Кишинёв мун.",2-х комнатная квартира,,67 000 €,,,https://999.md/ru/100813731?location=subcategory&index=7416&cardCategoryId=270&cardSubcategoryId=1404,3,"Кишинёв мун., Чореску, Центр, ул. Алексей Матеевич, 42",49 м²,,,,Застройщик,Новострой,,
Сдаю посуточно,,1,104596443,,3,"1-комнатная квартира,  БАМ,  Бельцы,  Бельцы мун.",1-комнатная квартира,270 см,500 MDL,,,https://999.md/ru/104596443?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NjIxNDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1OTY0NDMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYzMzYTcxMzktYmJjZC00MGUzLWIyOGItYTg0MzY5ZmU1MzU2IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE1VDIxOjIyOjIyLjA1OTQ2MTk3OVoifX0.2TK5cjh0C8hZe0UuuWW4jtnacC1dJCn5PA_A68NZU_I&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=7417&cardCategoryId=270&cardSubcategoryId=1404,9,"Бельцы мун., Бельцы, БАМ, ул. Булгарэ, 64",39 м²,,1,,Частное лицо,Вторичный,,
Продам,Reconscivil,1,104166997,Квартира с ливингом,6,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,129 900 €,Eвроремонт,,https://999.md/ru/104166997?location=subcategory&index=7418&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Буюканы, bd. Alba-Iulia, 192",88 м²,Oткрытое,2,,Агентство,Новострой,,
Продам,Inamstro,1,86885932,Квартира с ливингом,2,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,270 см,127 900 €,Индивидуальный дизайн,Kирпичный,https://999.md/ru/86885932?location=subcategory&index=7419&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 10/9",47 м²,Подземная,,16 м²,Застройщик,Новострой,Индивидуальная,
Продам,Estate Invest Company,2,87393199,,10,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,500 000 €,Белый вариант,,https://999.md/ru/87393199?location=subcategory&index=7420&cardCategoryId=270&cardSubcategoryId=1404,12,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 31",100 м²,,1,,Агентство,Новострой,,
