id,Количество этажей,Жилая площадь,Количество комнат,Адрес,Застройщик,Ливинг,link,Состояние квартиры,Балкон / лоджия,Автор объявления,Тип,Санузел,price,Планировка,title,Тип здания,Парковочное место,Высота потолков,Жилой фонд,Общая площадь,Этаж,Площадь кухни
104090179,10,,4-x комнатная квартира,"Кишинёв мун., Кишинёв, Ботаника, str. Valea Crucii, 22",,,https://999.md/ru/104090179?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTY5NDcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTAxNzkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiYWJhOTM5N2ItNjE1MS00YjRmLTk5YWItZTk1NWMzYzM5N2RjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjI5OjA3LjA3OTA1ODExMVoifX0.x1cFR2M8YGExsmpgUINCckHaNol0795ttnUnVAyjzys&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=9,Без ремонта,,Застройщик,,2,126 000 €,,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,,Вторичный,91 м²,9,
103662722,5,52 м²,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Рышкановка, str. Matei Basarab, 10/2",,Квартира с ливингом,https://999.md/ru/103662722?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTY5NDcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NjI3MjIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiMjEzNDZiYmItMWMwMy00Y2NiLTg5OTEtZDk2ZWMzYWQxYmQ3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjI5OjA3LjA3OTEyMDYwMVoifX0.ApBSQqLTiDswQGy1BR4YasCdf1hglJXZWwGUHQcOyek&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=10,Без ремонта,2,Частное лицо,,1,110 000 €,Индивидуальная,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Kотельцовый,,,Вторичный,52 м²,2,
103679453,9,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 22/1",,,https://999.md/ru/103679453?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTY5NDcsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2Nzk0NTMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiZmIyZmMzYmItYmY4NC00ODQ0LThlNTAtMTgxMzExNTFjNmZiIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxOToyOTowNy4wNzkxNDQxOThaIn19.Yg2NbbpgIvKOoi4hjaaDTKyUxzKbEDod1wzcvmlGsLE&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=11,Косметический pемонт,1,Частное лицо,Продам,2,84 000 €,143,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,Oткрытое,,Вторичный,53 м²,1,
104005043,10,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. Melestiu, 1/2",Astercon,,https://999.md/ru/104005043?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTY5NDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMDUwNDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcm8iLCJsIjoiYTY0ZTBmZDAtZTcyNS00YzMxLWJmNDUtMWY2YjU1N2JjOTI3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxOToyOTowNy4wNzkyMDM2NTNaIn19.LNbwkAydDYHtQDTU2wvL-Jbtz9udo4k8N8HC-BRaIJU&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=12,,1,Агентство,Продам,2,220 000 €,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,,Новострой,75 м²,2,
103347120,7,,3-х комнатная квартира,"Кишинёв мун., Дурлешты, Окраина, str. Durlesti, 10/A",Astercon,,https://999.md/ru/103347120?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTY5NDcsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNDcxMjAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTk6Mjk6MDcuMDc4NTM2NjUyWiJ9fQ.rfZGcpSUqBHTeIQtq4euXtPMwXDyKW4WE7-j8HIRqOc&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=1,Белый вариант,1,Застройщик,,2,153 410 €,,"3-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",Kотельцовый,Гараж,275 см,Новострой,106 м²,1,19 м²
100196722,4,,3-х комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. Alexandr Pușkin, 30",,Квартира с ливингом,https://999.md/ru/100196722?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTY5NDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDAxOTY3MjIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcm8iLCJsIjoiZjVhOGYzYTctZDNmMC00MjdlLThjNjktMTQwYzI1YmMwZTc5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE5OjI5OjA3LjA3ODU3NTkyWiJ9fQ.AbnKohY05PXylUvhc4PhZzWEdhBOCEFFn211rzYS4WA&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=2,Индивидуальный дизайн,,Частное лицо,,1,800 €,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Kотельцовый,Oткрытое,,Вторичный,78 м²,3,
103925896,9,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Буюканы, str. Nicolai Costin, 44/4",Silentagro,Квартира без ливинга,https://999.md/ru/103925896?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTY5NDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5MjU4OTYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiZDYyODE4NDktOWQwZC00MWExLWI0MDEtNDc4ZmYxNmQ0YWM0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE5OjI5OjA3LjA3ODYzODU4OFoifX0.U89WdWrpaW-nYPhV9BtD1r10bLldmFHRerkqnSFWuaY&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=3,Eвроремонт,1,Частное лицо,,2,153 000 €,Индивидуальная,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Блочный,Oткрытое,260 см,Новострой,67 м²,4,12 м²
104115567,7,,2-х комнатная квартира,Расположение,,,https://999.md/ru/104115567?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTY5NDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTU1NjciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiMzgxYmU1YmQtNTg2YS00YzVjLWI5MjctNTNjOTI4NDBiYjE1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxOToyOTowNy4wNzg2ODUwMDFaIn19.Yi11ztWP1g_l-9kaJbVYEiYNUdRda1w265FAOeGp5es&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=4,,,Частное лицо,Продам,,75 000 €,,"2-х комнатная квартира,  Центр,  Криуляны,  Криуляны",,,,Новострой,75 м²,2,
104111619,5,,3-х комнатная квартира,"Кишинёв мун., Кишинёв, Рышкановка, str. Crângului, 12",,Квартира с ливингом,https://999.md/ru/104111619?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTY5NDcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTE2MTkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiMjdjNzU3NmUtZjI1ZC00YWJlLTlmN2QtNTJhZjIzMWQ3MGU2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjI5OjA3LjA3ODc2NzQ1M1oifX0.o9DApjHZa1iBcFCsy---fXkvBq3d3P7JZDPHnO1ogO4&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=5,Eвроремонт,1,Частное лицо,Продам,2,110 000 €,143,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Kотельцовый,Oткрытое,270 см,Вторичный,80 м²,4,
103368414,7,,2-х комнатная квартира,"Кишинёв мун., Криково, Центр, str. Vasile Alescandri, 5",Ecovzor,Квартира без ливинга,https://999.md/ru/103368414?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTY5NDcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNjg0MTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiMjJlMDZhOTItYzIzOS00NzFiLWEyOGItYTJiMzMwZjY0NTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjI5OjA3LjA3ODgwNzc4NloifX0.0XVtpzm9gaCPjcwnYvIdIjIPpwu1G3PEnLR9CYj06So&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=6,Белый вариант,1,Застройщик,Продам,2,96 040 €,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Mонолитный,Oткрытое,295 см,Новострой,69 м²,2,
