Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,Nicons,1,104142407,,8,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,110 000 €,Eвроремонт,Kомбинированный,https://999.md/ru/104142407?location=subcategory&index=4525&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Дурлешты, Центр, str. neindentificat, 95/6",64 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,103469162,,13,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,167 000 €,Eвроремонт,Kотельцовый,https://999.md/ru/103469162?location=subcategory&index=4526&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Чокана, Profesor Ion Dumeniuc, 26",84 м²,,2,,Агентство,Новострой,,
Продам,,1,103292272,,12,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,81 200 €,Незавершенное cтроительство,Kомбинированный,https://999.md/ru/103292272?location=subcategory&index=4527&cardCategoryId=270&cardSubcategoryId=1404,24,"Кишинёв мун., Кишинёв, Рышкановка, Spartacus, 36",42 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,2,102885408,,2,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,155 000 €,Eвроремонт,Kирпичный,https://999.md/ru/102885408?location=subcategory&index=4528&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Кишинёв, Чокана, Bulevardul Mircea cel Bătrân, 34/2",80 м²,Oткрытое,3,,Агентство,Новострой,Индивидуальная,
Продам,,2,103569029,,5,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,86 900 €,Косметический pемонт,Mонолитный,https://999.md/ru/103569029?location=subcategory&index=4529&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Центр, Ismail, 92/1",60 м²,Oткрытое,1,,Агентство,Вторичный,Индивидуальная,
Продам,,1,103826583,,1,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,119 990 €,Косметический pемонт,,https://999.md/ru/103826583?location=subcategory&index=4530&cardCategoryId=270&cardSubcategoryId=1404,1,"Кишинёв мун., Кишинёв, Центр, Bucuresti, 15",89 м²,,Нет,,Агентство,Вторичный,На земле,
Продам,Dansicons,1,104300686,,5,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,92 000 €,Eвроремонт,Kомбинированный,https://999.md/ru/104300686?location=subcategory&index=4531&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Центр, Albișoara, 80/12",37 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,2,101923628,,3,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,74 900 €,Незавершенное cтроительство,Kотельцовый,https://999.md/ru/101923628?location=subcategory&index=4532&cardCategoryId=270&cardSubcategoryId=1404,7,"Кишинёв мун., Кишинёв, Ботаника, Dacia 59, 4A",85 м²,Oткрытое,2,,Агентство,Новострой,Индивидуальная,
Продам,Inamstro,2,104560685,Квартира с ливингом,Пентхаус,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,447 000 €,Eвроремонт,Kомбинированный,https://999.md/ru/104560685?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NTcxNDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1NjA2ODUiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlMjAxMjEyLTFiNjYtNGE1NS1hZjUwLWI1YTQ2YzFhZjRmMCIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDYtMTVUMTk6NTk6MDIuMjQzMDI5MDJaIn19.TfXaYdAalzshcicj0YLP2-50MypiAR5eiRm0bXmutFI&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4533&cardCategoryId=270&cardSubcategoryId=1404,13,"Кишинёв мун., Кишинёв, Буюканы, ул. Каля Ешилор, 6",123 м²,,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,104062480,,5,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,89 900 €,Eвроремонт,Kотельцовый,https://999.md/ru/104062480?location=subcategory&index=4534&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Телецентр, Ialoveni, 96",45 м²,Oткрытое,Нет,,Агентство,Вторичный,Индивидуальная,
