id,Количество этажей,Жилая площадь,Количество комнат,Адрес,Застройщик,Ливинг,link,Состояние квартиры,Балкон / лоджия,Автор объявления,Тип,Санузел,price,Планировка,title,Тип здания,Парковочное место,Высота потолков,Жилой фонд,Общая площадь,Этаж,Площадь кухни
82505768,7,,2-х комнатная квартира,Расположение,,,https://999.md/ru/82505768?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTk5ODksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MjUwNTc2OCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiIxMjNjYWYwYS0zNGQxLTQzNjQtODA4OS1kZjQ3ZjE0YzkyZjEiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIwOjE5OjQ5LjU5MTMyNzYzOVoifX0.hXRV0b3bJSxbYyOyUe-dMvYkDWqeESbLg2VdjnJOWC8&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=9,,,Частное лицо,Сдаю помесячно,,1 100 €,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,3000 см,Новострой,50 м²,4,
102351158,14,116 м²,3-х комнатная квартира,"Кишинёв мун., Кишинёв, Рышкановка, ул. Язулуй, 38",,Квартира с ливингом,https://999.md/ru/102351158?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTk5ODksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIzNTExNTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiODVmZTRiMzQtYjgxMS00ZGQ5LTllMTgtZmIyZjMyOGFmYWUzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMDoxOTo0OS41OTEzNDEyMzRaIn19.YXpRbH8opOBxaWMOaU6gWZVinsAjxl1I6SMXXLrxUCo&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=10,Белый вариант,2,Застройщик,Продам,2,235 950 €,,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,Подземная,280 см,Новострой,143 м²,13,15 м²
104104568,9,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 42/2",,,https://999.md/ru/104104568?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTk5ODksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDQ1NjgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNTg5MzQxNzItY2JmYy00YzU2LWEwYTYtOTMwY2MxMDNmNGQzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIwOjE5OjQ5LjU5MTM1MzU3NloifX0.5LWKeZojoqZM6OxbWXJt7nxIRM2Jw85C7oWK_RS0HDA&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=11,,1,Частное лицо,,,450 €,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,,Вторичный,65 м²,1,
103920645,10,75 м²,2-х комнатная квартира,"Тирасполь мун., Тирасполь, Ларионова, ул. Ларионова, 55",,,https://999.md/ru/103920645?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTk5ODksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5MjA2NDUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiZDNlNGJjNTgtMzNhNy00MTY4LTg1MDItMmNmM2YxNGYxYTg3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQyMDoxOTo0OS41OTEzNzY4MTNaIn19.Wxx7236gZofsMe1H3ljuT3hzymi1k70tpT_l3Z_8O-A&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=12,Eвроремонт,1,Частное лицо,Продам,1,3 000 $,Индивидуальная,"2-х комнатная квартира,  Ларионова,  Тирасполь,  Тирасполь мун.",Kотельцовый,Oткрытое,380 см,Вторичный,96 м²,10,21 м²
104077452,9,,3-х комнатная квартира,"Кишинёв мун., Кодру, Центр, Str. Costiujeni, 6/1",,,https://999.md/ru/104077452?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTk5ODksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzc0NTIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiZDcwNzEzZjEtOGE3My00ODJmLTgyNzEtNDYyZWFjMTM2YTNlIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIwOjE5OjQ5LjU5MTAzMDY4M1oifX0.Rfz-iP0f4xERsWp3dujGl__WNIm4HT4MluhmfTvCRpo&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=1,Eвроремонт,1,Частное лицо,Продам,1,130 000 €,143,"3-х комнатная квартира,  Центр,  Кодру,  Кишинёв мун.",,Oткрытое,,Вторичный,70 м²,8,
75536701,16,,2-х комнатная квартира,Расположение,,,https://999.md/ru/75536701?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTk5ODksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI3NTUzNjcwMSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6InByZW1pdW0iLCJsIjoiOTkyYjUyYWItZmVjYi00YmVjLWE1NjAtMmVkNTQyZTBmZWU5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQyMDoxOTo0OS41OTEwNjgzMjdaIn19.81zRXeKMY9tTw4MLQkh7ZP_UTa7CSoh3TSvJeFLh4Hw&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=2,Индивидуальный дизайн,1,Агентство,Сдаю посуточно,1,60 €,Индивидуальная,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Kомбинированный,Oткрытое,,Новострой,55 м²,4,
104087753,9,35 м²,1-комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. Vasile Alecsandri, 17",,Квартира без ливинга,https://999.md/ru/104087753?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTk5ODksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODc3NTMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiZGNmNTkzZmMtMjI5Yi00ZDgyLThlMTMtYTZjNTVkMjIyMWY0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIwOjE5OjQ5LjU5MTA4MTI4NFoifX0.dKtIVM3bv2QdLur3wsQDMVisX2VL3TVPhOpdz2xlrfQ&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=3,Eвроремонт,1,Частное лицо,,1,420 €,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,Oткрытое,,Вторичный,35 м²,5,
104102933,4,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. Moara Roșie, 23",,Квартира с ливингом,https://999.md/ru/104102933?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTk5ODksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDI5MzMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNDJmM2NhZTctMzE0Mi00OThiLWJlNWQtYTQzZGI4ODNiODBhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIwOjE5OjQ5LjU5MTA5ODQ4OVoifX0.jy0dosB6UyTg_5VM_hld2901qBI4RbcYtTUEuWUFBpU&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=4,,,Частное лицо,Сдаю помесячно,,600 €,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,,Вторичный,100 м²,2,
101792106,10,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142",Lagmar Impex,Квартира с ливингом,https://999.md/ru/101792106?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTk5ODksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3OTIxMDYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNGI4NDEzNjMtZTE5Yy00YWFjLTg5NmEtM2ZjZmM5MjBiNTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQyMDoxOTo0OS41OTExOTk4OTdaIn19.N6TYxLA5xh6krh1Qy9NLr5hGbgQrpjBXmjU_qD3HErg&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=5,Белый вариант,1,Частное лицо,Продам,1,77 000 €,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,,,Новострой,56 м²,2,
74848265,9,,3-х комнатная квартира,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/4",,Квартира с ливингом,https://999.md/ru/74848265?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTk5ODksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI3NDg0ODI2NSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6InByZW1pdW0iLCJsIjoiZmI3NDhhYTQtM2I5Zi00NDgwLWI1NjctOTVmOTJlYTViMDI1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQyMDoxOTo0OS41OTEyMzA5MDNaIn19.BmBWUuaWBERD23PDWPFA5WhVmFFOdCMuqHrur1BLINk&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=6,Белый вариант,1,Застройщик,Продам,2,106 500 €,,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Kомбинированный,Oткрытое,270 см,Новострой,88 м²,2,
