Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,,103675748,,4,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,71 500 €,,,https://999.md/ru/103675748?location=subcategory&index=5071&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Рышкановка, ул. Флорилор, 16/1",37 м²,,,,Застройщик,Вторичный,,
Продам,,1,103738196,Квартира с ливингом,7,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,146 900 €,,Kомбинированный,https://999.md/ru/103738196?location=subcategory&index=5072&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/3",71 м²,Oткрытое,Нет,,Агентство,Новострой,,
Продам,,2,104619783,Квартира с ливингом,1,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,210 000 €,Eвроремонт,,https://999.md/ru/104619783?location=subcategory&index=5073&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 11",94 м²,Oткрытое,,,Агентство,Новострой,,94 м²
Продам,,,104572267,,5,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,19 950 €,,,https://999.md/ru/104572267?location=subcategory&index=5074&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Ботаника, ул. Бутукулуй, 12",9 м²,,,,Застройщик,Вторичный,,
Продам,,,104534576,Квартира с ливингом,3,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,96 500 €,Eвроремонт,,https://999.md/ru/104534576?location=subcategory&index=5075&cardCategoryId=270&cardSubcategoryId=1404,5,"Кишинёв мун., Кишинёв, Буюканы, str. Calea Ieșilor, 19",49 м²,,,,Частное лицо,Вторичный,,
Продам,,1,104599158,,7,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,96 900 €,Eвроремонт,,https://999.md/ru/104599158?location=subcategory&index=5076&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Regina Elisabeta, *",42 м²,Подземная,1,,Агентство,Новострой,,
Продам,Exfactor-grup,1,104617323,Квартира с ливингом,5,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,182 000 €,Индивидуальный дизайн,,https://999.md/ru/104617323?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NTgxODQsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ2MTczMjMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYWMzNTg3ODMtZTIwZi00MGJlLWFiZWMtMjRlMTIxYTMwZTFlIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNVQyMDoxNjoyNC42ODg1NjI3MjZaIn19.yhVBlVGYYM_bjkstMF1ntDgLef2h4SWA7P6-ditFY5w&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5077&cardCategoryId=270&cardSubcategoryId=1404,14,"Кишинёв мун., Кишинёв, Ботаника, str. Tudor Strișcă, 8/1",72 м²,Под навесом,1,,Агентство,Новострой,,
Продам,,1,104563594,,4,"1-комнатная квартира,  Центр,  Бельцы,  Бельцы мун.",1-комнатная квартира,,47 500 €,Eвроремонт,,https://999.md/ru/104563594?location=subcategory&index=5078&cardCategoryId=270&cardSubcategoryId=1404,5,"Бельцы мун., Бельцы, Центр, str. Ivan Krîlov, --",39 м²,,1,,Агентство,Новострой,,
Продам,,1,103726305,,6,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,97 900 €,Белый вариант,,https://999.md/ru/103726305?location=subcategory&index=5079&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, Regina Elizabete, --",70 м²,Oткрытое,1,,Агентство,Новострой,,
Продам,,2,104600548,Квартира с ливингом,13,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,153 350 €,Белый вариант,,https://999.md/ru/104600548?location=subcategory&index=5080&cardCategoryId=270&cardSubcategoryId=1404,25,"Кишинёв мун., Кишинёв, Рышкановка, str. Spartacus, 36",81 м²,Подземная,2,,Застройщик,Новострой,,
Продам,,1,104619762,,8,"Комната,  Телецентр,  Кишинёв,  Кишинёв мун.",Комната,,32 900 €,Eвроремонт,,https://999.md/ru/104619762?location=subcategory&index=5081&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Телецентр, str. Ipate Soroceanu, 73/2.",16 м²,,,,Агентство,Вторичный,Гостинка,
Продам,,2,102359561,,10,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,215 000 €,Eвроремонт,,https://999.md/ru/102359561?location=subcategory&index=5082&cardCategoryId=270&cardSubcategoryId=1404,17,"Кишинёв мун., Кишинёв, Рышкановка, str. Bogdan Voievod , --",67 м²,Подземная,2,,Агентство,Новострой,,
Продам,,,104422956,,4,"3-х комнатная квартира,  Центр,  Сороки,  Сороки",3-х комнатная квартира,,33 000 €,,,https://999.md/ru/104422956?location=subcategory&index=5083&cardCategoryId=270&cardSubcategoryId=1404,5,"Сороки, Сороки, Центр, str. Alexei Mateevici, 11",64 м²,,,,Частное лицо,Вторичный,,
Продам,Casa de Piatra,1,104614461,,1,"1-комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,59 950 €,Косметический pемонт,Kотельцовый,https://999.md/ru/104614461?location=subcategory&index=5084&cardCategoryId=270&cardSubcategoryId=1404,2,"Кишинёв мун., Кишинёв, Скулянка, ул. Каля Ешилор, 41b",36 м²,Oткрытое,Нет,6 м²,Застройщик,Вторичный,Индивидуальная,20 м²
Продам,,,104374024,,14,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,105 000 €,Eвроремонт,,https://999.md/ru/104374024?location=subcategory&index=5085&cardCategoryId=270&cardSubcategoryId=1404,15,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 47",70 м²,,,,Агентство,Вторичный,143,
Продам,,,103560538,,5,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,89 900 €,Косметический pемонт,,https://999.md/ru/103560538?location=subcategory&index=5086&cardCategoryId=270&cardSubcategoryId=1404,16,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 92/1",60 м²,,1,,Агентство,Вторичный,,
Продам,Lagmar Impex,1,102242411,Квартира с ливингом,9,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,174 900 €,Eвроремонт,,https://999.md/ru/102242411?location=subcategory&index=5087&cardCategoryId=270&cardSubcategoryId=1404,11,Расположение,65 м²,,1,,Агентство,Новострой,,
Продам,,1,104168593,Квартира с ливингом,2,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,96 900 €,Eвроремонт,,https://999.md/ru/104168593?location=subcategory&index=5088&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Дурлешты, Центр, str. Atelierilor, 21",51 м²,Oткрытое,Нет,,Частное лицо,Новострой,,
Продам,Astercon,2,104593998,,1,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",3-х комнатная квартира,275 см,154 000 €,Белый вариант,Kотельцовый,https://999.md/ru/104593998?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE1NTgxODQsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1OTM5OTgiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTVUMjA6MTY6MjQuNjg4NjczMzI1WiJ9fQ.uOMBW893_LyuzhnRV6Jb3u9Kg75UlXDuwcwLIPp9DmQ&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5089&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Durleşti, 10/A",106 м²,Гараж,1,19 м²,Застройщик,Новострой,Индивидуальная,
Продам,,,103548695,,6,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,79 900 €,Eвроремонт,,https://999.md/ru/103548695?location=subcategory&index=5090&cardCategoryId=270&cardSubcategoryId=1404,6,"Кишинёв мун., Кишинёв, Телецентр, str. Grenoble, 106a",55 м²,,,,Агентство,Вторичный,,
Продам,,2,102549669,Квартира с ливингом,7,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,123 915 €,Белый вариант,,https://999.md/ru/102549669?location=subcategory&index=5091&cardCategoryId=270&cardSubcategoryId=1404,8,"Кишинёв мун., Кишинёв, Буюканы, ул. Вовинцень, .",75 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,103896219,,4,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",1-комнатная квартира,,51 700 €,Белый вариант,,https://999.md/ru/103896219?location=subcategory&index=5092&cardCategoryId=270&cardSubcategoryId=1404,11,"Кишинёв мун., Дурлешты, Центр, str. Regina Elisabeta, *",47 м²,Подземная,1,,Агентство,Новострой,,
Продам,,2,104385440,,1,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,179 000 €,Eвроремонт,,https://999.md/ru/104385440?location=subcategory&index=5093&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, .",86 м²,Oткрытое,1,,Агентство,Новострой,Индивидуальная,
Продам,,1,104244438,,7,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",2-х комнатная квартира,,113 900 €,Eвроремонт,,https://999.md/ru/104244438?location=subcategory&index=5094&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Дурлешты, Центр, str. Atelierilor, .",57 м²,Oткрытое,Нет,,Агентство,Новострой,Индивидуальная,
