Тип,Застройщик,Санузел,id,Ливинг,Этаж,title,Количество комнат,Высота потолков,price,Состояние квартиры,Тип здания,link,Количество этажей,Адрес,Общая площадь,Парковочное место,Балкон / лоджия,Площадь кухни,Автор объявления,Жилой фонд,Планировка,Жилая площадь
Продам,,,104502328,,1,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,117 000 €,Eвроремонт,,https://999.md/ru/104502328?location=subcategory&index=17473&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Ботаника, str. Ghica Vodă, 5",36 м²,,,,Агентство,Новострой,,
Продам,Vlaviocons,1,103712084,,10,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,122 000 €,Сдан в эксплуатацию,Бетон,https://999.md/ru/103712084?location=subcategory&index=17474&cardCategoryId=270&cardSubcategoryId=1404,10,"Кишинёв мун., Кишинёв, Буюканы, str-la Lipcani, 9",43 м²,Oткрытое,Нет,,Частное лицо,Новострой,Индивидуальная,
Продам,,,104229537,Квартира без ливинга,2,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,95 000 €,Косметический pемонт,,https://999.md/ru/104229537?location=subcategory&index=17475&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Буюканы, str. Nicolae Costin, 65/3",51 м²,,1,,Застройщик,Вторичный,,
Продам,,1,104516310,Квартира с ливингом,3,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,270 см,74 900 €,Eвроремонт,Kотельцовый,https://999.md/ru/104516310?location=subcategory&index=17476&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Рышкановка, str. Dumitru Rîșcanu, 3",38 м²,Oткрытое,,,Агентство,Вторичный,Брж (Брежневка),
Продам,,1,103226780,,1,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,56 000 €,,Kотельцовый,https://999.md/ru/103226780?location=subcategory&index=17477&cardCategoryId=270&cardSubcategoryId=1404,1,"Кишинёв мун., Кишинёв, Центр, str. Mitropolit Bănulescu-Bodoni, 7",32 м²,,,,Агентство,Вторичный,На земле,
Продам,,1,104502284,,3,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",1-комнатная квартира,,127 900 €,Eвроремонт,,https://999.md/ru/104502284?location=subcategory&index=17478&cardCategoryId=270&cardSubcategoryId=1404,12,Расположение,42 м²,,,,Агентство,Новострой,,
Продам,,2,78717461,,4,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,275 см,93 750 €,Белый вариант,Mонолитный,https://999.md/ru/78717461?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE2MTAxOTAsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI3ODcxNzQ2MSIsImkiOiI4OS4xNDkuOTEuMTYyIiwicyI6ImRlc2t0b3BfcmVkZXNpZ24iLCJwIjoiYWRzX2xpc3RfaW5saW5lIiwieCI6IiIsImwiOiJjMjQ1ZjM0NS1lNjg3LTRkNTQtOTllZC04NTAzODQxZGQ0NTUiLCJlIjoiODkuMTQ5LjkxLjE2MiIsInQiOiIyMDI2LTA2LTE2VDEwOjQzOjEwLjA4NzIyMDIyMVoifX0.73o2RbEXuI5OuIh3mlGeyc9-4enxx8xKmnITPwXLXy4&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=17479&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 11/1",75 м²,Подземная,2,,Застройщик,Новострой,,63 м²
Продам,,2,104177758,,8,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",3-х комнатная квартира,,93 500 €,Косметический pемонт,Kомбинированный,https://999.md/ru/104177758?location=subcategory&index=17480&cardCategoryId=270&cardSubcategoryId=1404,9,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 17/4",70 м²,Oткрытое,2,,Агентство,Вторичный,Мс (Молд. Серия),
Продам,,1,104524492,,7,"2-х комнатная квартира,  Центр,  Слободзея,  Слободзея",2-х комнатная квартира,,22 000 €,Eвроремонт,Панельный,https://999.md/ru/104524492?location=subcategory&index=17481&cardCategoryId=270&cardSubcategoryId=1404,10,"Слободзея, Слободзея, Центр, Ленина , 53",52 м²,Oткрытое,1,,Агентство,Вторичный,143,
Продам,,1,104524378,,1,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",2-х комнатная квартира,,44 500 €,Нуждается в ремонте,Kотельцовый,https://999.md/ru/104524378?location=subcategory&index=17482&cardCategoryId=270&cardSubcategoryId=1404,1,"Кишинёв мун., Кишинёв, Центр, str. Mircea Eliade, -",35 м²,Oткрытое,,,Агентство,Вторичный,Индивидуальная,
Продам,,,89105242,,4,"4-x комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",4-x комнатная квартира,350 см,359 900 €,Eвроремонт,Kотельцовый,https://999.md/ru/89105242?location=subcategory&index=17483&cardCategoryId=270&cardSubcategoryId=1404,4,"Кишинёв мун., Кишинёв, Центр, Пушкина, 37",88 м²,Oткрытое,1,,Частное лицо,Вторичный,Индивидуальная,
Продам,,,102751818,,1,"3-х комнатная квартира,  Центр,  Садовое,  Бельцы мун.",3-х комнатная квартира,,47 900 €,,,https://999.md/ru/102751818?location=subcategory&index=17484&cardCategoryId=270&cardSubcategoryId=1404,1,"Бельцы мун., Садовое, Центр, str. Mihai Eminescu, 8",106 м²,,,,Агентство,Вторичный,,
Продам,,,102633414,,5,"3-х комнатная квартира,  Центр,  Флорешть,  Флорешты",3-х комнатная квартира,,17 500 €,Нуждается в ремонте,,https://999.md/ru/102633414?location=subcategory&index=17485&cardCategoryId=270&cardSubcategoryId=1404,5,"Флорешты, Флорешть, Центр, str. Mihai Viteazul, 11",50 м²,,,,Агентство,Вторичный,,
Продам,,,103032280,,2,"4-x комнатная квартира,  9 квартал,  Бельцы,  Бельцы мун.",4-x комнатная квартира,,89 000 €,,,https://999.md/ru/103032280?location=subcategory&index=17486&cardCategoryId=270&cardSubcategoryId=1404,5,"Бельцы мун., Бельцы, 9 квартал, bd. Mihai Eminescu, 7",90 м²,,,,Агентство,Вторичный,,
